,Number/Click,Time,Connection Status,COM,Voltage,City_Volt_1,City_Volt_2,City_Volt_3,Gen_Volt_1,Gen_Volt_2,Gen_Volt_3,Alarm,Condition
95,96,30,Connceted,117,13.7V,222V,215V,248V,V,V,V,-,auto
96,97,22810,Connceted,115,13.8V,224V,231V,229V,V,V,V,-,auto
97,98,1811,Connceted,114,13.7V,227,231V,236V,V,V,V,WARNING : Service Request,auto
98,99,211,Connceted,112,13.5V,244,234V,252V,V,V,V,-,auto
99,100,-,Not Connceted,111,-,-,-,-,-,-,-,-,-
100,101,-,Not Connceted,109,-,-,-,-,-,-,-,-,-
101,102,80,Connceted,110,13.8V,242,240V,239V,V,V,V,-,auto
102,103,-,Not Connceted,77,-,-,-,-,-,-,-,-,-
103,104,1342,Connceted,108,13.1V,225V,232V,225V,V,V,V,-,auto
104,105,-,Not Connceted,75,-,-,-,-,-,-,-,-,-
105,106,1429,Connceted,79,14.3V,144V,148V,145V,229V,236V,235V,WARNING : Service Request,auto
106,107,2709,Connceted,68,13.7V,235V,241V,236V,V,V,V,-,auto
107,108,106,Connceted,65,13.7V,219V,236V,228V,V,V,V,-,auto
108,109,81,Connceted,78,13.8V,218V,223V,223V,V,V,V,WARNING : Service Request,auto
109,110,27948,Connceted,67,13.4V,248V,243V,244V,V,V,V,-,auto
110,111,10297,Connceted,63,12.9V,V,V,V,V,V,V,-,auto
111,112,-,Not Connceted,64,-,-,-,-,-,-,-,-,-
112,113,-,Not Connceted,66,-,-,-,-,-,-,-,-,-
113,114,937,Connceted,69,13.6V,215V,214V,221V,V,V,V,-,auto
114,115,11769,Connceted,83,13.4V,231V,240V,240V,V,V,V,-,stop
115,116,968,Connceted,71,13.6V,237V,220V,239V,V,V,V,-,auto
116,117,-,Not Connceted,70,-,-,-,-,-,-,-,-,-
117,118,17071,Connceted,84,14.5V,V,50V,49V,231V,229V,227V,-,auto
118,119,1063,Connceted,82,13.7V,232V,224V,228V,V,V,V,"WARNING : Service Request
SHUTDOWN ALARM: Fail to Start",auto
119,120,7675,Connceted,72,13.3V,219V,226V,204V,V,V,V,WARNING : Service Request,auto
120,121,190,Connceted,86,13.3V,233V,214V,232V,V,V,V,-,auto
121,122,10458,Connceted,11,12.6V,V,V,V,V,V,V,-,auto
122,123,11132,Connceted,1,13.6V,215V,222V,215V,V,V,V,-,auto
123,124,3081,Connceted,3,12.7V,V,V,V,V,V,V,-,auto
124,125,9460,Connceted,52,13.8V,225V,225V,233V,V,V,V,WARNING : Service Request,auto
125,126,11671,Connceted,89,13.6V,229V,229V,229V,V,V,V,-,auto
126,127,17,Connceted,87,13.6V,216V,209V,209V,V,V,V,-,auto
127,128,21338,Connceted,60,14.3V,V,V,V,234V,227V,229V,-,auto
128,129,1308,Connceted,59,13.6V,228V,238V,227V,V,V,V,WARNING : Service Request,auto
129,130,599,Connceted,76,13.8V,230V,232V,233V,V,V,V,-,auto
130,131,20600,Connceted,7,13.6V,230V,226V,225V,V,V,V,|SHUTDOWN ALARM: Emergency Stop,stop
131,132,-,Not Connceted,92,-,-,-,-,-,-,-,-,-
132,133,2801,Connceted,50,13.6V,219V,222V,222V,V,V,V,WARNING : Service Request,auto
133,134,855,Connceted,93,13.8V,227,224V,202V,V,V,V,-,auto
134,135,638,Connceted,51,13.7V,231V,222V,241V,V,V,V,"WARNING : Service Request
SHUTDOWN ALARM: Fail to Start",auto
135,136,-,Not Connceted,47,-,-,-,-,-,-,-,-,-
136,137,45,Connceted,97,13.8V,244,185V,185V,V,V,V,|SHUTDOWN ALARM: Low Oil Press. Switch,auto
137,138,1,Connceted,94,13.8V,222V,222V,219V,V,V,V,-,auto
138,139,23673,Connceted,98,13.3V,226V,217V,231V,V,V,V,-,auto
139,140,-,Not Connceted,99,-,-,-,-,-,-,-,-,-
140,141,10841,Connceted,100,13.8V,235V,233V,228V,V,V,V,-,auto
141,142,6166,Connceted,101,13.7V,223V,230V,230V,V,V,V,-,auto
142,143,-,Not Connceted,91,-,-,-,-,-,-,-,-,-
143,144,334,Connceted,102,13.7V,242,242V,240V,V,V,V,-,auto
144,145,1,Connceted,103,13.8V,215V,215V,229V,V,V,V,-,auto
145,146,-,Not Connceted,105,-,-,-,-,-,-,-,-,-
146,147,33969,Connceted,74,14.5V,6V,V,V,233V,241V,235V,-,auto
147,148,-,Not Connceted,104,-,-,-,-,-,-,-,-,-
148,149,72,Connceted,106,13.1V,229V,234V,231V,V,V,V,-,auto
149,150,1106,Connceted,73,13.5V,231V,219V,216V,V,V,V,-,auto
150,151,455,Connceted,62,13.8V,210V,211V,211V,V,V,V,-,stop
151,152,513,Connceted,107,13.7V,249V,249V,248V,V,V,V,-,auto
152,153,16682,Connceted,61,13.3V,212V,211V,223V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
