,Number/Click,Time,Connection Status,COM,Voltage,City_Volt_1,City_Volt_2,City_Volt_3,Gen_Volt_1,Gen_Volt_2,Gen_Volt_3,Alarm,Condition
80,81,-,Not Connceted,154,-,-,-,-,-,-,-,-,-
81,82,-,Not Connceted,153,-,-,-,-,-,-,-,-,-
82,83,155,Connceted,130,13.7V,218V,217V,218V,V,V,V,-,auto
83,84,217,Connceted,128,13.6V,230V,237V,219V,V,V,V,-,auto
84,85,2368,Connceted,126,13.9V,205V,205V,205V,V,V,V,-,auto
85,86,149,Connceted,127,13.4V,223V,218V,242V,V,V,V,-,auto
86,87,-,Connceted,125,-,-,-,-,-,-,-,-,-
87,88,68,Connceted,121,13.3V,236V,208V,225V,V,V,V,-,auto
88,89,103,Connceted,123,13.7V,226V,231V,232V,V,V,V,-,auto
89,90,-,Connceted,122,-,-,-,-,-,-,-,-,-
90,91,2568,Connceted,119,13.4V,209V,214V,211V,V,V,V,-,auto
91,92,236,Connceted,118,13.5V,195V,194V,203V,V,V,V,-,auto
92,93,1659,Connceted,116,13.8V,238V,247V,231V,V,V,V,-,auto
93,94,-,Connceted,113,-,-,-,-,-,-,-,-,-
94,95,33,Connceted,117,13.7V,221V,217V,246V,V,V,V,-,auto
95,96,22823,Connceted,115,13.7V,222V,225V,229V,V,V,V,-,auto
96,97,-,Not Connceted,114,-,-,-,-,-,-,-,-,-
97,98,22,Connceted,112,13.5V,234V,228V,245V,V,V,V,-,auto
98,99,30,Connceted,111,13.6V,241V,226V,221V,V,V,V,-,auto
99,100,1411,Connceted,109,13.7V,221V,221V,230V,V,V,V,-,auto
100,101,99,Connceted,110,13.8V,235V,233V,232V,V,V,V,-,auto
101,102,1912,Connceted,77,13.8V,234V,233V,232V,V,V,V,-,auto
102,103,1345,Connceted,108,13.2V,221V,216V,221V,V,V,V,-,auto
103,104,-,Not Connceted,75,-,-,-,-,-,-,-,-,-
104,105,1636,Connceted,79,14.3V,144V,148V,145V,229V,237V,235V,-,auto
105,106,-,Connceted,68,-,-,-,-,-,-,-,-,-
106,107,2711,Connceted,65,13.7V,218V,235V,225V,V,V,V,-,auto
107,108,99,Connceted,78,13.8V,218V,223V,223V,V,V,V,-,auto
108,109,27957,Connceted,67,13.5V,247,245V,244V,V,V,V,-,auto
109,110,10446,Connceted,63,14.5V,5V,V,V,226V,219V,220V,-,auto
110,111,1249,Connceted,64,13.9V,217V,228V,228V,V,V,V,-,auto
111,112,-,Not Connceted,66,-,-,-,-,-,-,-,-,-
112,113,937,Connceted,69,13.6V,218V,219V,222V,V,V,V,-,auto
113,114,11798,Connceted,83,13.3V,229V,237V,238V,V,V,V,-,auto
114,115,1000,Connceted,71,13.6V,224V,229V,233V,V,V,V,-,auto
115,116,463,Connceted,70,13.3V,204V,204V,205V,V,V,V,-,auto
116,117,17267,Connceted,84,12.7V,V,V,V,V,V,V,-,auto
117,118,1095,Connceted,82,13.7V,227,227V,227V,V,V,V,-,auto
118,119,7676,Connceted,72,13.4V,218V,226V,193V,V,V,V,WARNING : Service Request,auto
119,120,215,Connceted,86,13.3V,232V,222V,224V,V,V,V,-,auto
120,121,10558,Connceted,11,12.7V,V,V,V,V,V,V,-,auto
121,122,11144,Connceted,1,13.7V,213V,220V,213V,V,V,V,-,stop
122,123,3256,Connceted,3,13V,V,V,V,V,V,V,-,auto
123,124,9468,Connceted,52,13.8V,215V,215V,244V,V,V,V,WARNING : Service Request,auto
124,125,11671,Connceted,89,13.6V,224V,224V,225V,V,V,V,|SHUTDOWN ALARM: Emergency Stop,stop
125,126,26,Connceted,87,13.6V,214V,216V,216V,V,V,V,-,auto
126,127,21513,Connceted,60,14.2V,V,V,V,235V,226V,230V,-,auto
127,128,1308,Connceted,59,13.6V,229V,228V,221V,V,V,V,WARNING : Service Request,auto
128,129,609,Connceted,76,13.8V,222V,225V,226V,V,V,V,-,auto
129,130,20600,Connceted,7,13.6V,229V,227V,228V,V,V,V,|SHUTDOWN ALARM: Emergency Stop,stop
130,131,-,Not Connceted,92,-,-,-,-,-,-,-,-,-
131,132,2829,Connceted,50,13.6V,221V,223V,223V,V,V,V,WARNING : Service Request,auto
132,133,857,Connceted,93,13.8V,225V,223V,203V,V,V,V,-,auto
133,134,639,Connceted,51,13.7V,230V,215V,233V,V,V,V,WARNING : Service Request,auto
134,135,-,Not Connceted,47,-,-,-,-,-,-,-,-,-
135,136,53,Connceted,97,13.8V,237V,186V,186V,V,V,V,|SHUTDOWN ALARM: Low Oil Press. Switch,auto
136,137,10,Connceted,94,13.8V,217V,218V,215V,V,V,V,-,auto
137,138,23700,Connceted,98,13.3V,220V,219V,226V,V,V,V,-,auto
138,139,1178,Connceted,99,13.7V,226V,225V,218V,V,V,V,WARNING : Service Request,auto
139,140,10841,Connceted,100,13.8V,230V,229V,222V,V,V,V,-,auto
140,141,6166,Connceted,101,13.7V,222V,228V,229V,V,V,V,-,auto
141,142,-,Not Connceted,91,-,-,-,-,-,-,-,-,-
142,143,383,Connceted,102,14.4V,V,V,V,233V,232V,233V,-,auto
143,144,0,Connceted,103,13.8V,219V,219V,229V,V,V,V,-,auto
144,145,-,Not Connceted,105,-,-,-,-,-,-,-,-,-
145,146,-,Not Connceted,74,-,-,-,-,-,-,-,-,-
146,147,-,Not Connceted,104,-,-,-,-,-,-,-,-,-
147,148,72,Connceted,106,13.1V,228V,230V,228V,V,V,V,-,auto
148,149,1125,Connceted,73,13.5V,215V,204V,238V,V,V,V,-,auto
149,150,-,Not Connceted,62,-,-,-,-,-,-,-,-,-
150,151,514,Connceted,107,13.7V,251V,251V,250V,V,V,V,-,auto
151,152,16682,Connceted,61,13.3V,219V,219V,221V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
152,153,928,Connceted,53,13.8V,228V,228V,229V,V,V,V,-,auto
153,154,-,Not Connceted,85,-,-,-,-,-,-,-,-,-
154,155,-,Not Connceted,90,-,-,-,-,-,-,-,-,-
