,Number/Click,Time,Connection Status,COM,Voltage,City_Volt_1,City_Volt_2,City_Volt_3,Gen_Volt_1,Gen_Volt_2,Gen_Volt_3,Alarm,Condition
24,25,50541,Connceted,32,13.1V,V,V,V,V,V,V,-,auto
25,26,1526,Connceted,33,13.8V,215V,218V,218V,V,V,V,-,auto
26,27,1960,Connceted,34,13.4V,231V,231V,230V,V,V,V,-,auto
27,28,1278,Connceted,36,14.4V,5V,V,7V,231V,232V,230V,WARNING : Service Request,auto
28,29,1255,Connceted,37,13.5V,220V,221V,221V,V,V,V,-,auto
29,30,3671,Connceted,38,12.7V,V,V,V,V,V,V,-,auto
30,31,1665,Connceted,39,13.6V,214V,229V,223V,V,V,V,-,auto
31,32,576,Connceted,41,13.8V,228V,228V,228V,V,V,V,-,auto
32,33,20253,Connceted,42,12.8V,V,V,V,V,V,V,-,auto
33,34,-,Not Connceted,43,-,-,-,-,-,-,-,-,-
34,35,-,Not Connceted,44,-,-,-,-,-,-,-,-,-
35,36,11418,Connceted,45,12.9V,V,V,V,V,V,V,-,auto
36,37,196,Connceted,46,13.7V,236V,237V,231V,V,V,V,-,auto
37,38,7981,Connceted,48,12.9V,V,V,V,V,V,V,-,auto
38,39,-,Not Connceted,49,-,-,-,-,-,-,-,-,-
39,40,26698,Connceted,54,13.5V,218V,210V,210V,V,V,V,-,auto
40,41,-,Not Connceted,55,-,-,-,-,-,-,-,-,-
41,42,459,Connceted,56,13.9V,219V,219V,219V,V,V,V,-,auto
42,43,220,Connceted,57,13.7V,208V,235V,235V,V,V,V,-,auto
43,44,766,Connceted,58,13.6V,223V,209V,222V,V,V,V,-,auto
44,45,-,Not Connceted,80,-,-,-,-,-,-,-,-,-
45,46,-,Not Connceted,18,-,-,-,-,-,-,-,-,-
46,47,-,Not Connceted,155,-,-,-,-,-,-,-,-,-
47,48,-,Not Connceted,95,-,-,-,-,-,-,-,-,-
48,49,5086,Connceted,124,13.5V,234V,227V,240V,V,V,V,-,auto
49,50,-,Not Connceted,35,-,-,-,-,-,-,-,-,-
50,51,1142,Connceted,120,13.6V,211V,211V,211V,V,V,V,-,auto
51,52,-,Not Connceted,81,-,-,-,-,-,-,-,-,-
52,53,-,Not Connceted,40,-,-,-,-,-,-,-,-,-
53,54,-,Not Connceted,6,-,-,-,-,-,-,-,-,-
54,55,-,Not Connceted,88,-,-,-,-,-,-,-,-,-
55,56,9475,Connceted,152,13.7V,232V,233V,229V,V,V,V,-,auto
56,57,-,Not Connceted,156,-,-,-,-,-,-,-,-,-
57,58,5295,Connceted,150,13.6V,213V,218V,218V,V,V,V,-,auto
58,59,18777,Connceted,151,13.6V,217V,225V,212V,V,V,V,-,auto
59,60,1153,Connceted,148,13.7V,235V,236V,233V,V,V,V,-,auto
60,61,1457,Connceted,149,13.7V,220V,219V,220V,V,V,V,-,auto
61,62,6,Connceted,146,13.3V,237V,237V,237V,V,V,V,-,auto
62,63,2163,Connceted,147,13.7V,234V,234V,234V,V,V,V,WARNING : Service Request,auto
63,64,-,Connceted,145,-,-,-,-,-,-,-,-,-
64,65,76,Connceted,144,13.8V,218V,232V,216V,V,V,V,-,auto
65,66,197,Connceted,141,13.4V,207V,207V,207V,V,V,V,-,stop
66,67,8428,Connceted,143,13.4V,229V,222V,215V,V,V,V,-,auto
67,68,-,Not Connceted,142,-,-,-,-,-,-,-,-,-
68,69,383,Connceted,140,13.5V,220V,223V,220V,V,V,V,-,auto
69,70,-,Not Connceted,139,-,-,-,-,-,-,-,-,-
70,71,2376,Connceted,4,13.4V,210V,210V,210V,V,V,V,-,auto
71,72,-,Not Connceted,138,-,-,-,-,-,-,-,-,-
72,73,-,Not Connceted,136,-,-,-,-,-,-,-,-,-
73,74,-,Not Connceted,137,-,-,-,-,-,-,-,-,-
74,75,194,Connceted,133,13.1V,241V,241V,241V,V,V,V,-,auto
75,76,123,Connceted,131,13.8V,221V,222V,222V,V,V,V,-,auto
76,77,-,Connceted,135,-,-,-,-,-,-,-,-,-
77,78,-,Not Connceted,132,-,-,-,-,-,-,-,-,-
78,79,-,Not Connceted,129,-,-,-,-,-,-,-,-,-
79,80,-,Not Connceted,134,-,-,-,-,-,-,-,-,-
80,81,-,Not Connceted,154,-,-,-,-,-,-,-,-,-
81,82,-,Not Connceted,153,-,-,-,-,-,-,-,-,-
82,83,156,Connceted,130,13.7V,220V,219V,219V,V,V,V,-,auto
83,84,217,Connceted,128,13.6V,227,237V,218V,V,V,V,-,auto
84,85,2372,Connceted,126,13.9V,202V,201V,201V,V,V,V,-,auto
85,86,152,Connceted,127,13.4V,224V,217V,242V,V,V,V,-,auto
86,87,4334,Connceted,125,13.6V,223V,223V,223V,V,V,V,-,auto
87,88,68,Connceted,121,13.3V,233V,208V,224V,V,V,V,-,stop
88,89,104,Connceted,123,14.5V,V,V,V,228V,229V,231V,-,auto
89,90,-,Connceted,122,-,-,-,-,-,-,-,-,-
90,91,2569,Connceted,119,13.4V,206V,212V,210V,V,V,V,-,auto
91,92,238,Connceted,118,14.7V,V,V,V,232V,233V,233V,-,auto
92,93,1680,Connceted,116,13.8V,235V,246V,229V,V,V,V,-,auto
93,94,-,Connceted,113,-,-,-,-,-,-,-,-,-
94,95,36,Connceted,117,14.5V,V,V,V,232V,230V,234V,-,auto
95,96,22832,Connceted,115,13.7V,219V,222V,231V,V,V,V,-,auto
96,97,1812,Connceted,114,13.7V,226V,231V,236V,V,V,V,-,auto
97,98,23,Connceted,112,13.5V,231V,220V,241V,V,V,V,-,auto
98,99,34,Connceted,111,12.6V,V,V,V,V,V,V,-,stop
99,100,1411,Connceted,109,13.7V,221V,223V,230V,V,V,V,-,auto
100,101,105,Connceted,110,13.8V,233V,232V,231V,V,V,V,-,auto
101,102,-,Connceted,77,-,-,-,-,-,-,-,-,-
102,103,1359,Connceted,108,13.2V,216V,214V,216V,V,V,V,-,auto
103,104,-,Not Connceted,75,-,-,-,-,-,-,-,-,-
104,105,1779,Connceted,79,14.3V,144V,149V,146V,229V,238V,235V,WARNING : Service Request,auto
105,106,2712,Connceted,68,13.7V,233V,238V,232V,V,V,V,-,auto
106,107,12,Connceted,65,13.7V,218V,233V,223V,V,V,V,-,auto
107,108,102,Connceted,78,13.8V,213V,218V,218V,V,V,V,-,auto
108,109,27966,Connceted,67,13.4V,244,242V,241V,V,V,V,-,auto
109,110,-,Not Connceted,63,-,-,-,-,-,-,-,-,-
110,111,1258,Connceted,64,13.9V,222V,219V,219V,V,V,V,-,auto
111,112,-,Not Connceted,66,-,-,-,-,-,-,-,-,-
112,113,938,Connceted,69,13.6V,221V,208V,229V,V,V,V,-,auto
113,114,11805,Connceted,83,13.1V,230V,239V,240V,V,V,V,-,auto
114,115,1002,Connceted,71,13.6V,228V,227V,227V,V,V,V,-,auto
115,116,463,Connceted,70,13.3V,204V,204V,204V,V,V,V,-,auto
116,117,17402,Connceted,84,13V,V,V,V,V,V,V,-,auto
117,118,1095,Connceted,82,13.7V,227,229V,226V,V,V,V,-,auto
118,119,7676,Connceted,72,13.3V,214V,232V,193V,V,V,V,WARNING : Service Request,auto
119,120,215,Connceted,86,13.3V,231V,223V,223V,V,V,V,-,auto
120,121,10627,Connceted,11,12.6V,V,V,V,V,V,V,-,auto
121,122,11144,Connceted,1,13.6V,208V,223V,208V,V,V,V,-,auto
122,123,3372,Connceted,3,14.5V,V,V,V,230V,230V,229V,-,auto
123,124,9481,Connceted,52,13.8V,210V,210V,245V,V,V,V,WARNING : Service Request,auto
124,125,11671,Connceted,89,13.6V,222V,222V,223V,V,V,V,|SHUTDOWN ALARM: Emergency Stop,stop
125,126,26,Connceted,87,13.6V,210V,210V,210V,V,V,V,-,auto
126,127,21629,Connceted,60,12.5V,V,V,V,V,V,V,-,auto
127,128,1308,Connceted,59,12.5V,V,V,V,V,V,V,WARNING : Service Request,auto
128,129,609,Connceted,76,13.8V,232V,234V,234V,V,V,V,-,auto
129,130,20600,Connceted,7,12.8V,V,V,V,V,V,V,|SHUTDOWN ALARM: Emergency Stop,stop
130,131,-,Not Connceted,92,-,-,-,-,-,-,-,-,-
131,132,2829,Connceted,50,13.6V,217V,224V,224V,V,V,V,WARNING : Service Request,auto
132,133,860,Connceted,93,13.8V,211V,219V,213V,V,V,V,-,auto
133,134,639,Connceted,51,13.7V,226V,213V,235V,V,V,V,WARNING : Service Request,auto
134,135,-,Not Connceted,47,-,-,-,-,-,-,-,-,-
135,136,60,Connceted,97,13.8V,243V,197V,197V,V,V,V,-,stop
136,137,10,Connceted,94,13.9V,218V,219V,217V,V,V,V,-,auto
137,138,23700,Connceted,98,13.3V,225V,221V,231V,V,V,V,-,auto
138,139,1184,Connceted,99,13.8V,225V,221V,218V,V,V,V,WARNING : Service Request,auto
139,140,10844,Connceted,100,13.7V,228V,228V,227V,V,V,V,-,auto
140,141,6166,Connceted,101,13.8V,222V,228V,229V,V,V,V,-,auto
141,142,959,Connceted,91,13.5V,231V,234V,240V,V,V,V,-,auto
142,143,442,Connceted,102,13.7V,238V,238V,236V,V,V,V,-,auto
143,144,0,Connceted,103,13.7V,206V,206V,238V,V,V,V,-,auto
144,145,-,Not Connceted,105,-,-,-,-,-,-,-,-,-
145,146,342243,Connceted,74,13.2V,V,V,V,V,V,V,WARNING : Service Request,auto
146,147,-,Not Connceted,104,-,-,-,-,-,-,-,-,-
147,148,72,Connceted,106,13.1V,224V,227V,226V,V,V,V,-,auto
148,149,1133,Connceted,73,13.6V,224V,227V,197V,V,V,V,-,auto
149,150,-,Not Connceted,62,-,-,-,-,-,-,-,-,-
150,151,17,Connceted,107,13.7V,246V,245V,244V,V,V,V,-,auto
151,152,16682,Connceted,61,13.3V,227,227V,214V,V,V,V,SHUTDOWN ALARM: Fail to Start,stop
152,153,928,Connceted,53,13.8V,213V,213V,214V,V,V,V,-,auto
153,154,-,Not Connceted,85,-,-,-,-,-,-,-,-,-
154,155,-,Not Connceted,90,-,-,-,-,-,-,-,-,-
