,Number/Click,Time,Connection Status,COM,Voltage,City_Volt_1,City_Volt_2,City_Volt_3,Gen_Volt_1,Gen_Volt_2,Gen_Volt_3,Alarm,Condition
59,60,1156,Connceted,99,13.8V,228V,221V,220V,V,V,V,WARNING : Service Request,auto
60,61,23673,Connceted,98,13.3V,215V,221V,222V,V,V,V,-,auto
61,62,444,Connceted,97,13.8V,236V,197V,196V,V,V,V,-,stop
62,63,8424,Connceted,96,13.5V,218V,213V,221V,V,V,V,-,auto
63,64,1,Connceted,94,13.9V,217V,217V,214V,V,V,V,-,auto
64,65,2800,Connceted,50,13.6V,227,229V,229V,V,V,V,"WARNING : Service Request
‘SHUTDOWN ALARM: Low Oil Press. Sender",auto
65,66,621,Connceted,51,13.7V,229V,218V,239V,V,V,V,"WARNING : Service Request
SHUTDOWN ALARM: Fail to Start",auto
66,67,833,Connceted,93,13.8V,220V,220V,213V,V,V,V,-,auto
67,68,-,Not Connceted,92,-,-,-,-,-,-,-,-,-
68,69,-,Not Connceted,47,-,-,-,-,-,-,-,-,-
69,70,1,Connceted,90,13.9V,217V,216V,214V,V,V,V,-,auto
70,71,-,Not Connceted,80,-,-,-,-,-,-,-,-,-
71,72,1307,Connceted,59,13.6V,235V,231V,217V,V,V,V,WARNING : Service Request,auto
72,73,21062,Connceted,60,14.3V,V,V,V,235V,226V,229V,-,auto
73,74,9440,Connceted,52,13.8V,215V,215V,247V,V,V,V,WARNING : Service Request,auto
74,75,11073,Connceted,1,13.6V,221V,227V,221V,V,V,V,-,auto
75,76,2812,Connceted,3,12.9V,V,V,V,V,V,V,-,auto
76,77,11670,Connceted,89,13.6V,227,227V,228V,V,V,V,"WARNING : Genset Low Frequency
‘SHUTDOWN ALARM: Low Oil Press. Sender",auto
77,78,5,Connceted,87,13.6V,215V,198V,198V,V,V,V,-,auto
78,79,185,Connceted,86,13.3V,228V,210V,228V,V,V,V,-,auto
79,80,10305,Connceted,11,12.6V,V,V,V,V,V,V,-,auto
80,81,1062,Connceted,82,13.7V,230V,228V,229V,V,V,V,"WARNING : Service Request
SHUTDOWN ALARM: Fail to Start",auto
81,82,16745,Connceted,84,12.7V,V,V,V,V,V,V,-,auto
82,83,20600,Connceted,7,12.5V,V,V,V,V,V,V,|SHUTDOWN ALARM: Emergency Stop,stop
83,84,11657,Connceted,83,13.4V,232V,240V,240V,V,V,V,-,auto
84,85,7621,Connceted,72,14.6V,232V,208V,202V,228V,V,14V,SHUTDOWN ALARM: Genset Low Voltage,auto
85,86,942,Connceted,71,13.6V,234V,216V,236V,V,V,V,-,auto
86,87,458,Connceted,70,13.3V,212V,211V,212V,V,V,V,-,auto
87,88,934,Connceted,69,13.5V,226V,196V,234V,V,V,V,-,auto
88,89,-,Not Connceted,66,-,-,-,-,-,-,-,-,-
89,90,1249,Connceted,64,13.9V,233V,221V,221V,V,V,V,-,auto
90,91,10047,Connceted,63,12.8V,V,V,V,V,V,V,-,auto
91,92,27939,Connceted,67,13.4V,249V,242V,241V,V,V,V,-,auto
92,93,64,Connceted,65,12.9V,V,V,V,V,V,V,-,auto
93,94,68,Connceted,78,13.8V,216V,216V,216V,V,V,V,-,auto
94,95,2622,Connceted,68,14.7V,V,V,V,228V,232V,227V,-,auto
95,96,1111,Connceted,79,13.1V,V,V,V,V,V,V,-,auto
96,97,599,Connceted,76,13.8V,224V,224V,225V,V,V,V,-,auto
97,98,-,Not Connceted,75,-,-,-,-,-,-,-,-,-
98,99,-,Not Connceted,77,-,-,-,-,-,-,-,-,-
99,100,1338,Connceted,108,13.1V,212V,220V,212V,V,V,V,-,auto
100,101,-,Not Connceted,109,-,-,-,-,-,-,-,-,-
101,102,61,Connceted,110,13.8V,236V,236V,234V,V,V,V,-,auto
102,103,-,Not Connceted,111,-,-,-,-,-,-,-,-,-
103,104,18,Connceted,112,13.5V,239V,229V,245V,V,V,V,-,auto
104,105,-,Not Connceted,113,-,-,-,-,-,-,-,-,-
105,106,-,Not Connceted,114,-,-,-,-,-,-,-,-,-
106,107,22792,Connceted,115,13.7V,217V,227V,231V,V,V,V,-,auto
107,108,1591,Connceted,116,13.8V,236V,247V,230V,V,V,V,WARNING : Service Request,auto
108,109,28,Connceted,117,13.7V,219V,216V,246V,V,V,V,-,auto
109,110,229,Connceted,118,13.5V,203V,203V,194V,V,V,V,-,auto
110,111,2509,Connceted,119,13.4V,209V,214V,211V,V,V,V,-,auto
111,112,46,Connceted,121,13.3V,235V,218V,220V,V,V,V,-,auto
112,113,-,Connceted,122,-,-,-,-,-,-,-,-,-
113,114,87,Connceted,123,13.7V,226V,234V,233V,V,V,V,-,auto
114,115,4266,Connceted,125,13.6V,222V,222V,222V,V,V,V,-,auto
115,116,2143,Connceted,126,13.9V,197V,196V,196V,V,V,V,-,auto
116,117,102,Connceted,127,13.4V,224V,216V,241V,V,V,V,-,stop
117,118,-,Not Connceted,128,-,-,-,-,-,-,-,-,-
118,119,16,Connceted,129,13.5V,210V,233V,220V,V,V,V,-,auto
119,120,142,Connceted,130,13.7V,220V,219V,220V,V,V,V,-,auto
120,121,33,Connceted,131,14.6V,V,V,V,231V,236V,233V,-,auto
121,122,868,Connceted,132,13.6V,222V,220V,235V,V,V,V,-,auto
122,123,88,Connceted,134,14.5V,229V,229V,230V,V,V,V,-,auto
123,124,168,Connceted,133,13.1V,243V,243V,243V,V,V,V,-,auto
124,125,-,Connceted,135,-,-,-,-,-,-,-,-,-
125,126,10875,Connceted,136,13.5V,205V,205V,205V,V,V,V,-,auto
126,127,1930,Connceted,137,13.7V,229V,228V,229V,V,V,V,WARNING : Service Request,auto
127,128,-,Not Connceted,138,-,-,-,-,-,-,-,-,-
128,129,20,Connceted,139,13.3V,224V,224V,224V,V,V,V,-,auto
129,130,381,Connceted,140,13.5V,219V,222V,220V,V,V,V,-,auto
130,131,197,Connceted,141,12.7V,V,V,V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
131,132,222,Connceted,142,12.8V,V,V,V,V,V,V,-,auto
132,133,2316,Connceted,4,13.5V,197V,196V,196V,V,V,V,-,auto
133,134,8424,Connceted,143,13.5V,225V,218V,219V,V,V,V,-,auto
134,135,72,Connceted,144,13.8V,216V,231V,215V,V,V,V,-,auto
135,136,610,Connceted,145,13.6V,245V,222V,246V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
136,137,1,Connceted,146,13.3V,238V,238V,238V,V,V,V,-,auto
137,138,2134,Connceted,147,13.7V,234V,234V,233V,V,V,V,-,auto
138,139,1135,Connceted,148,13.6V,234V,240V,237V,V,V,V,-,auto
139,140,1450,Connceted,149,13.6V,227,226V,227V,V,V,V,-,auto
140,141,5275,Connceted,150,13.6V,220V,220V,220V,V,V,V,-,auto
141,142,18761,Connceted,151,13.6V,214V,231V,211V,V,V,V,-,auto
142,143,9471,Connceted,152,13.7V,231V,231V,228V,V,V,V,-,auto
143,144,14305,Connceted,88,13.9V,212V,212V,212V,V,V,V,WARNING : Service Request,auto
144,145,-,Not Connceted,85,-,-,-,-,-,-,-,-,-
145,146,1110,Connceted,6,14.8V,7V,V,V,220V,221V,221V,-,auto
146,147,1205,Connceted,40,13.5V,220V,227V,220V,V,V,V,-,auto
147,148,516,Connceted,81,13.8V,214V,215V,212V,V,V,V,-,auto
148,149,776,Connceted,35,13.7V,242,242V,242V,V,V,V,-,auto
149,150,-,Not Connceted,95,-,-,-,-,-,-,-,-,-
150,151,1114,Connceted,120,13.7V,202V,201V,201V,V,V,V,-,auto
151,152,5083,Connceted,124,13.4V,235V,230V,237V,V,V,V,-,auto
