,Number/Click,Time,Connection Status,COM,Voltage,City_Volt_1,City_Volt_2,City_Volt_3,Gen_Volt_1,Gen_Volt_2,Gen_Volt_3,Alarm,Condition
24,25,50388,Connceted,32,14.3V,27V,27V,24V,216V,225V,221V,-,auto
25,26,1526,Connceted,33,13.8V,219V,222V,221V,V,V,V,-,auto
26,27,1958,Connceted,34,13.4V,237V,236V,236V,V,V,V,-,auto
27,28,1093,Connceted,36,14.4V,V,V,7V,231V,232V,230V,-,auto
28,29,1255,Connceted,37,13.6V,221V,222V,222V,V,V,V,-,auto
29,30,-,Connceted,38,-,-,-,-,-,-,-,-,-
30,31,3499,Connceted,39,13.6V,214V,224V,224V,V,V,V,-,auto
31,32,575,Connceted,41,13.8V,232V,232V,232V,V,V,V,-,auto
32,33,20144,Connceted,42,13.5V,V,V,V,V,V,V,-,auto
33,34,-,Not Connceted,43,-,-,-,-,-,-,-,-,-
34,35,-,Not Connceted,44,-,-,-,-,-,-,-,-,-
35,36,20144,Connceted,45,12.8V,V,V,V,V,V,V,-,auto
36,37,11283,Connceted,46,13.7V,236V,236V,237V,V,V,V,-,auto
37,38,7868,Connceted,48,13V,V,V,V,V,V,V,-,auto
38,39,-,Not Connceted,49,-,-,-,-,-,-,-,-,-
39,40,26698,Connceted,54,13.5V,219V,212V,212V,V,V,V,-,auto
40,41,-,Not Connceted,55,-,-,-,-,-,-,-,-,-
41,42,26698,Connceted,56,13.5V,218V,211V,211V,V,V,V,-,auto
42,43,219,Connceted,57,13.7V,201V,229V,229V,V,V,V,-,auto
43,44,763,Connceted,58,13.6V,214V,205V,214V,V,V,V,-,auto
44,45,1818,Connceted,80,13.6V,227,217V,218V,V,V,V,-,auto
45,46,-,Not Connceted,18,-,-,-,-,-,-,-,-,-
46,47,-,Not Connceted,155,-,-,-,-,-,-,-,-,-
47,48,-,Not Connceted,95,-,-,-,-,-,-,-,-,-
48,49,5083,Connceted,124,13.5V,231V,224V,231V,V,V,V,-,auto
49,50,798,Connceted,35,13.7V,218V,218V,217V,V,V,V,-,auto
50,51,1141,Connceted,120,13.7V,207V,207V,207V,V,V,V,-,auto
51,52,527,Connceted,81,13.8V,207V,208V,205V,V,V,V,-,auto
52,53,1320,Connceted,40,13.5V,218V,223V,218V,V,V,V,-,auto
53,54,1451,Connceted,6,12.6V,V,V,V,V,V,V,-,auto
54,55,14318,Connceted,88,13.8V,201V,202V,201V,V,V,V,WARNING : Service Request,auto
55,56,9475,Connceted,152,13.7V,234V,235V,233V,V,V,V,-,auto
56,57,-,Not Connceted,156,-,-,-,-,-,-,-,-,-
57,58,294,Connceted,150,13.6V,207V,218V,218V,V,V,V,-,auto
58,59,18777,Connceted,151,13.6V,220V,236V,215V,V,V,V,-,auto
59,60,1145,Connceted,148,13.7V,238V,239V,236V,V,V,V,-,auto
60,61,1457,Connceted,149,13.7V,233V,233V,234V,V,V,V,-,auto
61,62,5,Connceted,146,13.3V,241V,241V,241V,V,V,V,-,auto
62,63,2155,Connceted,147,13.7V,235V,235V,234V,V,V,V,WARNING : Service Request,auto
63,64,614,Connceted,145,13.5V,239V,232V,246V,V,V,V,-,auto
64,65,74,Connceted,144,13.8V,220V,233V,218V,V,V,V,-,auto
65,66,197,Connceted,141,13.4V,217V,217V,217V,V,V,V,-,stop
66,67,8426,Connceted,143,13.5V,221V,219V,209V,V,V,V,-,auto
67,68,42,Connceted,142,12.8V,V,V,V,V,V,V,-,auto
68,69,383,Connceted,140,13.5V,223V,225V,224V,V,V,V,-,auto
69,70,-,Not Connceted,139,-,-,-,-,-,-,-,-,-
70,71,2328,Connceted,4,13.5V,190V,190V,190V,V,V,V,-,stop
71,72,364,Connceted,138,13.6V,227,228V,223V,V,V,V,-,auto
72,73,10879,Connceted,136,13.5V,216V,216V,216V,V,V,V,-,auto
73,74,-,Not Connceted,137,-,-,-,-,-,-,-,-,-
74,75,179,Connceted,133,13.1V,237V,237V,237V,V,V,V,-,auto
75,76,119,Connceted,131,13.8V,222V,222V,219V,V,V,V,-,auto
76,77,-,Connceted,135,-,-,-,-,-,-,-,-,-
77,78,872,Connceted,132,13.6V,223V,218V,235V,V,V,V,-,auto
78,79,17,Connceted,129,13.5V,202V,224V,216V,V,V,V,-,auto
79,80,88,Connceted,134,14.5V,229V,229V,235V,V,V,V,-,auto
80,81,-,Not Connceted,154,-,-,-,-,-,-,-,-,-
81,82,-,Not Connceted,153,-,-,-,-,-,-,-,-,-
82,83,155,Connceted,130,13.7V,218V,218V,218V,V,V,V,-,auto
83,84,217,Connceted,128,13.6V,227,240V,222V,V,V,V,-,auto
84,85,2368,Connceted,126,13.9V,201V,201V,201V,V,V,V,-,auto
85,86,149,Connceted,127,13.4V,226V,217V,243V,V,V,V,-,auto
86,87,4332,Connceted,125,13.6V,224V,224V,224V,V,V,V,"WARNING : Service Request
SHUTDOWN ALARM: Low Oil Press. Sender",stop
87,88,66,Connceted,121,13.3V,232V,214V,229V,V,V,V,-,auto
88,89,103,Connceted,123,13.7V,226V,230V,231V,V,V,V,-,auto
89,90,-,Connceted,122,-,-,-,-,-,-,-,-,-
90,91,2568,Connceted,119,13.4V,210V,215V,210V,V,V,V,-,auto
91,92,236,Connceted,118,13.5V,208V,207V,197V,V,V,V,-,auto
92,93,1659,Connceted,116,13.8V,236V,248V,231V,V,V,V,-,auto
93,94,-,Connceted,113,-,-,-,-,-,-,-,-,-
94,95,33,Connceted,117,13.7V,223V,214V,250V,V,V,V,-,auto
95,96,22817,Connceted,115,13.7V,222V,230V,230V,V,V,V,-,auto
96,97,-,Connceted,114,-,-,-,-,-,-,-,-,-
97,98,211,Connceted,112,13.5V,238V,230V,248V,V,V,V,-,auto
98,99,30,Connceted,111,13.6V,244,222V,217V,V,V,V,-,auto
99,100,1410,Connceted,109,13.7V,224V,225V,231V,V,V,V,SHUTDOWN ALARM: Fail to Start,stop
100,101,99,Connceted,110,13.8V,236V,237V,235V,V,V,V,-,auto
101,102,-,Not Connceted,77,-,-,-,-,-,-,-,-,-
102,103,1344,Connceted,108,13.2V,216V,225V,216V,V,V,V,-,auto
103,104,-,Not Connceted,75,-,-,-,-,-,-,-,-,-
104,105,1587,Connceted,79,14.3V,145V,149V,146V,226V,241V,237V,-,auto
105,106,-,Connceted,68,-,-,-,-,-,-,-,-,-
106,107,2709,Connceted,65,13.7V,218V,235V,227V,V,V,V,-,auto
107,108,98,Connceted,78,13.8V,217V,220V,219V,V,V,V,-,auto
108,109,27949,Connceted,67,13.5V,246V,242V,242V,V,V,V,-,auto
109,110,10405,Connceted,63,12.9V,V,V,V,V,V,V,-,auto
110,111,1249,Connceted,64,13.9V,231V,218V,218V,V,V,V,-,auto
111,112,-,Not Connceted,66,-,-,-,-,-,-,-,-,-
112,113,937,Connceted,69,13.6V,216V,214V,218V,V,V,V,-,auto
113,114,11793,Connceted,83,13.6V,215V,213V,224V,V,V,V,-,auto
114,115,1000,Connceted,71,13.6V,229V,222V,235V,V,V,V,-,auto
115,116,463,Connceted,70,13.3V,203V,203V,203V,V,V,V,-,auto
116,117,17218,Connceted,84,14.5V,V,50V,49V,230V,230V,227V,-,auto
117,118,1092,Connceted,82,13.7V,228V,224V,231V,V,V,V,-,auto
118,119,7676,Connceted,72,13.4V,214V,225V,196V,V,V,V,WARNING : Service Request,auto
119,120,209,Connceted,86,13.3V,230V,222V,222V,V,V,V,-,auto
120,121,10529,Connceted,11,12.5V,V,V,V,V,V,V,WARNING : Service Request,auto
121,122,11139,Connceted,1,14.4V,V,V,V,232V,229V,229V,-,auto
122,123,3208,Connceted,3,12.8V,V,V,V,V,V,V,WARNING : Service Request,auto
123,124,9467,Connceted,52,13.8V,219V,219V,227V,V,V,V,WARNING : Service Request,auto
124,125,11671,Connceted,89,13.6V,219V,219V,219V,V,V,V,SHUTDOWN ALARM: Genset Low Voltage,auto
125,126,23,Connceted,87,13.6V,210V,202V,202V,V,V,V,-,auto
126,127,21464,Connceted,60,14.2V,V,V,V,235V,225V,229V,-,auto
127,128,1308,Connceted,59,13.6V,231V,226V,222V,V,V,V,WARNING : Service Request,auto
128,129,609,Connceted,76,13.8V,223V,224V,226V,V,V,V,-,auto
129,130,-,Not Connceted,7,-,-,-,-,-,-,-,-,-
130,131,-,Not Connceted,92,-,-,-,-,-,-,-,-,-
131,132,2828,Connceted,50,13.6V,221V,223V,223V,V,V,V,WARNING : Service Request,auto
132,133,855,Connceted,93,13.8V,223V,221V,204V,V,V,V,-,auto
133,134,639,Connceted,51,13.7V,228V,216V,238V,V,V,V,WARNING : Service Request,auto
134,135,-,Not Connceted,47,-,-,-,-,-,-,-,-,-
135,136,53,Connceted,97,13.9V,220V,221V,220V,V,V,V,|SHUTDOWN ALARM: Low Oil Press. Switch,auto
136,137,10,Connceted,94,13.9V,217V,217V,214V,V,V,V,-,auto
137,138,23700,Connceted,98,13.3V,212V,217V,220V,V,V,V,-,auto
138,139,1173,Connceted,99,13.8V,225V,225V,221V,V,V,V,WARNING : Service Request,auto
139,140,10841,Connceted,100,13.7V,230V,229V,228V,V,V,V,-,auto
140,141,6166,Connceted,101,13.8V,220V,227V,227V,V,V,V,-,auto
141,142,-,Not Connceted,91,-,-,-,-,-,-,-,-,-
142,143,339,Connceted,102,13.7V,239V,239V,237V,V,V,V,-,auto
143,144,0,Connceted,103,13.8V,213V,212V,219V,V,V,V,-,auto
144,145,-,Not Connceted,105,-,-,-,-,-,-,-,-,-
145,146,34080,Connceted,74,14.5V,5V,V,V,233V,241V,236V,-,auto
146,147,-,Not Connceted,104,-,-,-,-,-,-,-,-,-
147,148,34080,Connceted,106,13.1V,226V,229V,228V,V,V,V,-,auto
148,149,1124,Connceted,73,13.5V,226V,227V,195V,V,V,V,-,auto
149,150,-,Not Connceted,62,-,-,-,-,-,-,-,-,-
150,151,514,Connceted,107,13.7V,251V,250V,249V,V,V,V,-,auto
151,152,16682,Connceted,61,13.3V,214V,214V,233V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
152,153,928,Connceted,53,13.8V,223V,223V,223V,V,V,V,-,auto
