,Number/Click,Time,Connection Status,COM,Voltage,City_Volt_1,City_Volt_2,City_Volt_3,Gen_Volt_1,Gen_Volt_2,Gen_Volt_3,Alarm,Condition
24,25,50620,Connceted,32,14.5V,9V,10V,7V,223V,222V,224V,-,auto
25,26,1526,Connceted,33,13.8V,218V,221V,221V,V,V,V,-,auto
26,27,1965,Connceted,34,13.3V,236V,236V,235V,V,V,V,-,auto
27,28,1364,Connceted,36,12.9V,V,V,V,V,V,V,-,auto
28,29,1256,Connceted,37,13V,V,V,V,V,V,V,-,auto
29,30,3748,Connceted,38,12.5V,V,V,V,V,V,V,-,stop
30,31,1665,Connceted,39,13.5V,227,237V,233V,V,V,V,-,auto
31,32,582,Connceted,41,14.6V,V,V,V,230V,228V,227V,-,auto
32,33,20307,Connceted,42,12.5V,V,V,V,V,V,V,-,auto
33,34,-,Not Connceted,43,-,-,-,-,-,-,-,-,-
34,35,-,Not Connceted,44,-,-,-,-,-,-,-,-,-
35,36,11492,Connceted,45,14.6V,V,V,V,229V,234V,231V,-,auto
36,37,197,Connceted,46,13.9V,236V,236V,231V,V,V,V,-,auto
37,38,8043,Connceted,48,13V,V,V,V,V,V,V,-,auto
38,39,-,Not Connceted,49,-,-,-,-,-,-,-,-,-
39,40,26698,Connceted,54,13.5V,212V,204V,205V,V,V,V,-,auto
40,41,-,Not Connceted,55,-,-,-,-,-,-,-,-,-
41,42,459,Connceted,56,13.9V,225V,225V,225V,V,V,V,-,auto
42,43,220,Connceted,57,13.7V,195V,226V,226V,V,V,V,-,auto
43,44,767,Connceted,58,13.6V,234V,222V,234V,V,V,V,-,auto
44,45,1833,Connceted,80,13.6V,226V,205V,208V,V,V,V,-,auto
45,46,322,Connceted,95,13.5V,V,V,V,V,V,V,-,auto
46,47,5086,Connceted,124,13.5V,234V,226V,236V,V,V,V,-,auto
47,48,798,Connceted,35,13.7V,223V,223V,223V,V,V,V,-,auto
48,49,1144,Connceted,120,13.7V,210V,210V,210V,V,V,V,-,auto
49,50,561,Connceted,81,13.8V,201V,203V,197V,V,V,V,-,auto
50,51,1345,Connceted,40,13.6V,209V,212V,210V,V,V,V,WARNING : Service Request,auto
51,52,1658,Connceted,6,12.8V,V,V,V,V,V,V,-,auto
52,53,14371,Connceted,88,14.6V,V,V,V,231V,233V,228V,WARNING : Service Request,auto
53,54,9476,Connceted,152,13.7V,235V,235V,231V,V,V,V,-,auto
54,55,5301,Connceted,150,13.6V,202V,215V,215V,V,V,V,-,auto
55,56,18778,Connceted,151,13.6V,220V,236V,217V,V,V,V,-,auto
56,57,1153,Connceted,148,13.7V,235V,236V,234V,V,V,V,-,auto
57,58,1457,Connceted,149,13.7V,233V,234V,233V,V,V,V,-,auto
58,59,6,Connceted,146,13.4V,237V,237V,237V,V,V,V,-,auto
59,60,2165,Connceted,147,13.7V,235V,236V,235V,V,V,V,WARNING : Service Request,auto
60,61,633,Connceted,145,13.7V,237V,228V,239V,V,V,V,WARNING : Service Request,auto
61,62,77,Connceted,144,13.8V,220V,235V,218V,V,V,V,-,auto
62,63,197,Connceted,141,13.4V,218V,218V,218V,V,V,V,-,stop
63,64,8428,Connceted,143,13.5V,217V,219V,221V,V,V,V,-,auto
64,65,733,Connceted,142,12.7V,V,V,V,V,V,V,-,auto
65,66,384,Connceted,140,13.5V,221V,226V,221V,V,V,V,-,auto
66,67,42,Connceted,139,13.3V,223V,223V,223V,V,V,V,-,auto
67,68,2377,Connceted,4,13.5V,205V,205V,205V,V,V,V,-,auto
68,69,376,Connceted,138,13.6V,227,228V,224V,V,V,V,-,auto
69,70,10884,Connceted,136,13.5V,216V,216V,216V,V,V,V,-,auto
70,71,1943,Connceted,137,13.8V,221V,220V,220V,V,V,V,WARNING : Service Request,auto
71,72,196,Connceted,133,13.1V,244,244V,244V,V,V,V,-,auto
72,73,130,Connceted,131,13.8V,216V,217V,218V,V,V,V,-,auto
73,74,-,Connceted,135,-,-,-,-,-,-,-,-,-
74,75,877,Connceted,132,13.6V,223V,215V,236V,V,V,V,-,auto
75,76,35,Connceted,129,13.5V,212V,229V,232V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
76,77,102,Connceted,134,14.5V,231V,231V,236V,V,V,V,-,auto
77,78,160,Connceted,130,13.7V,219V,218V,219V,V,V,V,-,auto
78,79,217,Connceted,128,13.6V,228V,243V,219V,V,V,V,-,auto
79,80,2372,Connceted,126,13.9V,195V,194V,194V,V,V,V,-,auto
80,81,158,Connceted,127,13.4V,227,221V,248V,V,V,V,-,auto
81,82,4338,Connceted,125,13.6V,223V,223V,223V,V,V,V,-,auto
82,83,72,Connceted,121,13.3V,239V,214V,229V,V,V,V,-,auto
83,84,106,Connceted,123,13.7V,227,233V,233V,V,V,V,-,auto
84,85,-,Connceted,122,-,-,-,-,-,-,-,-,-
85,86,2570,Connceted,119,13.4V,211V,216V,213V,V,V,V,-,auto
86,87,239,Connceted,118,13.5V,204V,204V,195V,V,V,V,-,auto
87,88,1692,Connceted,116,13.8V,238V,249V,234V,V,V,V,-,auto
88,89,-,Connceted,113,-,-,-,-,-,-,-,-,-
89,90,36,Connceted,117,13.7V,218V,211V,245V,V,V,V,-,auto
90,91,22849,Connceted,115,14.6V,28V,229V,222V,234V,233V,241V,-,auto
91,92,1812,Connceted,114,13.7V,235V,238V,240V,V,V,V,-,auto
92,93,26,Connceted,112,13.5V,240V,230V,249V,V,V,V,-,auto
93,94,34,Connceted,111,13.6V,234V,224V,230V,V,V,V,-,auto
94,95,1411,Connceted,109,13.7V,227,228V,234V,V,V,V,-,auto
95,96,105,Connceted,110,13.8V,241V,240V,239V,V,V,V,-,auto
96,97,1921,Connceted,77,13.7V,233V,224V,210V,V,V,V,-,auto
97,98,1361,Connceted,108,13.2V,207V,229V,207V,V,V,V,-,auto
98,99,-,Not Connceted,75,-,-,-,-,-,-,-,-,-
99,100,1873,Connceted,79,12.8V,V,V,V,V,V,V,-,auto
100,101,2712,Connceted,68,13.7V,237V,242V,237V,V,V,V,-,auto
101,102,12,Connceted,65,13.7V,218V,237V,227V,V,V,V,-,auto
102,103,106,Connceted,78,13.8V,217V,225V,225V,V,V,V,-,auto
103,104,27970,Connceted,67,13.5V,253V,248V,248V,V,V,V,-,auto
104,105,10611,Connceted,63,13V,V,V,V,V,V,V,-,auto
105,106,1260,Connceted,64,13.9V,231V,220V,220V,V,V,V,-,auto
106,107,-,Not Connceted,66,-,-,-,-,-,-,-,-,-
107,108,938,Connceted,69,12.9V,V,V,V,V,V,V,-,auto
108,109,11809,Connceted,83,13.4V,234V,242V,242V,V,V,V,-,auto
109,110,1009,Connceted,71,13.6V,235V,223V,236V,V,V,V,-,auto
110,111,464,Connceted,70,14.4V,V,V,V,237V,226V,241V,-,test
111,112,17490,Connceted,84,14.6V,V,5V,8V,232V,228V,232V,WARNING : Service Request,auto
112,113,1145,Connceted,82,13.7V,231V,230V,231V,V,V,V,-,auto
113,114,7676,Connceted,72,13.4V,222V,222V,201V,V,V,V,WARNING : Service Request,auto
114,115,217,Connceted,86,13.3V,232V,223V,225V,V,V,V,-,auto
115,116,10670,Connceted,11,14.6V,16V,1V,12V,229V,234V,228V,-,auto
116,117,11157,Connceted,1,13.7V,213V,226V,213V,V,V,V,-,auto
117,118,3448,Connceted,3,12.7V,V,V,V,V,V,V,-,auto
118,119,9505,Connceted,52,13.8V,214V,214V,240V,V,V,V,WARNING : Service Request,auto
119,120,11671,Connceted,89,13.6V,229V,229V,229V,V,V,V,|SHUTDOWN ALARM: Emergency Stop,stop
120,121,40,Connceted,87,13.6V,210V,210V,210V,V,V,V,-,auto
121,122,21708,Connceted,60,13.4V,V,V,V,V,V,V,-,auto
122,123,1322,Connceted,59,13.6V,219V,226V,219V,V,V,V,WARNING : Service Request,auto
123,124,609,Connceted,76,13.8V,237V,237V,238V,V,V,V,-,auto
124,125,20600,Connceted,7,13.6V,236V,222V,230V,V,V,V,|SHUTDOWN ALARM: Emergency Stop,stop
125,126,-,Not Connceted,92,-,-,-,-,-,-,-,-,-
126,127,2836,Connceted,50,13.6V,221V,223V,222V,V,V,V,WARNING : Service Request,auto
127,128,876,Connceted,93,13.8V,226V,223V,206V,V,V,V,-,auto
128,129,663,Connceted,51,14.6V,V,V,V,231V,232V,231V,WARNING : Service Request,auto
129,130,-,Not Connceted,47,-,-,-,-,-,-,-,-,-
130,131,60,Connceted,97,13.9V,234V,209V,208V,V,V,V,-,stop
131,132,10,Connceted,94,13.9V,221V,221V,219V,V,V,V,-,auto
132,133,23700,Connceted,98,13.3V,212V,223V,213V,V,V,V,-,auto
133,134,1184,Connceted,99,13.8V,224V,228V,223V,V,V,V,WARNING : Service Request,auto
134,135,10844,Connceted,100,13.8V,232V,228V,231V,V,V,V,-,auto
135,136,6166,Connceted,101,13.8V,224V,230V,231V,V,V,V,-,auto
136,137,959,Connceted,91,13.5V,228V,249V,241V,V,V,V,-,auto
137,138,445,Connceted,102,13.7V,245V,241V,242V,V,V,V,-,auto
138,139,0,Connceted,103,13.8V,219V,219V,243V,V,V,V,-,auto
139,140,155,Connceted,105,13.6V,209V,208V,209V,V,V,V,-,auto
140,141,34291,Connceted,74,12.9V,V,V,V,V,V,V,-,auto
141,142,1247,Connceted,104,13.7V,189V,194V,208V,V,V,V,-,auto
142,143,103,Connceted,106,13.2V,231V,235V,233V,V,V,V,-,auto
143,144,1134,Connceted,73,13.5V,222V,240V,201V,V,V,V,-,auto
144,145,-,Not Connceted,62,-,-,-,-,-,-,-,-,-
145,146,517,Connceted,107,13.7V,247,247V,247V,V,V,V,-,auto
146,147,16682,Connceted,61,12.9V,V,V,V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
147,148,942,Connceted,53,13.8V,210V,210V,210V,V,V,V,-,auto
148,149,5889,Connceted,85,13.7V,241V,235V,246V,V,V,V,-,auto
149,150,-,Not Connceted,90,-,-,-,-,-,-,-,-,-
150,151,27,Connceted,96,13.7V,225V,216V,225V,V,V,V,-,auto
151,152,4845,Connceted,157,13.7V,248V,249V,249V,V,V,V,-,auto
152,153,-,Not Connceted,18,-,-,-,-,-,-,-,-,-
153,154,7118,Connceted,155,12.5V,V,V,V,V,V,V,"WARNING : Low Oil Press. Sender
‘SHUTDOWN ALARM: Low Oil Press. Sender",auto
154,155,296,Connceted,156,13.3V,208V,208V,241V,V,V,V,-,auto
155,156,177,Connceted,153,13.7V,237V,235V,234V,V,V,V,-,auto
156,157,18434,Connceted,154,14.5V,221V,220V,238V,229V,235V,228V,-,test
157,158,-,Not Connceted,158,-,-,-,-,-,-,-,-,-
158,159,171,Connceted,159,13.7V,211V,211V,212V,V,V,V,-,auto
159,160,2309,Connceted,160,13.6V,234V,247V,233V,V,V,V,-,auto
