,Number/Click,Time,Connection Status,COM,Voltage,City_Volt_1,City_Volt_2,City_Volt_3,Gen_Volt_1,Gen_Volt_2,Gen_Volt_3,Alarm,Condition
116,117,217,Connceted,128,13.6V,229V,234V,221V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
117,118,17,Connceted,129,13.5V,210V,223V,221V,V,V,V,-,auto
118,119,146,Connceted,130,13.7V,219V,219V,219V,V,V,V,-,auto
119,120,115,Connceted,131,13.8V,210V,213V,212V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
120,121,868,Connceted,132,13.6V,227,220V,240V,V,V,V,-,auto
121,122,88,Connceted,134,14.5V,231V,230V,233V,V,V,V,-,auto
122,123,169,Connceted,133,13.1V,235V,235V,235V,V,V,V,-,auto
123,124,-,Connceted,135,-,-,-,-,-,-,-,-,-
124,125,10875,Connceted,136,13.5V,200V,200V,200V,V,V,V,-,auto
125,126,-,Not Connceted,137,-,-,-,-,-,-,-,-,-
126,127,363,Connceted,138,13.6V,234V,234V,229V,V,V,V,-,auto
127,128,-,Not Connceted,139,-,-,-,-,-,-,-,-,-
128,129,381,Connceted,140,13.5V,220V,223V,220V,V,V,V,-,auto
129,130,197,Connceted,141,12.8V,V,V,V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
130,131,284,Connceted,142,13.1V,V,V,V,V,V,V,-,auto
131,132,2319,Connceted,4,13.5V,193V,193V,193V,V,V,V,-,auto
132,133,8424,Connceted,143,13.4V,222V,217V,218V,V,V,V,-,auto
133,134,72,Connceted,144,13.8V,220V,233V,217V,V,V,V,-,auto
134,135,610,Connceted,145,13.6V,246V,213V,252V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
135,136,1,Connceted,146,13.3V,240V,241V,241V,V,V,V,-,auto
136,137,2148,Connceted,147,13.7V,241V,241V,240V,V,V,V,WARNING : Service Request,auto
137,138,1136,Connceted,148,13.7V,235V,240V,237V,V,V,V,-,auto
138,139,1451,Connceted,149,13.6V,229V,228V,229V,V,V,V,-,auto
139,140,5281,Connceted,150,13.6V,221V,226V,226V,V,V,V,-,auto
140,141,18770,Connceted,151,13.6V,219V,236V,216V,V,V,V,-,auto
141,142,9474,Connceted,152,13.6V,234V,235V,230V,V,V,V,-,auto
142,143,14313,Connceted,88,13.8V,212V,212V,212V,V,V,V,WARNING : Service Request,auto
143,144,-,Not Connceted,85,-,-,-,-,-,-,-,-,-
144,145,1161,Connceted,6,12.8V,V,V,V,V,V,V,-,auto
145,146,1208,Connceted,40,13.5V,219V,226V,219V,V,V,V,-,auto
146,147,24,Connceted,81,13.8V,210V,212V,207V,V,V,V,-,auto
147,148,798,Connceted,35,13.7V,238V,238V,238V,V,V,V,-,auto
148,149,-,Not Connceted,95,-,-,-,-,-,-,-,-,-
149,150,1123,Connceted,120,13.7V,206V,206V,206V,V,V,V,-,auto
150,151,5083,Connceted,124,13.5V,235V,229V,237V,V,V,V,-,auto
151,152,-,Not Connceted,153,-,-,-,-,-,-,-,-,-
152,153,-,Not Connceted,154,-,-,-,-,-,-,-,-,-
153,154,-,Not Connceted,155,-,-,-,-,-,-,-,-,-
154,155,-,Not Connceted,156,-,-,-,-,-,-,-,-,-
