,Number/Click,Time,Connection Status,COM,Voltage,City_Volt_1,City_Volt_2,City_Volt_3,Gen_Volt_1,Gen_Volt_2,Gen_Volt_3,Alarm,Condition
111,112,-,Not Connceted,66,-,-,-,-,-,-,-,-,-
112,113,938,Connceted,69,13.6V,224V,206V,226V,V,V,V,-,auto
113,114,11800,Connceted,83,13.3V,231V,238V,239V,V,V,V,-,auto
114,115,1002,Connceted,71,13.6V,234V,223V,232V,V,V,V,-,auto
115,116,463,Connceted,70,13.3V,208V,208V,208V,V,V,V,-,auto
116,117,17367,Connceted,84,14.5V,V,48V,47V,233V,230V,229V,-,auto
117,118,1095,Connceted,82,13.7V,236V,221V,226V,V,V,V,-,auto
118,119,7676,Connceted,72,13.4V,221V,223V,197V,V,V,V,WARNING : Service Request,auto
119,120,215,Connceted,86,13.3V,230V,221V,224V,V,V,V,-,auto
120,121,10608,Connceted,11,12.6V,V,V,V,V,V,V,-,auto
121,122,11144,Connceted,1,13.6V,208V,223V,208V,V,V,V,-,auto
122,123,3341,Connceted,3,14.6V,V,V,V,230V,231V,229V,-,auto
123,124,9478,Connceted,52,13.8V,216V,216V,240V,V,V,V,WARNING : Service Request,auto
124,125,11671,Connceted,89,13.6V,222V,222V,222V,V,V,V,|SHUTDOWN ALARM: Emergency Stop,stop
125,126,26,Connceted,87,13.6V,202V,222V,222V,V,V,V,-,auto
126,127,21601,Connceted,60,14.4V,V,V,V,235V,226V,229V,-,auto
127,128,1308,Connceted,59,13.6V,228V,226V,221V,V,V,V,WARNING : Service Request,auto
128,129,609,Connceted,76,13.8V,225V,226V,226V,V,V,V,-,auto
129,130,20600,Connceted,7,13.6V,231V,224V,231V,V,V,V,|SHUTDOWN ALARM: Emergency Stop,stop
130,131,-,Not Connceted,92,-,-,-,-,-,-,-,-,-
131,132,2829,Connceted,50,13.6V,221V,224V,224V,V,V,V,WARNING : Service Request,auto
132,133,860,Connceted,93,13.8V,201V,224V,221V,V,V,V,-,auto
133,134,639,Connceted,51,13.7V,226V,216V,232V,V,V,V,WARNING : Service Request,auto
134,135,-,Not Connceted,47,-,-,-,-,-,-,-,-,-
135,136,60,Connceted,97,13.9V,235V,192V,192V,V,V,V,-,stop
136,137,10,Connceted,94,13.9V,219V,220V,217V,V,V,V,-,auto
137,138,23700,Connceted,98,13.3V,216V,213V,223V,V,V,V,-,auto
138,139,1184,Connceted,99,13.8V,225V,224V,216V,V,V,V,WARNING : Service Request,auto
139,140,10844,Connceted,100,13.7V,230V,229V,229V,V,V,V,-,auto
140,141,6166,Connceted,101,13.8V,221V,227V,228V,V,V,V,-,auto
141,142,959,Connceted,91,13.5V,231V,234V,239V,V,V,V,-,auto
142,143,441,Connceted,102,13.7V,238V,238V,236V,V,V,V,-,auto
143,144,0,Connceted,103,13.7V,201V,201V,236V,V,V,V,-,auto
144,145,-,Not Connceted,105,-,-,-,-,-,-,-,-,-
145,146,34197,Connceted,74,12.9V,V,V,V,V,V,V,-,auto
146,147,-,Not Connceted,104,-,-,-,-,-,-,-,-,-
147,148,72,Connceted,106,13.1V,227,229V,228V,V,V,V,-,auto
148,149,1128,Connceted,73,13.5V,221V,234V,200V,V,V,V,-,auto
149,150,-,Not Connceted,62,-,-,-,-,-,-,-,-,-
150,151,17,Connceted,107,13.7V,249V,249V,244V,V,V,V,-,auto
151,152,16682,Connceted,61,13.3V,217V,216V,231V,V,V,V,SHUTDOWN ALARM: Fail to Start,stop
152,153,928,Connceted,53,13.8V,204V,204V,204V,V,V,V,-,auto
153,154,-,Not Connceted,85,-,-,-,-,-,-,-,-,-
154,155,-,Not Connceted,90,-,-,-,-,-,-,-,-,-
