,Number/Click,Time,Connection Status,COM,Voltage,City_Volt_1,City_Volt_2,City_Volt_3,Gen_Volt_1,Gen_Volt_2,Gen_Volt_3,Alarm,Condition
32,33,20112,Connceted,42,14.7V,47V,42V,40V,228V,237V,234V,-,auto
33,34,-,Not Connceted,43,-,-,-,-,-,-,-,-,-
34,35,-,Not Connceted,44,-,-,-,-,-,-,-,-,-
35,36,11240,Connceted,45,12.8V,V,V,V,V,V,V,WARNING : Service Request,auto
36,37,178,Connceted,46,13.8V,235V,235V,235V,V,V,V,-,auto
37,38,7834,Connceted,48,12.9V,V,V,V,V,V,V,-,auto
38,39,-,Not Connceted,49,-,-,-,-,-,-,-,-,-
39,40,26698,Connceted,54,13.5V,217V,209V,209V,V,V,V,-,auto
40,41,-,Not Connceted,55,-,-,-,-,-,-,-,-,-
41,42,458,Connceted,56,13.9V,217V,217V,217V,V,V,V,-,auto
42,43,214,Connceted,57,13.7V,205V,231V,231V,V,V,V,-,auto
43,44,761,Connceted,58,13.6V,214V,211V,214V,V,V,V,-,auto
44,45,1818,Connceted,80,13.6V,229V,218V,223V,V,V,V,-,auto
45,46,-,Not Connceted,18,-,-,-,-,-,-,-,-,-
46,47,-,Not Connceted,155,-,-,-,-,-,-,-,-,-
47,48,-,Not Connceted,95,-,-,-,-,-,-,-,-,-
48,49,5083,Connceted,124,13.5V,227,221V,229V,V,V,V,-,auto
49,50,798,Connceted,35,13.7V,243V,243V,242V,V,V,V,-,auto
50,51,1131,Connceted,120,13.7V,212V,212V,212V,V,V,V,-,auto
51,52,527,Connceted,81,13.8V,211V,211V,207V,V,V,V,-,auto
52,53,1320,Connceted,40,13.5V,214V,220V,214V,V,V,V,-,auto
53,54,1410,Connceted,6,12.7V,V,V,V,V,V,V,-,auto
54,55,14318,Connceted,88,13.8V,204V,204V,204V,V,V,V,WARNING : Service Request,auto
55,56,9475,Connceted,152,13.7V,241V,242V,239V,V,V,V,-,auto
56,57,-,Not Connceted,156,-,-,-,-,-,-,-,-,-
57,58,294,Connceted,150,13.6V,213V,245V,245V,V,V,V,-,auto
58,59,18777,Connceted,151,13.6V,231V,237V,226V,V,V,V,-,auto
59,60,1145,Connceted,148,13.7V,240V,242V,239V,V,V,V,-,auto
60,61,1456,Connceted,149,13.7V,234V,233V,233V,V,V,V,-,auto
61,62,5,Connceted,146,13.3V,243V,243V,243V,V,V,V,-,auto
62,63,2155,Connceted,147,13.7V,238V,238V,237V,V,V,V,WARNING : Service Request,auto
63,64,610,Connceted,145,13.7V,244,222V,242V,V,V,V,-,auto
64,65,73,Connceted,144,13.8V,226V,241V,224V,V,V,V,-,auto
65,66,197,Connceted,141,13.4V,214V,214V,214V,V,V,V,-,auto
66,67,8426,Connceted,143,13.5V,216V,213V,210V,V,V,V,-,auto
67,68,509,Connceted,142,12.8V,V,V,V,V,V,V,WARNING : Service Request,auto
68,69,383,Connceted,140,13.5V,221V,225V,222V,V,V,V,-,auto
69,70,-,Not Connceted,139,-,-,-,-,-,-,-,-,-
70,71,2321,Connceted,4,13.5V,199V,199V,199V,V,V,V,-,auto
71,72,364,Connceted,138,13.6V,233V,234V,218V,V,V,V,-,auto
72,73,10879,Connceted,136,13.5V,218V,218V,218V,V,V,V,-,auto
73,74,-,Not Connceted,137,-,-,-,-,-,-,-,-,-
74,75,177,Connceted,133,13.1V,244,245V,244V,V,V,V,-,auto
75,76,119,Connceted,131,13.8V,222V,223V,223V,V,V,V,-,auto
76,77,-,Connceted,135,-,-,-,-,-,-,-,-,-
77,78,872,Connceted,132,13.6V,225V,220V,237V,V,V,V,-,auto
78,79,17,Connceted,129,13.5V,199V,229V,220V,V,V,V,-,auto
79,80,88,Connceted,134,14.5V,235V,235V,235V,V,V,V,-,auto
80,81,-,Not Connceted,154,-,-,-,-,-,-,-,-,-
81,82,-,Not Connceted,153,-,-,-,-,-,-,-,-,-
82,83,152,Connceted,130,13.7V,217V,217V,217V,V,V,V,-,auto
83,84,217,Connceted,128,13.6V,229V,238V,218V,V,V,V,-,auto
84,85,2344,Connceted,126,14.5V,V,V,V,235V,231V,233V,-,auto
85,86,149,Connceted,127,13.4V,225V,219V,240V,V,V,V,-,auto
86,87,-,Not Connceted,125,-,-,-,-,-,-,-,-,-
87,88,66,Connceted,121,13.3V,237V,214V,229V,V,V,V,-,auto
88,89,103,Connceted,123,13.7V,222V,229V,230V,V,V,V,-,auto
89,90,-,Connceted,122,-,-,-,-,-,-,-,-,-
90,91,2568,Connceted,119,13.4V,207V,212V,209V,V,V,V,-,auto
91,92,236,Connceted,118,13.5V,214V,213V,195V,V,V,V,-,auto
92,93,1653,Connceted,116,13.8V,232V,245V,229V,V,V,V,-,auto
93,94,-,Connceted,113,-,-,-,-,-,-,-,-,-
94,95,33,Connceted,117,13.7V,220V,213V,252V,V,V,V,-,auto
95,96,22815,Connceted,115,13.7V,217V,228V,229V,V,V,V,-,auto
96,97,1811,Connceted,114,13.7V,224V,229V,233V,V,V,V,-,auto
97,98,211,Connceted,112,13.5V,240V,229V,247V,V,V,V,-,auto
98,99,30,Connceted,111,13.6V,243V,208V,225V,V,V,V,-,auto
99,100,-,Not Connceted,109,-,-,-,-,-,-,-,-,-
100,101,99,Connceted,110,13.8V,237V,237V,235V,V,V,V,-,auto
101,102,-,Not Connceted,77,-,-,-,-,-,-,-,-,-
102,103,1344,Connceted,108,13.2V,219V,225V,220V,V,V,V,-,auto
103,104,-,Not Connceted,75,-,-,-,-,-,-,-,-,-
104,105,1524,Connceted,79,14.4V,144V,149V,146V,230V,237V,235V,-,auto
105,106,2709,Connceted,68,13.7V,234V,236V,235V,V,V,V,-,auto
106,107,12,Connceted,65,13.7V,219V,234V,231V,V,V,V,-,auto
107,108,96,Connceted,78,13.8V,216V,214V,214V,V,V,V,-,auto
108,109,27949,Connceted,67,13.5V,249V,245V,243V,V,V,V,-,auto
109,110,10363,Connceted,63,14.5V,5V,V,V,227,220V,221V,-,auto
110,111,1249,Connceted,64,13.9V,236V,216V,216V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
111,112,-,Not Connceted,66,-,-,-,-,-,-,-,-,-
112,113,937,Connceted,69,13.6V,225V,204V,225V,V,V,V,-,auto
113,114,11781,Connceted,83,13.3V,229V,239V,239V,V,V,V,-,auto
114,115,983,Connceted,71,13.6V,226V,209V,224V,V,V,V,-,auto
115,116,-,Not Connceted,70,-,-,-,-,-,-,-,-,-
116,117,17161,Connceted,84,12.7V,V,V,V,V,V,V,WARNING : Service Request,auto
117,118,1086,Connceted,82,13.7V,229V,227V,230V,V,V,V,-,auto
118,119,7675,Connceted,72,13.3V,206V,225V,200V,V,V,V,WARNING : Service Request,auto
119,120,209,Connceted,86,13.3V,229V,219V,221V,V,V,V,-,auto
120,121,10504,Connceted,11,12.9V,V,V,V,V,V,V,WARNING : Service Request,auto
121,122,11134,Connceted,1,13.6V,211V,218V,211V,V,V,V,-,auto
122,123,3161,Connceted,3,12.8V,V,V,V,V,V,V,WARNING : Service Request,auto
123,124,9460,Connceted,52,13.8V,219V,219V,228V,V,V,V,WARNING : Service Request,auto
124,125,11671,Connceted,89,13.6V,220V,220V,221V,V,V,V,SHUTDOWN ALARM: Genset Low Voltage,auto
125,126,23,Connceted,87,13.6V,210V,219V,219V,V,V,V,-,auto
126,127,21415,Connceted,60,14.3V,V,V,V,235V,226V,229V,-,auto
127,128,1308,Connceted,59,13.6V,228V,225V,221V,V,V,V,WARNING : Service Request,auto
128,129,609,Connceted,76,13.8V,226V,228V,228V,V,V,V,-,auto
129,130,20600,Connceted,7,12.5V,V,V,V,V,V,V,|SHUTDOWN ALARM: Emergency Stop,stop
130,131,-,Not Connceted,92,-,-,-,-,-,-,-,-,-
131,132,2816,Connceted,50,13.6V,221V,221V,221V,V,V,V,WARNING : Service Request,auto
132,133,855,Connceted,93,13.8V,216V,227V,216V,V,V,V,-,auto
133,134,639,Connceted,51,13.7V,225V,214V,236V,V,V,V,WARNING : Service Request,auto
134,135,-,Not Connceted,47,-,-,-,-,-,-,-,-,-
135,136,53,Connceted,97,13.8V,239V,191V,190V,V,V,V,|SHUTDOWN ALARM: Low Oil Press. Switch,auto
136,137,10,Connceted,94,13.9V,215V,216V,213V,V,V,V,-,auto
137,138,23700,Connceted,98,13.3V,220V,217V,227V,V,V,V,-,auto
138,139,1172,Connceted,99,13.8V,227,221V,214V,V,V,V,WARNING : Service Request,auto
139,140,10841,Connceted,100,13.8V,232V,230V,230V,V,V,V,-,auto
140,141,6166,Connceted,101,13.7V,220V,228V,228V,V,V,V,-,auto
141,142,959,Connceted,91,13.5V,225V,252V,237V,V,V,V,-,auto
142,143,334,Connceted,102,13.7V,241V,241V,239V,V,V,V,-,auto
143,144,1,Connceted,103,13.7V,214V,214V,215V,V,V,V,-,auto
144,145,-,Not Connceted,105,-,-,-,-,-,-,-,-,-
145,146,34038,Connceted,74,14.6V,5V,V,V,233V,241V,236V,-,auto
146,147,-,Not Connceted,104,-,-,-,-,-,-,-,-,-
147,148,72,Connceted,106,13.1V,226V,229V,227V,V,V,V,-,auto
148,149,1123,Connceted,73,13.6V,227,225V,190V,V,V,V,-,auto
149,150,-,Not Connceted,62,-,-,-,-,-,-,-,-,-
150,151,514,Connceted,107,13.7V,248V,247V,243V,V,V,V,-,auto
151,152,16682,Connceted,61,13.3V,215V,215V,218V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
152,153,928,Connceted,53,13.8V,210V,210V,211V,V,V,V,-,auto
