,Number/Click,Time,Connection Status,COM,Voltage,City_Volt_1,City_Volt_2,City_Volt_3,Gen_Volt_1,Gen_Volt_2,Gen_Volt_3,Alarm,Condition
56,57,6166,Connceted,101,13.7V,224V,230V,231V,V,V,V,-,auto
57,58,10839,Connceted,100,13.8V,229V,227V,230V,V,V,V,-,auto
58,59,-,Not Connceted,99,-,-,-,-,-,-,-,-,-
59,60,23673,Connceted,98,13.3V,212V,218V,212V,V,V,V,-,auto
60,61,45,Connceted,97,13.8V,240V,188V,188V,V,V,V,|SHUTDOWN ALARM: Low Oil Press. Switch,auto
61,62,1,Connceted,94,13.9V,219V,219V,215V,V,V,V,-,auto
62,63,2800,Connceted,50,13.6V,217V,218V,218V,V,V,V,WARNING : Service Request,auto
63,64,635,Connceted,51,13.7V,226V,215V,237V,V,V,V,WARNING : Service Request,auto
64,65,852,Connceted,93,13.8V,229V,222V,197V,V,V,V,-,auto
65,66,-,Not Connceted,92,-,-,-,-,-,-,-,-,-
66,67,-,Not Connceted,47,-,-,-,-,-,-,-,-,-
67,68,1307,Connceted,59,13.6V,233V,233V,223V,V,V,V,WARNING : Service Request,auto
68,69,21160,Connceted,60,12.7V,V,V,V,V,V,V,-,auto
69,70,9445,Connceted,52,13.8V,215V,215V,250V,V,V,V,WARNING : Service Request,auto
70,71,11126,Connceted,1,13.7V,215V,221V,215V,V,V,V,-,auto
71,72,2905,Connceted,3,12.7V,V,V,V,V,V,V,-,auto
72,73,11671,Connceted,89,13.6V,228V,228V,229V,V,V,V,-,auto
73,74,5,Connceted,87,13.6V,207V,211V,211V,V,V,V,-,auto
74,75,188,Connceted,86,13.3V,231V,210V,231V,V,V,V,-,auto
75,76,10359,Connceted,11,14.6V,16V,1V,12V,228V,234V,227V,-,auto
76,77,1063,Connceted,82,13.7V,231V,226V,229V,V,V,V,WARNING : Service Request,auto
77,78,16858,Connceted,84,12.7V,V,V,V,V,V,V,WARNING : Service Request,auto
78,79,20600,Connceted,7,12.6V,V,V,V,V,V,V,|SHUTDOWN ALARM: Emergency Stop,stop
79,80,11764,Connceted,83,13.3V,231V,240V,241V,V,V,V,-,auto
80,81,7646,Connceted,72,13.4V,225V,223V,192V,V,V,9V,WARNING : Service Request,auto
81,82,962,Connceted,71,13.6V,228V,224V,239V,V,V,V,-,auto
82,83,-,Not Connceted,70,-,-,-,-,-,-,-,-,-
83,84,937,Connceted,69,13.4V,222V,208V,231V,V,V,V,-,auto
84,85,-,Not Connceted,66,-,-,-,-,-,-,-,-,-
85,86,-,Not Connceted,64,-,-,-,-,-,-,-,-,-
86,87,10141,Connceted,63,14.5V,5V,V,V,227,220V,221V,-,auto
87,88,-,Not Connceted,67,-,-,-,-,-,-,-,-,-
88,89,104,Connceted,65,13.7V,219V,233V,224V,V,V,V,-,auto
89,90,77,Connceted,78,13.8V,216V,221V,221V,V,V,V,WARNING : Service Request,auto
90,91,2705,Connceted,68,13.7V,222V,248V,238V,V,V,V,-,auto
91,92,1227,Connceted,79,13V,V,V,V,V,V,V,-,auto
92,93,599,Connceted,76,13.8V,234V,234V,235V,V,V,V,-,auto
93,94,-,Not Connceted,75,-,-,-,-,-,-,-,-,-
94,95,-,Not Connceted,77,-,-,-,-,-,-,-,-,-
95,96,1338,Connceted,108,13.2V,222V,216V,223V,V,V,V,-,auto
96,97,-,Not Connceted,109,-,-,-,-,-,-,-,-,-
97,98,79,Connceted,110,13.8V,238V,238V,236V,V,V,V,-,auto
98,99,-,Not Connceted,111,-,-,-,-,-,-,-,-,-
99,100,20,Connceted,112,13.5V,240V,221V,255V,V,V,V,-,auto
100,101,-,Not Connceted,113,-,-,-,-,-,-,-,-,-
101,102,1811,Connceted,114,13.7V,224V,230V,234V,V,V,V,WARNING : Service Request,auto
102,103,22794,Connceted,115,13.7V,223V,231V,234V,V,V,V,-,auto
103,104,1639,Connceted,116,13.8V,237V,246V,231V,V,V,V,-,auto
104,105,29,Connceted,117,13.7V,219V,220V,247V,V,V,V,-,auto
105,106,232,Connceted,118,13.5V,192V,191V,210V,V,V,V,-,auto
106,107,2538,Connceted,119,13.4V,210V,216V,211V,V,V,V,-,auto
107,108,51,Connceted,121,13.3V,237V,222V,224V,V,V,V,-,auto
108,109,-,Connceted,122,-,-,-,-,-,-,-,-,-
109,110,100,Connceted,123,13.7V,226V,234V,234V,V,V,V,-,auto
110,111,4332,Connceted,125,13.6V,223V,223V,223V,V,V,V,WARNING : Service Request,stop
111,112,2238,Connceted,126,13.9V,202V,202V,202V,V,V,V,"WARNING : Service Request
SHUTDOWN ALARM: Fail to Start",auto
112,113,134,Connceted,127,13.4V,226V,219V,245V,V,V,V,-,auto
113,114,217,Connceted,128,13.6V,223V,232V,220V,V,V,V,-,auto
114,115,17,Connceted,129,13.5V,207V,230V,226V,V,V,V,-,auto
115,116,148,Connceted,130,13.7V,220V,220V,220V,V,V,V,-,auto
116,117,115,Connceted,131,13.8V,221V,222V,222V,V,V,V,-,auto
117,118,868,Connceted,132,13.6V,228V,223V,242V,V,V,V,-,auto
118,119,88,Connceted,134,14.5V,236V,235V,234V,V,V,V,-,auto
119,120,169,Connceted,133,13.1V,239V,239V,239V,V,V,V,-,auto
120,121,-,Connceted,135,-,-,-,-,-,-,-,-,-
121,122,10876,Connceted,136,13.5V,203V,203V,203V,V,V,V,-,auto
122,123,-,Not Connceted,137,-,-,-,-,-,-,-,-,-
123,124,363,Connceted,138,13.6V,236V,237V,205V,V,V,V,-,auto
124,125,-,Not Connceted,139,-,-,-,-,-,-,-,-,-
125,126,381,Connceted,140,13.5V,222V,222V,220V,V,V,V,-,auto
126,127,197,Connceted,141,13.4V,218V,218V,217V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
127,128,312,Connceted,142,12.7V,V,V,V,V,V,V,-,auto
128,129,2320,Connceted,4,13.5V,191V,191V,191V,V,V,V,-,auto
129,130,8424,Connceted,143,13.4V,214V,216V,218V,V,V,V,-,auto
130,131,73,Connceted,144,13.8V,213V,230V,212V,V,V,V,-,auto
131,132,610,Connceted,145,13.7V,241V,215V,245V,V,V,V,-,auto
132,133,5,Connceted,146,13.3V,241V,241V,241V,V,V,V,-,auto
133,134,2151,Connceted,147,13.7V,235V,234V,234V,V,V,V,WARNING : Service Request,auto
134,135,1140,Connceted,148,13.7V,234V,239V,236V,V,V,V,-,auto
135,136,1452,Connceted,149,13.6V,230V,230V,230V,V,V,V,-,auto
136,137,5281,Connceted,150,13.6V,219V,227V,227V,V,V,V,-,auto
137,138,18770,Connceted,151,13.6V,215V,232V,212V,V,V,V,-,auto
138,139,9474,Connceted,152,13.7V,231V,231V,227V,V,V,V,-,auto
139,140,14313,Connceted,88,13.9V,209V,209V,209V,V,V,V,WARNING : Service Request,auto
140,141,-,Not Connceted,85,-,-,-,-,-,-,-,-,-
141,142,1194,Connceted,6,12.8V,V,V,V,V,V,V,-,auto
142,143,1299,Connceted,40,14.6V,V,V,V,230V,235V,231V,-,auto
143,144,24,Connceted,81,13.8V,210V,213V,207V,V,V,V,-,auto
144,145,798,Connceted,35,13.7V,237V,237V,237V,V,V,V,-,auto
145,146,-,Not Connceted,95,-,-,-,-,-,-,-,-,-
146,147,1124,Connceted,120,13.7V,211V,211V,211V,V,V,V,-,auto
147,148,5083,Connceted,124,13.4V,231V,223V,231V,V,V,V,-,auto
148,149,-,Not Connceted,153,-,-,-,-,-,-,-,-,-
149,150,-,Not Connceted,154,-,-,-,-,-,-,-,-,-
150,151,-,Not Connceted,155,-,-,-,-,-,-,-,-,-
151,152,-,Not Connceted,156,-,-,-,-,-,-,-,-,-
152,153,-,Not Connceted,18,-,-,-,-,-,-,-,-,-
