,Number/Click,Time,Connection Status,COM,Voltage,City_Volt_1,City_Volt_2,City_Volt_3,Gen_Volt_1,Gen_Volt_2,Gen_Volt_3,Alarm,Condition
77,78,16945,Connceted,84,13.3V,V,V,V,V,V,V,-,auto
78,79,20600,Connceted,7,13.1V,V,V,V,V,V,V,|SHUTDOWN ALARM: Emergency Stop,stop
79,80,11765,Connceted,83,13.1V,231V,240V,241V,V,V,V,-,auto
80,81,7646,Connceted,72,13.4V,218V,225V,203V,V,V,5V,WARNING : Service Request,auto
81,82,962,Connceted,71,13.6V,230V,224V,239V,V,V,V,-,auto
82,83,-,Not Connceted,70,-,-,-,-,-,-,-,-,-
83,84,937,Connceted,69,13.5V,219V,202V,228V,V,V,V,-,auto
84,85,-,Not Connceted,66,-,-,-,-,-,-,-,-,-
85,86,-,Not Connceted,64,-,-,-,-,-,-,-,-,-
86,87,10197,Connceted,63,12.9V,V,V,V,V,V,V,-,auto
87,88,-,Not Connceted,67,-,-,-,-,-,-,-,-,-
88,89,104,Connceted,65,13.7V,219V,237V,227V,V,V,V,-,auto
89,90,77,Connceted,78,13.8V,218V,231V,231V,V,V,V,WARNING : Service Request,auto
90,91,2709,Connceted,68,13.7V,237V,242V,237V,V,V,V,-,auto
91,92,1309,Connceted,79,14.3V,144V,148V,145V,230V,237V,235V,-,auto
92,93,599,Connceted,76,13.8V,232V,233V,232V,V,V,V,-,auto
93,94,-,Not Connceted,75,-,-,-,-,-,-,-,-,-
94,95,-,Not Connceted,77,-,-,-,-,-,-,-,-,-
95,96,1339,Connceted,108,13.2V,226V,218V,227V,V,V,V,-,auto
96,97,-,Not Connceted,109,-,-,-,-,-,-,-,-,-
97,98,79,Connceted,110,13.8V,240V,239V,237V,V,V,V,-,auto
98,99,-,Not Connceted,111,-,-,-,-,-,-,-,-,-
99,100,20,Connceted,112,13.5V,241V,226V,253V,V,V,V,-,auto
100,101,-,Not Connceted,113,-,-,-,-,-,-,-,-,-
101,102,1811,Connceted,114,13.8V,233V,237V,241V,V,V,V,WARNING : Service Request,auto
102,103,22795,Connceted,115,13.8V,223V,231V,233V,V,V,V,-,auto
103,104,1639,Connceted,116,13.8V,240V,248V,233V,V,V,V,-,auto
104,105,30,Connceted,117,13.7V,220V,221V,249V,V,V,V,-,auto
105,106,233,Connceted,118,13.5V,196V,195V,199V,V,V,V,-,auto
106,107,2543,Connceted,119,13.4V,212V,217V,212V,V,V,V,-,auto
107,108,51,Connceted,121,13.3V,242,223V,225V,V,V,V,-,auto
108,109,-,Connceted,122,-,-,-,-,-,-,-,-,-
109,110,100,Connceted,123,13.7V,228V,235V,235V,V,V,V,-,auto
110,111,4332,Connceted,125,13.6V,223V,223V,223V,V,V,V,WARNING : Service Request,stop
111,112,2238,Connceted,126,13.9V,196V,196V,196V,V,V,V,-,auto
112,113,134,Connceted,127,13.4V,226V,220V,250V,V,V,V,-,auto
113,114,217,Connceted,128,13.6V,224V,242V,222V,V,V,V,-,auto
114,115,17,Connceted,129,13.5V,205V,228V,218V,V,V,V,-,auto
115,116,148,Connceted,130,13.7V,220V,220V,220V,V,V,V,-,auto
116,117,118,Connceted,131,13.8V,223V,224V,224V,V,V,V,-,auto
117,118,868,Connceted,132,13.6V,227,221V,238V,V,V,V,-,auto
118,119,88,Connceted,134,14.5V,235V,235V,230V,V,V,V,-,auto
119,120,169,Connceted,133,13.1V,235V,236V,236V,V,V,V,-,auto
120,121,-,Connceted,135,-,-,-,-,-,-,-,-,-
121,122,10877,Connceted,136,13.5V,201V,201V,201V,V,V,V,-,auto
122,123,-,Not Connceted,137,-,-,-,-,-,-,-,-,-
123,124,363,Connceted,138,13.6V,240V,240V,239V,V,V,V,-,auto
124,125,-,Not Connceted,139,-,-,-,-,-,-,-,-,-
125,126,381,Connceted,140,13.5V,222V,225V,223V,V,V,V,-,auto
126,127,197,Connceted,141,13.4V,201V,201V,201V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
127,128,365,Connceted,142,13.1V,V,V,V,V,V,V,-,auto
128,129,2320,Connceted,4,13.5V,206V,206V,206V,V,V,V,-,auto
129,130,8424,Connceted,143,13.5V,228V,212V,213V,V,V,V,-,auto
130,131,73,Connceted,144,13.8V,226V,240V,228V,V,V,V,-,auto
131,132,610,Connceted,145,13.6V,238V,222V,246V,V,V,V,-,auto
132,133,5,Connceted,146,13.3V,244,244V,245V,V,V,V,-,auto
133,134,2151,Connceted,147,13.7V,238V,238V,238V,V,V,V,WARNING : Service Request,auto
134,135,1141,Connceted,148,13.6V,238V,245V,241V,V,V,V,-,auto
135,136,1454,Connceted,149,13.7V,235V,235V,236V,V,V,V,-,auto
136,137,5282,Connceted,150,13.6V,224V,242V,242V,V,V,V,-,auto
137,138,18770,Connceted,151,13.6V,220V,237V,216V,V,V,V,-,auto
138,139,9474,Connceted,152,13.7V,234V,235V,233V,V,V,V,-,auto
139,140,14314,Connceted,88,13.9V,205V,205V,205V,V,V,V,WARNING : Service Request,auto
140,141,-,Not Connceted,85,-,-,-,-,-,-,-,-,-
141,142,1252,Connceted,6,12.8V,V,V,V,V,V,V,-,auto
142,143,1320,Connceted,40,13.5V,219V,224V,219V,V,V,V,-,auto
143,144,526,Connceted,81,13.8V,208V,210V,204V,V,V,V,-,auto
144,145,798,Connceted,35,13.6V,250V,250V,249V,V,V,V,-,auto
145,146,-,Not Connceted,95,-,-,-,-,-,-,-,-,-
146,147,1124,Connceted,120,13.7V,209V,209V,209V,V,V,V,-,auto
147,148,5083,Connceted,124,13.5V,232V,226V,233V,V,V,V,-,auto
148,149,-,Not Connceted,153,-,-,-,-,-,-,-,-,-
149,150,-,Not Connceted,154,-,-,-,-,-,-,-,-,-
150,151,-,Not Connceted,155,-,-,-,-,-,-,-,-,-
151,152,-,Not Connceted,156,-,-,-,-,-,-,-,-,-
152,153,-,Not Connceted,18,-,-,-,-,-,-,-,-,-
