,Number/Click,Time,Connection Status,COM,Voltage,City_Volt_1,City_Volt_2,City_Volt_3,Gen_Volt_1,Gen_Volt_2,Gen_Volt_3,Alarm,Condition
127,128,387,Connceted,142,12.7V,V,V,V,V,V,V,-,auto
128,129,2320,Connceted,4,13.5V,200V,200V,200V,V,V,V,-,auto
129,130,8424,Connceted,143,13.4V,230V,213V,216V,V,V,V,-,auto
130,131,73,Connceted,144,13.8V,222V,239V,222V,V,V,V,-,auto
131,132,610,Connceted,145,13.7V,246V,224V,236V,V,V,V,-,auto
132,133,5,Connceted,146,13.3V,244,244V,244V,V,V,V,-,auto
133,134,2151,Connceted,147,13.7V,237V,237V,237V,V,V,V,WARNING : Service Request,auto
134,135,1141,Connceted,148,13.6V,238V,244V,241V,V,V,V,-,auto
135,136,1454,Connceted,149,13.7V,225V,224V,225V,V,V,V,-,auto
136,137,5282,Connceted,150,13.6V,224V,243V,243V,V,V,V,-,auto
137,138,18770,Connceted,151,13.6V,219V,236V,216V,V,V,V,-,auto
138,139,9474,Connceted,152,13.7V,233V,233V,231V,V,V,V,-,auto
139,140,14315,Connceted,88,14.3V,V,V,V,233V,233V,228V,WARNING : Service Request,auto
140,141,-,Not Connceted,85,-,-,-,-,-,-,-,-,-
141,142,1278,Connceted,6,13.3V,V,V,V,V,V,V,-,auto
142,143,1320,Connceted,40,13.5V,216V,221V,216V,V,V,V,-,auto
143,144,526,Connceted,81,13.8V,209V,211V,206V,V,V,V,-,auto
144,145,798,Connceted,35,13.7V,249V,249V,248V,V,V,V,-,auto
145,146,-,Not Connceted,95,-,-,-,-,-,-,-,-,-
146,147,1124,Connceted,120,13.7V,206V,206V,206V,V,V,V,-,auto
147,148,5083,Connceted,124,13.4V,233V,228V,234V,V,V,V,-,auto
148,149,-,Not Connceted,153,-,-,-,-,-,-,-,-,-
149,150,-,Not Connceted,154,-,-,-,-,-,-,-,-,-
150,151,-,Not Connceted,155,-,-,-,-,-,-,-,-,-
151,152,-,Not Connceted,156,-,-,-,-,-,-,-,-,-
152,153,-,Not Connceted,18,-,-,-,-,-,-,-,-,-
