,Number/Click,Time,Connection Status,COM,Voltage,City_Volt_1,City_Volt_2,City_Volt_3,Gen_Volt_1,Gen_Volt_2,Gen_Volt_3,Alarm,Condition
56,57,-,Not Connceted,156,-,-,-,-,-,-,-,-,-
57,58,5295,Connceted,150,13.6V,204V,230V,230V,V,V,V,-,auto
58,59,18777,Connceted,151,13.6V,218V,234V,214V,V,V,V,-,auto
59,60,1153,Connceted,148,13.7V,237V,238V,237V,V,V,V,-,auto
60,61,1457,Connceted,149,13.7V,230V,230V,231V,V,V,V,-,auto
61,62,6,Connceted,146,13.3V,239V,239V,239V,V,V,V,-,auto
62,63,2163,Connceted,147,13.7V,235V,235V,234V,V,V,V,WARNING : Service Request,auto
63,64,614,Connceted,145,13.7V,238V,219V,254V,V,V,V,-,auto
64,65,74,Connceted,144,13.8V,217V,232V,215V,V,V,V,-,auto
65,66,197,Connceted,141,13.4V,227,226V,226V,V,V,V,-,stop
66,67,8428,Connceted,143,13.4V,220V,220V,216V,V,V,V,-,auto
67,68,652,Connceted,142,14.6V,59V,58V,59V,229V,233V,229V,-,auto
68,69,383,Connceted,140,13.5V,221V,224V,221V,V,V,V,-,auto
69,70,-,Not Connceted,139,-,-,-,-,-,-,-,-,-
70,71,2376,Connceted,4,13.5V,204V,204V,204V,V,V,V,-,auto
71,72,365,Connceted,138,13.6V,226V,226V,222V,V,V,V,-,auto
72,73,10884,Connceted,136,13.5V,216V,216V,216V,V,V,V,-,auto
73,74,-,Not Connceted,137,-,-,-,-,-,-,-,-,-
74,75,194,Connceted,133,13.1V,242,242V,242V,V,V,V,-,auto
75,76,123,Connceted,131,13.8V,220V,222V,222V,V,V,V,-,auto
76,77,-,Connceted,135,-,-,-,-,-,-,-,-,-
77,78,873,Connceted,132,13.6V,222V,222V,234V,V,V,V,-,auto
78,79,22,Connceted,129,13.5V,199V,225V,216V,V,V,V,-,auto
79,80,88,Connceted,134,14.5V,232V,232V,233V,V,V,V,-,auto
80,81,-,Not Connceted,154,-,-,-,-,-,-,-,-,-
81,82,-,Not Connceted,153,-,-,-,-,-,-,-,-,-
82,83,156,Connceted,130,13.7V,220V,220V,220V,V,V,V,-,auto
83,84,217,Connceted,128,13.6V,229V,236V,218V,V,V,V,-,auto
84,85,2372,Connceted,126,13.9V,200V,199V,199V,V,V,V,-,auto
85,86,152,Connceted,127,13.4V,224V,216V,243V,V,V,V,-,auto
86,87,4334,Connceted,125,13.6V,223V,223V,223V,V,V,V,-,auto
87,88,68,Connceted,121,13.3V,232V,211V,226V,V,V,V,-,stop
88,89,103,Connceted,123,13.7V,226V,231V,229V,V,V,V,-,auto
89,90,-,Connceted,122,-,-,-,-,-,-,-,-,-
90,91,2569,Connceted,119,13.4V,208V,213V,209V,V,V,V,-,auto
91,92,237,Connceted,118,13.5V,205V,204V,194V,V,V,V,-,auto
92,93,1680,Connceted,116,13.8V,236V,246V,231V,V,V,V,-,auto
93,94,-,Connceted,113,-,-,-,-,-,-,-,-,-
94,95,34,Connceted,117,13.7V,221V,209V,247V,V,V,V,-,auto
95,96,22825,Connceted,115,13.8V,221V,227V,232V,V,V,V,-,auto
96,97,1812,Connceted,114,13.7V,229V,234V,238V,V,V,V,-,auto
97,98,23,Connceted,112,13.5V,234V,226V,243V,V,V,V,-,auto
98,99,30,Connceted,111,13.6V,242,214V,221V,V,V,V,-,auto
99,100,1411,Connceted,109,13.7V,221V,223V,229V,V,V,V,-,auto
100,101,105,Connceted,110,13.8V,233V,234V,233V,V,V,V,-,auto
101,102,1916,Connceted,77,13.7V,225V,216V,207V,V,V,V,WARNING : Service Request,auto
102,103,1351,Connceted,108,14.4V,V,V,V,232V,229V,232V,-,auto
103,104,-,Not Connceted,75,-,-,-,-,-,-,-,-,-
104,105,1760,Connceted,79,14.4V,144V,149V,146V,230V,237V,235V,WARNING : Service Request,auto
105,106,2712,Connceted,68,13.7V,231V,238V,230V,V,V,V,-,auto
106,107,12,Connceted,65,13.7V,218V,237V,226V,V,V,V,-,auto
107,108,102,Connceted,78,13.8V,215V,219V,219V,V,V,V,-,auto
108,109,27966,Connceted,67,13.5V,245V,240V,241V,V,V,V,-,auto
109,110,10528,Connceted,63,14.5V,5V,V,V,226V,219V,220V,WARNING : Service Request,auto
110,111,1258,Connceted,64,13.9V,228V,231V,231V,V,V,V,-,auto
111,112,-,Not Connceted,66,-,-,-,-,-,-,-,-,-
112,113,938,Connceted,69,13.6V,221V,208V,229V,V,V,V,-,auto
113,114,11800,Connceted,83,13.3V,231V,238V,239V,V,V,V,-,auto
114,115,1002,Connceted,71,13.6V,232V,220V,234V,V,V,V,-,auto
115,116,463,Connceted,70,13.3V,210V,210V,210V,V,V,V,-,auto
116,117,17380,Connceted,84,13.1V,V,V,V,V,V,V,-,auto
117,118,1095,Connceted,82,13.7V,228V,226V,226V,V,V,V,-,auto
118,119,7676,Connceted,72,13.4V,216V,226V,195V,V,V,V,WARNING : Service Request,auto
119,120,215,Connceted,86,13.3V,230V,222V,223V,V,V,V,-,auto
120,121,10615,Connceted,11,14.6V,16V,1V,12V,230V,232V,230V,-,auto
121,122,11144,Connceted,1,13.6V,207V,222V,206V,V,V,V,-,auto
122,123,3353,Connceted,3,12.9V,V,V,V,V,V,V,-,auto
123,124,9481,Connceted,52,13.8V,216V,217V,235V,V,V,V,WARNING : Service Request,auto
124,125,11671,Connceted,89,13.6V,223V,223V,224V,V,V,V,SHUTDOWN ALARM: Emergency Stop,stop
125,126,26,Connceted,87,13.6V,211V,204V,204V,V,V,V,-,auto
126,127,21611,Connceted,60,12.7V,V,V,V,V,V,V,-,auto
127,128,1308,Connceted,59,13.6V,228V,228V,221V,V,V,V,WARNING : Service Request,auto
128,129,609,Connceted,76,13.8V,232V,233V,234V,V,V,V,-,auto
129,130,20600,Connceted,7,12.8V,V,V,V,V,V,V,|SHUTDOWN ALARM: Emergency Stop,stop
130,131,-,Not Connceted,92,-,-,-,-,-,-,-,-,-
131,132,2829,Connceted,50,13.6V,221V,222V,222V,V,V,V,WARNING : Service Request,auto
132,133,860,Connceted,93,13.8V,221V,220V,204V,V,V,V,-,auto
133,134,639,Connceted,51,13.7V,229V,214V,234V,V,V,V,WARNING : Service Request,auto
134,135,-,Not Connceted,47,-,-,-,-,-,-,-,-,-
135,136,60,Connceted,97,13.9V,220V,221V,220V,V,V,V,-,stop
136,137,10,Connceted,94,13.9V,219V,220V,216V,V,V,V,-,auto
137,138,23700,Connceted,98,13.3V,219V,222V,225V,V,V,V,-,auto
138,139,1184,Connceted,99,13.8V,228V,219V,220V,V,V,V,WARNING : Service Request,auto
139,140,10844,Connceted,100,13.7V,231V,230V,222V,V,V,V,-,auto
140,141,6166,Connceted,101,13.7V,220V,226V,228V,V,V,V,-,auto
141,142,959,Connceted,91,13.5V,233V,235V,238V,V,V,V,-,auto
142,143,441,Connceted,102,13.7V,239V,238V,237V,V,V,V,-,auto
143,144,0,Connceted,103,13.7V,206V,206V,236V,V,V,V,-,auto
144,145,-,Not Connceted,105,-,-,-,-,-,-,-,-,-
145,146,34206,Connceted,74,12.8V,V,V,V,V,V,V,-,auto
146,147,-,Not Connceted,104,-,-,-,-,-,-,-,-,-
147,148,72,Connceted,106,13.1V,224V,227V,226V,V,V,V,-,auto
148,149,1129,Connceted,73,13.5V,227,227V,198V,V,V,V,-,auto
149,150,-,Not Connceted,62,-,-,-,-,-,-,-,-,-
150,151,17,Connceted,107,13.7V,248V,247V,243V,V,V,V,-,auto
151,152,16682,Connceted,61,13.3V,220V,219V,223V,V,V,V,SHUTDOWN ALARM: Fail to Start,stop
152,153,928,Connceted,53,13.8V,206V,206V,206V,V,V,V,-,auto
153,154,-,Not Connceted,85,-,-,-,-,-,-,-,-,-
154,155,-,Not Connceted,90,-,-,-,-,-,-,-,-,-
