,Number/Click,Time,Connection Status,COM,Voltage,City_Volt_1,City_Volt_2,City_Volt_3,Gen_Volt_1,Gen_Volt_2,Gen_Volt_3,Alarm,Condition
50,51,71,Connceted,106,13.1V,229V,232V,231V,V,V,V,-,auto
51,52,-,Not Connceted,104,-,-,-,-,-,-,-,-,-
52,53,-,Not Connceted,105,-,-,-,-,-,-,-,-,-
53,54,-,Not Connceted,103,-,-,-,-,-,-,-,-,-
54,55,332,Connceted,102,13.7V,239V,240V,240V,V,V,V,-,auto
55,56,-,Not Connceted,91,-,-,-,-,-,-,-,-,-
56,57,6166,Connceted,101,13.8V,224V,230V,231V,V,V,V,-,auto
57,58,10839,Connceted,100,13.7V,232V,226V,232V,V,V,V,-,auto
58,59,1170,Connceted,99,13.8V,230V,222V,220V,V,V,V,WARNING : Service Request,auto
59,60,23673,Connceted,98,13.3V,223V,218V,230V,V,V,V,-,auto
60,61,45,Connceted,97,13.8V,239V,190V,190V,V,V,V,|SHUTDOWN ALARM: Low Oil Press. Switch,auto
61,62,1,Connceted,94,13.9V,218V,218V,214V,V,V,V,-,auto
62,63,2800,Connceted,50,13.6V,222V,224V,224V,V,V,V,WARNING : Service Request,auto
63,64,635,Connceted,51,13.7V,225V,214V,235V,V,V,V,WARNING : Service Request,auto
64,65,847,Connceted,93,13.8V,226V,217V,204V,V,V,V,-,auto
65,66,-,Not Connceted,92,-,-,-,-,-,-,-,-,-
66,67,-,Not Connceted,47,-,-,-,-,-,-,-,-,-
67,68,1307,Connceted,59,13.6V,231V,228V,219V,V,V,V,WARNING : Service Request,auto
68,69,21151,Connceted,60,12.7V,V,V,V,V,V,V,-,auto
69,70,9445,Connceted,52,13.8V,218V,218V,244V,V,V,V,WARNING : Service Request,auto
70,71,11126,Connceted,1,13.7V,214V,221V,214V,V,V,V,-,auto
71,72,2896,Connceted,3,14.5V,V,V,V,228V,230V,228V,-,auto
72,73,11671,Connceted,89,13.6V,224V,224V,224V,V,V,V,-,auto
73,74,5,Connceted,87,13.6V,214V,208V,208V,V,V,V,-,auto
74,75,188,Connceted,86,13.3V,228V,207V,227V,V,V,V,-,auto
75,76,10352,Connceted,11,12.6V,V,V,V,V,V,V,-,auto
76,77,1063,Connceted,82,13.7V,231V,226V,228V,V,V,V,WARNING : Service Request,auto
77,78,16847,Connceted,84,14.5V,V,51V,50V,231V,229V,228V,WARNING : Service Request,auto
78,79,20600,Connceted,7,13.6V,230V,226V,226V,V,V,V,|SHUTDOWN ALARM: Emergency Stop,stop
79,80,11764,Connceted,83,13.4V,231V,239V,239V,V,V,V,-,auto
80,81,7646,Connceted,72,13.4V,201V,220V,203V,V,V,9V,WARNING : Service Request,auto
81,82,962,Connceted,71,13.6V,235V,217V,238V,V,V,V,-,auto
82,83,-,Not Connceted,70,-,-,-,-,-,-,-,-,-
83,84,937,Connceted,69,13.6V,211V,218V,222V,V,V,V,-,auto
84,85,-,Not Connceted,66,-,-,-,-,-,-,-,-,-
85,86,1249,Connceted,64,13.9V,230V,212V,212V,V,V,V,-,auto
86,87,10131,Connceted,63,12.9V,V,V,V,V,V,V,-,auto
87,88,-,Not Connceted,67,-,-,-,-,-,-,-,-,-
88,89,104,Connceted,65,13.7V,220V,232V,221V,V,V,V,-,auto
89,90,77,Connceted,78,13.8V,224V,222V,222V,V,V,V,WARNING : Service Request,auto
90,91,2705,Connceted,68,13.7V,235V,239V,233V,V,V,V,-,auto
91,92,1213,Connceted,79,14.4V,143V,148V,145V,227,241V,236V,-,auto
92,93,599,Connceted,76,13.8V,236V,236V,236V,V,V,V,-,auto
93,94,-,Not Connceted,75,-,-,-,-,-,-,-,-,-
94,95,-,Not Connceted,77,-,-,-,-,-,-,-,-,-
95,96,1338,Connceted,108,13.2V,217V,226V,218V,V,V,V,-,auto
96,97,-,Not Connceted,109,-,-,-,-,-,-,-,-,-
97,98,79,Connceted,110,13.8V,237V,238V,237V,V,V,V,-,auto
98,99,-,Not Connceted,111,-,-,-,-,-,-,-,-,-
99,100,20,Connceted,112,13.5V,239V,230V,250V,V,V,V,-,auto
100,101,-,Connceted,113,-,-,-,-,-,-,-,-,-
101,102,1811,Connceted,114,13.7V,225V,229V,233V,V,V,V,WARNING : Service Request,auto
102,103,22794,Connceted,115,13.7V,225V,232V,237V,V,V,V,-,auto
103,104,1639,Connceted,116,13.7V,236V,245V,229V,V,V,V,-,auto
104,105,29,Connceted,117,13.7V,224V,212V,245V,V,V,V,-,auto
105,106,231,Connceted,118,13.5V,199V,199V,195V,V,V,V,-,auto
106,107,2538,Connceted,119,13.4V,209V,214V,211V,V,V,V,-,auto
107,108,51,Connceted,121,13.3V,238V,227V,220V,V,V,V,-,auto
108,109,-,Connceted,122,-,-,-,-,-,-,-,-,-
109,110,100,Connceted,123,13.7V,224V,229V,231V,V,V,V,-,auto
110,111,4332,Connceted,125,13.6V,223V,223V,223V,V,V,V,WARNING : Service Request,stop
111,112,2238,Connceted,126,12.8V,V,V,V,V,V,V,"WARNING : Service Request
SHUTDOWN ALARM: Fail to Start",auto
112,113,134,Connceted,127,13.4V,221V,214V,245V,V,V,V,-,auto
113,114,217,Connceted,128,13.6V,226V,234V,216V,V,V,V,-,auto
114,115,17,Connceted,129,13.5V,209V,229V,220V,V,V,V,-,auto
115,116,146,Connceted,130,13.7V,220V,220V,220V,V,V,V,-,auto
116,117,115,Connceted,131,13.8V,222V,222V,223V,V,V,V,-,auto
117,118,868,Connceted,132,13.6V,227,223V,240V,V,V,V,-,auto
118,119,88,Connceted,134,14.5V,235V,234V,234V,V,V,V,-,auto
119,120,169,Connceted,133,13.1V,235V,235V,235V,V,V,V,-,auto
120,121,-,Connceted,135,-,-,-,-,-,-,-,-,-
121,122,10875,Connceted,136,13.5V,195V,195V,195V,V,V,V,-,auto
122,123,-,Not Connceted,137,-,-,-,-,-,-,-,-,-
123,124,363,Connceted,138,13.6V,233V,233V,233V,V,V,V,-,auto
124,125,-,Not Connceted,139,-,-,-,-,-,-,-,-,-
125,126,381,Connceted,140,13.5V,218V,221V,218V,V,V,V,-,auto
126,127,197,Connceted,141,13.4V,203V,203V,203V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
127,128,304,Connceted,142,14.7V,58V,56V,57V,226V,233V,226V,-,auto
128,129,2319,Connceted,4,13.5V,191V,191V,191V,V,V,V,-,auto
129,130,8424,Connceted,143,13.4V,217V,212V,218V,V,V,V,-,auto
130,131,72,Connceted,144,13.8V,219V,232V,216V,V,V,V,-,auto
131,132,610,Connceted,145,13.7V,235V,224V,244V,V,V,V,-,auto
132,133,3,Connceted,146,14.4V,V,V,V,229V,230V,231V,-,auto
133,134,2151,Connceted,147,13.7V,234V,234V,234V,V,V,V,WARNING : Service Request,auto
134,135,1137,Connceted,148,14.7V,V,V,V,233V,230V,235V,-,auto
135,136,1452,Connceted,149,13.6V,232V,231V,232V,V,V,V,-,auto
136,137,5281,Connceted,150,13.6V,217V,231V,231V,V,V,V,-,auto
137,138,18770,Connceted,151,13.6V,217V,235V,211V,V,V,V,-,auto
138,139,9474,Connceted,152,13.7V,232V,232V,229V,V,V,V,-,auto
139,140,14313,Connceted,88,13.8V,207V,207V,207V,V,V,V,WARNING : Service Request,auto
140,141,-,Not Connceted,85,-,-,-,-,-,-,-,-,-
141,142,1185,Connceted,6,14.5V,8V,V,V,220V,220V,220V,-,auto
142,143,1279,Connceted,40,14.6V,V,V,V,230V,234V,232V,-,auto
143,144,24,Connceted,81,13.8V,213V,214V,209V,V,V,V,-,auto
144,145,798,Connceted,35,13.7V,243V,243V,243V,V,V,V,-,auto
145,146,-,Not Connceted,95,-,-,-,-,-,-,-,-,-
146,147,1124,Connceted,120,13.7V,204V,204V,204V,V,V,V,-,auto
147,148,5083,Connceted,124,13.4V,239V,225V,233V,V,V,V,-,auto
148,149,-,Not Connceted,153,-,-,-,-,-,-,-,-,-
149,150,-,Not Connceted,154,-,-,-,-,-,-,-,-,-
150,151,-,Not Connceted,155,-,-,-,-,-,-,-,-,-
151,152,-,Not Connceted,156,-,-,-,-,-,-,-,-,-
152,153,-,Not Connceted,18,-,-,-,-,-,-,-,-,-
