,Number/Click,Time,Connection Status,COM,Voltage,City_Volt_1,City_Volt_2,City_Volt_3,Gen_Volt_1,Gen_Volt_2,Gen_Volt_3,Alarm,Condition
83,84,937,Connceted,69,13.6V,217V,213V,230V,V,V,V,-,auto
84,85,-,Not Connceted,66,-,-,-,-,-,-,-,-,-
85,86,-,Not Connceted,64,-,-,-,-,-,-,-,-,-
86,87,10272,Connceted,63,12.8V,V,V,V,V,V,V,-,auto
87,88,-,Not Connceted,67,-,-,-,-,-,-,-,-,-
88,89,106,Connceted,65,13.7V,219V,233V,222V,V,V,V,-,auto
89,90,-,Connceted,78,-,-,-,-,-,-,-,-,-
90,91,2709,Connceted,68,13.7V,234V,241V,235V,V,V,V,-,auto
91,92,1398,Connceted,79,12.7V,V,V,V,V,V,V,WARNING : Service Request,auto
92,93,599,Connceted,76,13.8V,233V,233V,234V,V,V,V,-,auto
93,94,-,Not Connceted,75,-,-,-,-,-,-,-,-,-
94,95,-,Not Connceted,77,-,-,-,-,-,-,-,-,-
95,96,1342,Connceted,108,13.2V,220V,222V,220V,V,V,V,-,auto
96,97,-,Not Connceted,109,-,-,-,-,-,-,-,-,-
97,98,80,Connceted,110,13.8V,238V,238V,235V,V,V,V,-,auto
98,99,-,Not Connceted,111,-,-,-,-,-,-,-,-,-
99,100,211,Connceted,112,13.5V,240V,228V,248V,V,V,V,-,auto
100,101,-,Not Connceted,113,-,-,-,-,-,-,-,-,-
101,102,1811,Connceted,114,13.7V,231V,236V,240V,V,V,V,WARNING : Service Request,auto
102,103,22798,Connceted,115,13.7V,221V,227V,231V,V,V,V,-,auto
103,104,1639,Connceted,116,13.7V,237V,247V,231V,V,V,V,-,auto
104,105,30,Connceted,117,13.7V,218V,208V,,V,V,V,-,auto
105,106,233,Connceted,118,13.5V,207V,206V,198V,V,V,V,-,auto
106,107,2551,Connceted,119,13.4V,208V,214V,211V,V,V,V,-,auto
107,108,52,Connceted,121,13.3V,237V,214V,230V,V,V,V,-,auto
108,109,-,Connceted,122,-,-,-,-,-,-,-,-,-
109,110,100,Connceted,123,13.7V,226V,231V,234V,V,V,V,-,auto
110,111,4332,Connceted,125,13.6V,219V,219V,219V,V,V,V,"WARNING : Service Request
‘SHUTDOWN ALARM: Low Oil Press. Sender",auto
111,112,2259,Connceted,126,13.9V,198V,198V,198V,V,V,V,-,auto
112,113,134,Connceted,127,13.4V,228V,218V,243V,V,V,V,-,auto
113,114,217,Connceted,128,13.6V,226V,238V,219V,V,V,V,-,auto
114,115,17,Connceted,129,13.5V,209V,221V,220V,V,V,V,-,auto
115,116,150,Connceted,130,13.7V,220V,220V,220V,V,V,V,-,auto
116,117,119,Connceted,131,13.8V,221V,222V,223V,V,V,V,-,auto
117,118,872,Connceted,132,13.6V,225V,219V,237V,V,V,V,-,auto
118,119,88,Connceted,134,14.5V,235V,235V,228V,V,V,V,-,auto
119,120,169,Connceted,133,13.1V,243V,243V,243V,V,V,V,-,auto
120,121,-,Connceted,135,-,-,-,-,-,-,-,-,-
121,122,10879,Connceted,136,13.5V,218V,218V,218V,V,V,V,-,auto
122,123,-,Not Connceted,137,-,-,-,-,-,-,-,-,-
123,124,364,Connceted,138,13.6V,236V,237V,235V,V,V,V,-,auto
124,125,-,Not Connceted,139,-,-,-,-,-,-,-,-,-
125,126,381,Connceted,140,13.5V,223V,224V,221V,V,V,V,-,auto
126,127,197,Connceted,141,13.4V,197V,197V,197V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
127,128,427,Connceted,142,14.8V,57V,55V,56V,225V,233V,224V,WARNING : Service Request,auto
128,129,2320,Connceted,4,13.5V,192V,191V,191V,V,V,V,-,auto
129,130,8424,Connceted,143,13.4V,221V,214V,219V,V,V,V,-,auto
130,131,73,Connceted,144,13.8V,217V,230V,215V,V,V,V,-,auto
131,132,610,Connceted,145,13.6V,228V,228V,245V,V,V,V,-,auto
132,133,5,Connceted,146,13.3V,242,242V,242V,V,V,V,-,auto
133,134,-,Not Connceted,147,-,-,-,-,-,-,-,-,-
134,135,1141,Connceted,148,13.6V,235V,240V,238V,V,V,V,-,auto
135,136,1455,Connceted,149,13.7V,230V,229V,230V,V,V,V,-,auto
136,137,5288,Connceted,150,13.6V,209V,234V,234V,V,V,V,-,auto
137,138,18770,Connceted,151,13.6V,219V,227V,214V,V,V,V,-,auto
138,139,9475,Connceted,152,13.7V,230V,231V,228V,V,V,V,-,auto
139,140,14316,Connceted,88,13.9V,207V,207V,207V,V,V,V,WARNING : Service Request,auto
140,141,1319,Connceted,6,14.5V,8V,V,V,219V,220V,219V,-,auto
141,142,1320,Connceted,40,13.5V,215V,219V,216V,V,V,V,-,auto
142,143,526,Connceted,81,13.8V,208V,209V,204V,V,V,V,-,auto
143,144,798,Connceted,35,13.7V,243V,243V,243V,V,V,V,-,auto
144,145,-,Not Connceted,95,-,-,-,-,-,-,-,-,-
145,146,1125,Connceted,120,13.6V,210V,210V,210V,V,V,V,-,auto
146,147,5083,Connceted,124,13.5V,237V,231V,238V,V,V,V,-,auto
147,148,-,Not Connceted,153,-,-,-,-,-,-,-,-,-
148,149,-,Not Connceted,154,-,-,-,-,-,-,-,-,-
149,150,-,Not Connceted,155,-,-,-,-,-,-,-,-,-
150,151,-,Not Connceted,156,-,-,-,-,-,-,-,-,-
151,152,-,Not Connceted,18,-,-,-,-,-,-,-,-,-
152,153,1818,Connceted,80,13.7V,222V,227V,213V,V,V,V,-,auto
