,Number/Click,Time,Connection Status,COM,Voltage,City_Volt_1,City_Volt_2,City_Volt_3,Gen_Volt_1,Gen_Volt_2,Gen_Volt_3,Alarm,Condition
24,25,50551,Connceted,32,14.4V,24V,22V,22V,217V,225V,221V,-,auto
25,26,1526,Connceted,33,13.8V,219V,222V,222V,V,V,V,-,auto
26,27,1962,Connceted,34,14.4V,V,V,V,232V,233V,232V,WARNING : Low Oil Press. Sender,auto
27,28,1289,Connceted,36,13.6V,V,V,V,V,V,V,WARNING : Service Request,auto
28,29,1255,Connceted,37,13.6V,219V,220V,220V,V,V,V,-,auto
29,30,3680,Connceted,38,12.8V,V,V,V,V,V,V,-,auto
30,31,1665,Connceted,39,13.6V,216V,224V,224V,V,V,V,-,auto
31,32,576,Connceted,41,13.8V,232V,232V,232V,V,V,V,-,auto
32,33,20259,Connceted,42,12.8V,V,V,V,V,V,V,-,auto
33,34,-,Not Connceted,43,-,-,-,-,-,-,-,-,-
34,35,-,Not Connceted,44,-,-,-,-,-,-,-,-,-
35,36,11426,Connceted,45,14.6V,V,V,V,230V,233V,232V,-,auto
36,37,196,Connceted,46,13.7V,237V,238V,237V,V,V,V,-,auto
37,38,7987,Connceted,48,12.9V,V,V,V,V,V,V,-,auto
38,39,-,Not Connceted,49,-,-,-,-,-,-,-,-,-
39,40,26698,Connceted,54,13.5V,216V,223V,223V,V,V,V,-,auto
40,41,-,Not Connceted,55,-,-,-,-,-,-,-,-,-
41,42,459,Connceted,56,13.9V,220V,220V,220V,V,V,V,-,auto
42,43,220,Connceted,57,13.7V,197V,227V,227V,V,V,V,-,auto
43,44,766,Connceted,58,13.6V,221V,213V,221V,V,V,V,-,auto
44,45,-,Not Connceted,80,-,-,-,-,-,-,-,-,-
45,46,-,Not Connceted,95,-,-,-,-,-,-,-,-,-
46,47,5086,Connceted,124,13.4V,231V,223V,234V,V,V,V,-,auto
47,48,-,Not Connceted,35,-,-,-,-,-,-,-,-,-
48,49,1142,Connceted,120,13.7V,207V,206V,206V,V,V,V,-,auto
49,50,-,Not Connceted,81,-,-,-,-,-,-,-,-,-
50,51,-,Not Connceted,40,-,-,-,-,-,-,-,-,-
51,52,-,Not Connceted,6,-,-,-,-,-,-,-,-,-
52,53,-,Not Connceted,88,-,-,-,-,-,-,-,-,-
53,54,9475,Connceted,152,13.7V,233V,234V,231V,V,V,V,-,auto
54,55,5295,Connceted,150,13.6V,204V,221V,221V,V,V,V,-,auto
55,56,18777,Connceted,151,13.6V,217V,233V,214V,V,V,V,-,auto
56,57,1153,Connceted,148,13.7V,235V,235V,233V,V,V,V,-,auto
57,58,1457,Connceted,149,13.7V,229V,229V,229V,V,V,V,-,auto
58,59,6,Connceted,146,13.3V,237V,237V,237V,V,V,V,-,auto
59,60,2163,Connceted,147,13.7V,234V,235V,234V,V,V,V,WARNING : Service Request,auto
60,61,-,Connceted,145,-,-,-,-,-,-,-,-,-
61,62,76,Connceted,144,13.8V,217V,234V,217V,V,V,V,-,auto
62,63,197,Connceted,141,13.4V,219V,219V,219V,V,V,V,-,stop
63,64,8428,Connceted,143,13.4V,225V,215V,213V,V,V,V,-,auto
64,65,-,Not Connceted,142,-,-,-,-,-,-,-,-,-
65,66,383,Connceted,140,13.5V,222V,226V,223V,V,V,V,-,auto
66,67,-,Connceted,139,-,-,-,-,-,-,-,-,-
67,68,2376,Connceted,4,13.5V,211V,211V,211V,V,V,V,-,auto
68,69,-,Not Connceted,138,-,-,-,-,-,-,-,-,-
69,70,-,Not Connceted,136,-,-,-,-,-,-,-,-,-
70,71,1933,Connceted,137,13.8V,221V,220V,221V,V,V,V,WARNING : Service Request,auto
71,72,194,Connceted,133,13.1V,244,245V,244V,V,V,V,-,auto
72,73,123,Connceted,131,13.8V,221V,222V,223V,V,V,V,-,auto
73,74,-,Connceted,135,-,-,-,-,-,-,-,-,-
74,75,-,Not Connceted,132,-,-,-,-,-,-,-,-,-
75,76,-,Not Connceted,129,-,-,-,-,-,-,-,-,-
76,77,-,Not Connceted,134,-,-,-,-,-,-,-,-,-
77,78,156,Connceted,130,13.7V,217V,217V,217V,V,V,V,-,auto
78,79,217,Connceted,128,13.6V,227,236V,218V,V,V,V,-,auto
79,80,2372,Connceted,126,13.9V,200V,199V,199V,V,V,V,-,auto
80,81,152,Connceted,127,13.4V,224V,216V,243V,V,V,V,-,auto
81,82,4334,Connceted,125,13.6V,222V,222V,222V,V,V,V,-,auto
82,83,68,Connceted,121,13.3V,235V,209V,225V,V,V,V,-,stop
83,84,106,Connceted,123,13.7V,224V,231V,230V,V,V,V,WARNING : Genset High Frequency,auto
84,85,-,Connceted,122,-,-,-,-,-,-,-,-,-
85,86,2569,Connceted,119,13.4V,207V,212V,209V,V,V,V,-,auto
86,87,239,Connceted,118,13.5V,199V,198V,192V,V,V,V,-,auto
87,88,1681,Connceted,116,13.8V,238V,248V,233V,V,V,V,-,auto
88,89,-,Connceted,113,-,-,-,-,-,-,-,-,-
89,90,36,Connceted,117,13.7V,218V,213V,253V,V,V,V,-,auto
90,91,-,Connceted,115,-,-,-,-,-,-,-,-,-
91,92,1812,Connceted,114,13.7V,229V,234V,237V,V,V,V,-,auto
92,93,25,Connceted,112,13.5V,232V,223V,242V,V,V,V,-,auto
93,94,34,Connceted,111,13.6V,242,220V,214V,V,V,V,-,auto
94,95,1411,Connceted,109,13.7V,223V,226V,232V,V,V,V,-,auto
95,96,105,Connceted,110,13.8V,235V,233V,233V,V,V,V,-,auto
96,97,1916,Connceted,77,13.7V,223V,216V,204V,V,V,V,WARNING : Service Request,auto
97,98,1359,Connceted,108,13.1V,219V,203V,220V,V,V,V,-,auto
98,99,-,Not Connceted,75,-,-,-,-,-,-,-,-,-
99,100,1788,Connceted,79,12.6V,V,V,V,V,V,V,WARNING : Service Request,auto
100,101,2712,Connceted,68,13.7V,233V,238V,231V,V,V,V,-,auto
101,102,12,Connceted,65,13.7V,218V,234V,223V,V,V,V,-,auto
102,103,102,Connceted,78,13.8V,208V,218V,218V,V,V,V,-,auto
103,104,27966,Connceted,67,13.5V,246V,242V,242V,V,V,V,-,auto
104,105,-,Not Connceted,63,-,-,-,-,-,-,-,-,-
105,106,1260,Connceted,64,13.9V,230V,226V,227V,V,V,V,-,auto
106,107,-,Not Connceted,66,-,-,-,-,-,-,-,-,-
107,108,938,Connceted,69,13.6V,223V,205V,226V,V,V,V,-,auto
108,109,11805,Connceted,83,13.1V,230V,238V,238V,V,V,V,-,auto
109,110,1002,Connceted,71,13.6V,231V,224V,230V,V,V,V,-,auto
110,111,463,Connceted,70,13.3V,208V,208V,208V,V,V,V,-,auto
111,112,17413,Connceted,84,13.1V,V,V,V,V,V,V,-,auto
112,113,-,Connceted,82,-,-,-,-,-,-,-,-,-
113,114,7676,Connceted,72,13.4V,217V,228V,199V,V,V,V,WARNING : Service Request,auto
114,115,217,Connceted,86,13.3V,232V,223V,225V,V,V,V,-,auto
115,116,10634,Connceted,11,14.6V,16V,1V,12V,228V,233V,227V,-,auto
116,117,-,Connceted,1,-,-,-,-,-,-,-,-,-
117,118,-,Not Connceted,3,-,-,-,-,-,-,-,-,-
118,119,11144,Connceted,52,13.8V,216V,216V,242V,V,V,V,WARNING : Service Request,auto
119,120,-,Not Connceted,89,-,-,-,-,-,-,-,-,-
120,121,26,Connceted,87,13.6V,200V,213V,214V,V,V,V,-,auto
121,122,21639,Connceted,60,12.6V,V,V,V,V,V,V,-,auto
122,123,1308,Connceted,59,13.6V,230V,226V,222V,V,V,V,WARNING : Service Request,auto
123,124,609,Connceted,76,13.8V,233V,233V,235V,V,V,V,-,auto
124,125,20600,Connceted,7,12.8V,V,V,V,V,V,V,SHUTDOWN ALARM: Emergency Stop,stop
125,126,-,Not Connceted,92,-,-,-,-,-,-,-,-,-
126,127,20600,Connceted,50,13.6V,220V,222V,221V,V,V,V,WARNING : Service Request,auto
127,128,860,Connceted,93,13.8V,209V,227V,207V,V,V,V,-,auto
128,129,-,Connceted,51,-,-,-,-,-,-,-,-,-
129,130,-,Not Connceted,47,-,-,-,-,-,-,-,-,-
130,131,60,Connceted,97,13.9V,239V,180V,180V,V,V,V,-,stop
131,132,10,Connceted,94,13.9V,221V,221V,219V,V,V,V,-,auto
132,133,23700,Connceted,98,13.3V,210V,217V,210V,V,V,V,-,auto
133,134,1184,Connceted,99,13.8V,215V,221V,225V,V,V,V,WARNING : Service Request,auto
134,135,10844,Connceted,100,13.7V,228V,226V,221V,V,V,V,-,auto
135,136,6166,Connceted,101,13.7V,221V,227V,228V,V,V,V,-,auto
136,137,959,Connceted,91,13.5V,230V,233V,237V,V,V,V,-,auto
137,138,442,Connceted,102,13.7V,238V,236V,238V,V,V,V,-,auto
138,139,0,Connceted,103,13.7V,186V,186V,227V,V,V,V,-,auto
139,140,150,Connceted,105,13.5V,205V,204V,205V,V,V,V,-,auto
140,141,34231,Connceted,74,14.5V,5V,V,V,233V,241V,236V,WARNING : Service Request,auto
141,142,-,Not Connceted,104,-,-,-,-,-,-,-,-,-
142,143,72,Connceted,106,13.1V,225V,227V,226V,V,V,V,-,auto
143,144,1133,Connceted,73,13.5V,230V,232V,195V,V,V,V,-,auto
144,145,-,Not Connceted,62,-,-,-,-,-,-,-,-,-
145,146,17,Connceted,107,13.7V,251V,250V,246V,V,V,V,-,auto
146,147,16682,Connceted,61,13.3V,221V,221V,202V,V,V,V,SHUTDOWN ALARM: Fail to Start,stop
147,148,928,Connceted,53,13.8V,217V,218V,218V,V,V,V,-,auto
148,149,5888,Connceted,85,13.6V,240V,235V,240V,V,V,V,-,auto
149,150,244,Connceted,90,13.7V,212V,211V,211V,V,V,V,-,auto
150,151,27,Connceted,96,13.7V,224V,215V,225V,V,V,V,-,auto
151,152,4845,Connceted,157,13.7V,228V,229V,229V,V,V,V,-,auto
152,153,-,Not Connceted,18,-,-,-,-,-,-,-,-,-
153,154,7117,Connceted,155,13.5V,212V,250V,235V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
154,155,296,Connceted,156,13.3V,199V,199V,244V,V,V,V,-,auto
155,156,176,Connceted,153,13.7V,230V,227V,227V,V,V,V,-,auto
156,157,-,Connceted,154,-,-,-,-,-,-,-,-,-
