,Number/Click,Time,Connection Status,COM,Voltage,City_Volt_1,City_Volt_2,City_Volt_3,Gen_Volt_1,Gen_Volt_2,Gen_Volt_3,Alarm,Condition
58,59,18777,Connceted,151,12.8V,V,V,V,V,V,V,-,auto
59,60,1145,Connceted,148,13.7V,236V,240V,238V,V,V,V,-,auto
60,61,1456,Connceted,149,13.7V,224V,224V,225V,V,V,V,-,auto
61,62,5,Connceted,146,13.3V,243V,243V,243V,V,V,V,-,auto
62,63,2155,Connceted,147,12.7V,236V,236V,236V,V,V,V,WARNING : Service Request,auto
63,64,610,Connceted,145,13.6V,243V,235V,247V,V,V,V,-,auto
64,65,73,Connceted,144,13.8V,219V,235V,217V,V,V,V,-,auto
65,66,-,Not Connceted,141,-,-,-,-,-,-,-,-,-
66,67,8426,Connceted,143,13.5V,216V,219V,216V,V,V,V,-,auto
67,68,488,Connceted,142,14.8V,58V,56V,57V,229V,233V,227V,WARNING : Service Request,auto
68,69,382,Connceted,140,13.5V,220V,223V,221V,V,V,V,-,auto
69,70,-,Not Connceted,139,-,-,-,-,-,-,-,-,-
70,71,2321,Connceted,4,13.5V,196V,196V,196V,V,V,V,-,auto
71,72,364,Connceted,138,13.6V,224V,224V,231V,V,V,V,-,auto
72,73,10879,Connceted,136,13.5V,217V,217V,216V,V,V,V,-,auto
73,74,-,Not Connceted,137,-,-,-,-,-,-,-,-,-
74,75,176,Connceted,133,13.1V,246V,247V,247V,V,V,V,-,auto
75,76,119,Connceted,131,13.8V,223V,224V,225V,V,V,V,-,auto
76,77,-,Connceted,135,-,-,-,-,-,-,-,-,-
77,78,872,Connceted,132,13.7V,225V,218V,236V,V,V,V,-,auto
78,79,17,Connceted,129,13.5V,201V,227V,219V,V,V,V,-,auto
79,80,88,Connceted,134,14.5V,230V,230V,234V,V,V,V,-,auto
80,81,-,Not Connceted,154,-,-,-,-,-,-,-,-,-
81,82,-,Not Connceted,153,-,-,-,-,-,-,-,-,-
82,83,152,Connceted,130,13.7V,219V,218V,218V,V,V,V,-,auto
83,84,217,Connceted,128,13.6V,225V,240V,218V,V,V,V,-,auto
84,85,2307,Connceted,126,14.6V,V,V,V,233V,230V,234V,-,auto
85,86,146,Connceted,127,14.4V,V,V,V,221V,226V,227V,-,auto
86,87,-,Not Connceted,125,-,-,-,-,-,-,-,-,-
87,88,66,Connceted,121,13.3V,238V,213V,229V,V,V,V,-,auto
88,89,103,Connceted,123,14.5V,V,V,V,228V,230V,232V,-,auto
89,90,-,Connceted,122,-,-,-,-,-,-,-,-,-
90,91,2568,Connceted,119,13.4V,213V,218V,212V,V,V,V,-,auto
91,92,236,Connceted,118,13.5V,210V,209V,194V,V,V,V,-,auto
92,93,1649,Connceted,116,14.4V,V,V,V,229V,234V,233V,-,auto
93,94,-,Not Connceted,113,-,-,-,-,-,-,-,-,-
94,95,33,Connceted,117,13.7V,223V,215V,249V,V,V,V,-,auto
95,96,22812,Connceted,115,13.7V,220V,222V,230V,V,V,V,-,auto
96,97,1811,Connceted,114,13.8V,224V,228V,233V,V,V,V,-,auto
97,98,211,Connceted,112,13.5V,237V,228V,251V,V,V,V,-,auto
98,99,-,Not Connceted,111,-,-,-,-,-,-,-,-,-
99,100,-,Not Connceted,109,-,-,-,-,-,-,-,-,-
100,101,98,Connceted,110,14.8V,V,V,V,229V,234V,224V,-,auto
101,102,-,Not Connceted,77,-,-,-,-,-,-,-,-,-
102,103,1344,Connceted,108,13.2V,213V,227V,214V,V,V,V,-,auto
103,104,-,Not Connceted,75,-,-,-,-,-,-,-,-,-
104,105,1344,Connceted,79,14.3V,144V,148V,145V,230V,236V,235V,-,auto
105,106,1502,Connceted,68,13.7V,234V,236V,235V,V,V,V,-,auto
106,107,-,Not Connceted,65,-,-,-,-,-,-,-,-,-
107,108,2709,Connceted,78,14.7V,V,V,V,230V,235V,238V,-,auto
108,109,27949,Connceted,67,13.4V,247,243V,243V,V,V,V,-,auto
109,110,10347,Connceted,63,13V,V,V,V,V,V,V,-,auto
110,111,-,Not Connceted,64,-,-,-,-,-,-,-,-,-
111,112,-,Not Connceted,66,-,-,-,-,-,-,-,-,-
112,113,937,Connceted,69,13.6V,224V,201V,230V,V,V,V,-,auto
113,114,-,Connceted,83,-,-,-,-,-,-,-,-,-
114,115,974,Connceted,71,13.6V,232V,216V,231V,V,V,V,-,auto
115,116,-,Not Connceted,70,-,-,-,-,-,-,-,-,-
116,117,17139,Connceted,84,14.5V,V,48V,47V,230V,230V,226V,WARNING : Service Request,auto
117,118,1082,Connceted,82,14.5V,V,V,V,226V,226V,227V,-,auto
118,119,7675,Connceted,72,13.4V,215V,223V,203V,V,V,V,WARNING : Service Request,auto
119,120,209,Connceted,86,13.3V,228V,219V,221V,V,V,V,-,auto
120,121,10492,Connceted,11,14.6V,16V,1V,12V,229V,233V,227V,WARNING : Service Request,auto
121,122,11134,Connceted,1,13.6V,212V,218V,212V,V,V,V,-,auto
122,123,3141,Connceted,3,12.7V,V,V,V,V,V,V,WARNING : Service Request,auto
123,124,9460,Connceted,52,13.8V,222V,222V,234V,V,V,V,WARNING : Service Request,auto
124,125,11671,Connceted,89,13.6V,224V,224V,225V,V,V,V,SHUTDOWN ALARM: Genset Low Voltage,auto
125,126,23,Connceted,87,13.6V,213V,205V,206V,V,V,V,-,auto
126,127,21397,Connceted,60,12.8V,V,V,V,V,V,V,-,auto
127,128,1308,Connceted,59,13.6V,235V,233V,217V,V,V,V,WARNING : Service Request,auto
128,129,-,Not Connceted,76,-,-,-,-,-,-,-,-,-
129,130,-,Not Connceted,7,-,-,-,-,-,-,-,-,-
130,131,-,Not Connceted,92,-,-,-,-,-,-,-,-,-
131,132,2810,Connceted,50,14.7V,V,V,V,227,232V,227V,WARNING : Service Request,auto
132,133,855,Connceted,93,13.8V,221V,220V,214V,V,V,V,-,auto
133,134,638,Connceted,51,13.7V,232V,222V,237V,V,V,V,"WARNING : Service Request
SHUTDOWN ALARM: Fail to Start",auto
134,135,-,Not Connceted,47,-,-,-,-,-,-,-,-,-
135,136,53,Connceted,97,13.8V,234V,197V,196V,V,V,V,|SHUTDOWN ALARM: Low Oil Press. Switch,auto
136,137,10,Connceted,94,13.9V,218V,218V,216V,V,V,V,-,auto
137,138,23700,Connceted,98,13.6V,213V,217V,220V,V,V,V,-,auto
138,139,-,Not Connceted,99,-,-,-,-,-,-,-,-,-
139,140,10841,Connceted,100,13.7V,236V,236V,237V,V,V,V,-,auto
140,141,6166,Connceted,101,13.8V,224V,230V,231V,V,V,V,-,auto
141,142,-,Not Connceted,91,-,-,-,-,-,-,-,-,-
142,143,334,Connceted,102,13.7V,240V,240V,238V,V,V,V,-,auto
143,144,1,Connceted,103,13.7V,212V,212V,241V,V,V,V,-,auto
144,145,-,Not Connceted,105,-,-,-,-,-,-,-,-,-
145,146,340211,Connceted,74,12.9V,V,V,V,V,V,V,-,auto
146,147,-,Not Connceted,104,-,-,-,-,-,-,-,-,-
147,148,72,Connceted,106,13.1V,227,230V,228V,V,V,V,-,auto
148,149,1116,Connceted,73,14.6V,V,V,V,232V,233V,238V,-,auto
149,150,-,Not Connceted,62,-,-,-,-,-,-,-,-,-
150,151,513,Connceted,107,13.7V,246V,246V,244V,V,V,V,-,auto
151,152,16682,Connceted,61,13.3V,218V,217V,216V,V,V,V,-,auto
152,153,927,Connceted,53,13.8V,223V,224V,224V,V,V,V,-,auto
