,Number/Click,Time,Connection Status,COM,Voltage,City_Volt_1,City_Volt_2,City_Volt_3,Gen_Volt_1,Gen_Volt_2,Gen_Volt_3,Alarm,Condition
38,39,-,Not Connceted,49,-,-,-,-,-,-,-,-,-
39,40,-,Not Connceted,53,-,-,-,-,-,-,-,-,-
40,41,-,Not Connceted,54,-,-,-,-,-,-,-,-,-
41,42,-,Not Connceted,55,-,-,-,-,-,-,-,-,-
42,43,446,Connceted,56,13.9V,221V,221V,221V,V,V,V,-,auto
43,44,213,Connceted,57,13.7V,202V,229V,229V,V,V,V,-,auto
44,45,760,Connceted,58,13.6V,221V,217V,220V,V,V,V,-,auto
45,46,16682,Connceted,61,13.3V,211V,211V,222V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
46,47,455,Connceted,62,13V,V,V,V,V,V,V,-,stop
47,48,1106,Connceted,73,13.5V,226V,223V,215V,V,V,V,-,auto
48,49,33961,Connceted,74,14.5V,5V,V,V,233V,241V,235V,WARNING : Service Request,auto
49,50,513,Connceted,107,13.7V,249V,250V,245V,V,V,V,-,auto
50,51,72,Connceted,106,13.1V,226V,230V,228V,V,V,V,-,auto
51,52,-,Not Connceted,104,-,-,-,-,-,-,-,-,-
52,53,-,Not Connceted,105,-,-,-,-,-,-,-,-,-
53,54,1,Connceted,103,13.8V,203V,202V,245V,V,V,V,-,auto
54,55,334,Connceted,102,13.7V,239V,239V,237V,V,V,V,-,auto
55,56,-,Not Connceted,91,-,-,-,-,-,-,-,-,-
56,57,6166,Connceted,101,13.8V,222V,228V,229V,V,V,V,-,auto
57,58,10841,Connceted,100,13.7V,231V,227V,232V,V,V,V,-,auto
58,59,-,Not Connceted,99,-,-,-,-,-,-,-,-,-
59,60,23673,Connceted,98,13.3V,214V,221V,214V,V,V,V,-,auto
60,61,45,Connceted,97,13.8V,222V,223V,222V,V,V,V,|SHUTDOWN ALARM: Low Oil Press. Switch,auto
61,62,1,Connceted,94,13.9V,221V,221V,217V,V,V,V,-,auto
62,63,2801,Connceted,50,13.6V,211V,219V,219V,V,V,V,WARNING : Service Request,auto
63,64,638,Connceted,51,13.7V,226V,215V,233V,V,V,V,"WARNING : Service Request
SHUTDOWN ALARM: Fail to Start",auto
64,65,855,Connceted,93,13.8V,210V,213V,209V,V,V,V,-,auto
65,66,-,Not Connceted,92,-,-,-,-,-,-,-,-,-
66,67,-,Not Connceted,47,-,-,-,-,-,-,-,-,-
67,68,1308,Connceted,59,13.5V,226V,226V,220V,V,V,V,WARNING : Service Request,auto
68,69,21327,Connceted,60,14.3V,V,V,V,236V,226V,229V,-,auto
69,70,9460,Connceted,52,13.8V,221V,221V,228V,V,V,V,WARNING : Service Request,auto
70,71,11132,Connceted,1,13.7V,210V,218V,210V,V,V,V,-,auto
71,72,3072,Connceted,3,14.5V,V,V,V,228V,230V,227V,-,auto
72,73,11671,Connceted,89,13.6V,227,227V,227V,V,V,V,-,auto
73,74,17,Connceted,87,13.6V,220V,213V,213V,V,V,V,-,auto
74,75,190,Connceted,86,13.3V,231V,211V,231V,V,V,V,-,auto
75,76,10454,Connceted,11,12.9V,V,V,V,V,V,V,-,auto
76,77,1063,Connceted,82,13.7V,229V,221V,227V,V,V,V,"WARNING : Service Request
SHUTDOWN ALARM: Fail to Start",auto
77,78,17059,Connceted,84,14.5V,V,51V,50V,230V,230V,228V,-,auto
78,79,-,Not Connceted,7,-,-,-,-,-,-,-,-,-
79,80,-,Not Connceted,83,-,-,-,-,-,-,-,-,-
80,81,7675,Connceted,72,13.3V,221V,223V,205V,V,V,V,WARNING : Service Request,auto
81,82,968,Connceted,71,13.6V,235V,218V,233V,V,V,V,-,auto
82,83,-,Not Connceted,70,-,-,-,-,-,-,-,-,-
83,84,937,Connceted,69,13.6V,220V,209V,228V,V,V,V,-,auto
84,85,-,Not Connceted,66,-,-,-,-,-,-,-,-,-
85,86,-,Not Connceted,64,-,-,-,-,-,-,-,-,-
86,87,10289,Connceted,63,14.5V,5V,V,V,224V,220V,225V,-,auto
87,88,27948,Connceted,67,13.5V,246V,244V,243V,V,V,V,-,auto
88,89,106,Connceted,65,13.6V,219V,237V,227V,V,V,V,-,auto
89,90,81,Connceted,78,13.8V,216V,224V,223V,V,V,V,WARNING : Service Request,auto
90,91,2709,Connceted,68,13.7V,233V,240V,234V,V,V,V,-,auto
91,92,1418,Connceted,79,12.6V,V,V,V,V,V,V,WARNING : Service Request,auto
92,93,599,Connceted,76,13.8V,232V,232V,232V,V,V,V,-,auto
93,94,-,Not Connceted,75,-,-,-,-,-,-,-,-,-
94,95,-,Not Connceted,77,-,-,-,-,-,-,-,-,-
95,96,1342,Connceted,108,13.1V,213V,222V,214V,V,V,V,-,auto
96,97,-,Not Connceted,109,-,-,-,-,-,-,-,-,-
97,98,80,Connceted,110,13.8V,236V,235V,233V,V,V,V,-,auto
98,99,-,Not Connceted,111,-,-,-,-,-,-,-,-,-
99,100,211,Connceted,112,13.5V,239V,228V,246V,V,V,V,-,auto
100,101,-,Not Connceted,113,-,-,-,-,-,-,-,-,-
101,102,1811,Connceted,114,13.7V,231V,236V,238V,V,V,V,WARNING : Service Request,auto
102,103,22808,Connceted,115,14.5V,230V,7V,166V,233V,233V,240V,-,auto
103,104,1641,Connceted,116,13.7V,237V,247V,229V,V,V,V,-,auto
104,105,30,Connceted,117,13.6V,217V,216V,250V,V,V,V,-,auto
105,106,233,Connceted,118,13.5V,213V,213V,193V,V,V,V,-,auto
106,107,2551,Connceted,119,13.4V,207V,213V,211V,V,V,V,-,auto
107,108,52,Connceted,121,13.3V,237V,215V,228V,V,V,V,-,auto
108,109,-,Connceted,122,-,-,-,-,-,-,-,-,-
109,110,100,Connceted,123,13.7V,225V,231V,230V,V,V,V,-,auto
110,111,4332,Connceted,125,13.6V,218V,218V,218V,V,V,V,"WARNING : Service Request
‘SHUTDOWN ALARM: Low Oil Press. Sender",auto
111,112,2259,Connceted,126,13.9V,201V,201V,201V,V,V,V,-,auto
112,113,134,Connceted,127,13.4V,221V,214V,246V,V,V,V,-,auto
113,114,217,Connceted,128,13.6V,229V,237V,219V,V,V,V,-,auto
114,115,17,Connceted,129,13.5V,199V,228V,216V,V,V,V,-,auto
115,116,150,Connceted,130,13.7V,217V,216V,216V,V,V,V,-,auto
116,117,119,Connceted,131,13.8V,219V,221V,221V,V,V,V,-,auto
117,118,872,Connceted,132,13.6V,223V,217V,235V,V,V,V,-,auto
118,119,88,Connceted,134,14.5V,231V,230V,225V,V,V,V,-,auto
119,120,172,Connceted,133,13.1V,240V,241V,241V,V,V,V,-,auto
120,121,-,Connceted,135,-,-,-,-,-,-,-,-,-
121,122,10879,Connceted,136,13.5V,215V,215V,215V,V,V,V,-,stop
122,123,-,Not Connceted,137,-,-,-,-,-,-,-,-,-
123,124,364,Connceted,138,13.5V,231V,231V,219V,V,V,V,-,auto
124,125,-,Not Connceted,139,-,-,-,-,-,-,-,-,-
125,126,381,Connceted,140,13.5V,221V,224V,221V,V,V,V,-,auto
126,127,197,Connceted,141,13.4V,210V,210V,210V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
127,128,440,Connceted,142,14.7V,58V,56V,57V,226V,234V,224V,WARNING : Service Request,auto
128,129,2320,Connceted,4,13.5V,188V,188V,187V,V,V,V,-,auto
129,130,8426,Connceted,143,13.5V,219V,211V,221V,V,V,V,-,auto
130,131,73,Connceted,144,13.8V,219V,228V,214V,V,V,V,-,auto
131,132,610,Connceted,145,13.6V,238V,218V,248V,V,V,V,-,auto
132,133,5,Connceted,146,13.3V,240V,240V,240V,V,V,V,-,auto
133,134,2152,Connceted,147,13.7V,234V,234V,235V,V,V,V,WARNING : Service Request,auto
134,135,1141,Connceted,148,13.6V,235V,242V,238V,V,V,V,-,auto
135,136,1455,Connceted,149,13.6V,230V,229V,231V,V,V,V,-,auto
136,137,5288,Connceted,150,13.6V,224V,223V,224V,V,V,V,-,auto
137,138,18770,Connceted,151,13.6V,215V,232V,213V,V,V,V,-,auto
138,139,9475,Connceted,152,13.7V,230V,231V,228V,V,V,V,-,auto
139,140,14316,Connceted,88,13.9V,206V,206V,206V,V,V,V,WARNING : Service Request,auto
140,141,1336,Connceted,6,14.5V,8V,V,V,219V,219V,219V,-,auto
141,142,1320,Connceted,40,13.6V,214V,219V,214V,V,V,V,-,auto
142,143,527,Connceted,81,13.8V,204V,206V,201V,V,V,V,-,auto
143,144,798,Connceted,35,13.8V,238V,238V,238V,V,V,V,-,auto
144,145,-,Not Connceted,95,-,-,-,-,-,-,-,-,-
145,146,1125,Connceted,120,13.7V,207V,207V,206V,V,V,V,-,auto
146,147,5083,Connceted,124,13.4V,233V,227V,232V,V,V,V,-,auto
147,148,-,Not Connceted,153,-,-,-,-,-,-,-,-,-
148,149,-,Not Connceted,154,-,-,-,-,-,-,-,-,-
149,150,-,Not Connceted,155,-,-,-,-,-,-,-,-,-
150,151,-,Not Connceted,156,-,-,-,-,-,-,-,-,-
151,152,-,Not Connceted,18,-,-,-,-,-,-,-,-,-
152,153,1818,Connceted,80,13.6V,223V,216V,216V,V,V,V,-,auto
