,Number/Click,Time,Connection Status,COM,Voltage,City_Volt_1,City_Volt_2,City_Volt_3,Gen_Volt_1,Gen_Volt_2,Gen_Volt_3,Alarm,Condition
46,47,-,Not Connceted,155,-,-,-,-,-,-,-,-,-
47,48,-,Not Connceted,95,-,-,-,-,-,-,-,-,-
48,49,5083,Connceted,124,13.5V,234V,228V,234V,V,V,V,-,auto
49,50,798,Connceted,35,13.7V,250V,250V,250V,V,V,V,-,auto
50,51,1125,Connceted,120,13.7V,210V,210V,210V,V,V,V,-,auto
51,52,527,Connceted,81,13.8V,210V,210V,206V,V,V,V,-,auto
52,53,1320,Connceted,40,13.5V,218V,225V,218V,V,V,V,-,auto
53,54,1353,Connceted,6,13.2V,V,V,V,V,V,V,-,auto
54,55,14316,Connceted,88,13.9V,206V,206V,206V,V,V,V,WARNING : Service Request,auto
55,56,9475,Connceted,152,13.7V,233V,233V,230V,V,V,V,-,auto
56,57,-,Not Connceted,156,-,-,-,-,-,-,-,-,-
57,58,5288,Connceted,150,13.6V,223V,227V,227V,V,V,V,-,auto
58,59,18770,Connceted,151,13.6V,219V,236V,216V,V,V,V,-,auto
59,60,1141,Connceted,148,13.6V,237V,243V,240V,V,V,V,-,auto
60,61,1456,Connceted,149,13.7V,232V,232V,232V,V,V,V,-,auto
61,62,5,Connceted,146,13.3V,242,242V,243V,V,V,V,-,auto
62,63,2152,Connceted,147,13.7V,238V,238V,237V,V,V,V,WARNING : Service Request,auto
63,64,610,Connceted,145,13.6V,238V,226V,250V,V,V,V,-,auto
64,65,73,Connceted,144,13.8V,219V,233V,219V,V,V,V,-,auto
65,66,197,Connceted,141,13.4V,216V,216V,216V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
66,67,8426,Connceted,143,13.5V,221V,219V,222V,V,V,V,-,auto
67,68,452,Connceted,142,14.7V,57V,55V,56V,225V,234V,224V,WARNING : Service Request,auto
68,69,381,Connceted,140,13.5V,226V,225V,222V,V,V,V,-,stop
69,70,-,Not Connceted,139,-,-,-,-,-,-,-,-,-
70,71,2320,Connceted,4,13.5V,197V,196V,196V,V,V,V,-,auto
71,72,364,Connceted,138,13.5V,231V,232V,228V,V,V,V,-,auto
72,73,10879,Connceted,136,13.5V,221V,221V,220V,V,V,V,-,stop
73,74,-,Not Connceted,137,-,-,-,-,-,-,-,-,-
74,75,172,Connceted,133,13.1V,249V,249V,249V,V,V,V,-,auto
75,76,119,Connceted,131,13.8V,223V,224V,224V,V,V,V,-,auto
76,77,-,Connceted,135,-,-,-,-,-,-,-,-,-
77,78,872,Connceted,132,13.6V,227,219V,237V,V,V,V,-,auto
78,79,17,Connceted,129,13.5V,208V,228V,223V,V,V,V,-,auto
79,80,88,Connceted,134,14.5V,239V,239V,227V,V,V,V,-,auto
80,81,-,Not Connceted,154,-,-,-,-,-,-,-,-,-
81,82,-,Not Connceted,153,-,-,-,-,-,-,-,-,-
82,83,151,Connceted,130,13.7V,218V,218V,218V,V,V,V,-,auto
83,84,217,Connceted,128,13.6V,231V,241V,220V,V,V,V,-,auto
84,85,2265,Connceted,126,13.9V,200V,199V,199V,V,V,V,-,auto
85,86,134,Connceted,127,13.4V,228V,219V,245V,V,V,V,-,auto
86,87,4332,Connceted,125,13.6V,223V,223V,223V,V,V,V,"WARNING : Service Request
‘SHUTDOWN ALARM: Low Oil Press. Sender",auto
87,88,56,Connceted,121,13.3V,239V,216V,231V,V,V,V,-,auto
88,89,102,Connceted,123,13.6V,227,233V,232V,V,V,V,WARNING : Genset High Frequency,auto
89,90,-,Connceted,122,-,-,-,-,-,-,-,-,-
90,91,2551,Connceted,119,13.4V,211V,215V,212V,V,V,V,-,auto
91,92,236,Connceted,118,13.6V,198V,198V,184V,V,V,V,-,auto
92,93,1644,Connceted,116,13.8V,234V,245V,228V,V,V,V,-,auto
93,94,-,Not Connceted,113,-,-,-,-,-,-,-,-,-
94,95,33,Connceted,117,13.6V,224V,216V,247V,V,V,V,-,auto
95,96,22810,Connceted,115,13.7V,223V,228V,235V,V,V,V,-,auto
96,97,1811,Connceted,114,13.7V,225V,230V,234V,V,V,V,WARNING : Service Request,auto
97,98,211,Connceted,112,13.5V,239V,231V,250V,V,V,V,-,auto
98,99,-,Not Connceted,111,-,-,-,-,-,-,-,-,-
99,100,-,Not Connceted,109,-,-,-,-,-,-,-,-,-
100,101,80,Connceted,110,13.8V,238V,237V,236V,V,V,V,-,auto
101,102,-,Not Connceted,77,-,-,-,-,-,-,-,-,-
102,103,1342,Connceted,108,13.1V,218V,226V,219V,V,V,V,-,auto
103,104,-,Not Connceted,75,-,-,-,-,-,-,-,-,-
104,105,1440,Connceted,79,14.3V,145V,150V,147V,226V,241V,237V,WARNING : Service Request,auto
105,106,2709,Connceted,68,13.7V,231V,238V,231V,V,V,V,-,auto
106,107,106,Connceted,65,13.7V,219V,238V,229V,V,V,V,-,auto
107,108,81,Connceted,78,13.8V,219V,225V,225V,V,V,V,WARNING : Service Request,auto
108,109,27948,Connceted,67,13.4V,247,242V,243V,V,V,V,-,auto
109,110,10305,Connceted,63,12.7V,V,V,V,V,V,V,-,auto
110,111,-,Not Connceted,64,-,-,-,-,-,-,-,-,-
111,112,-,Not Connceted,66,-,-,-,-,-,-,-,-,-
112,113,937,Connceted,69,13.6V,221V,206V,226V,V,V,V,-,auto
113,114,11769,Connceted,83,13.4V,231V,239V,240V,V,V,V,-,stop
114,115,968,Connceted,71,13.6V,237V,219V,235V,V,V,V,-,auto
115,116,-,Not Connceted,70,-,-,-,-,-,-,-,-,-
116,117,17082,Connceted,84,14.5V,V,48V,47V,230V,230V,226V,-,auto
117,118,1063,Connceted,82,13.7V,236V,218V,229V,V,V,V,"WARNING : Service Request
SHUTDOWN ALARM: Fail to Start",auto
118,119,7675,Connceted,72,13.4V,225V,221V,204V,V,V,V,WARNING : Service Request,auto
119,120,190,Connceted,86,13.3V,233V,213V,231V,V,V,V,-,auto
120,121,10465,Connceted,11,12.9V,V,V,V,V,V,V,-,auto
121,122,11132,Connceted,1,13.6V,212V,219V,212V,V,V,V,-,auto
122,123,3091,Connceted,3,14.5V,V,V,V,229V,230V,228V,-,auto
123,124,9460,Connceted,52,13.8V,219V,219V,246V,V,V,V,WARNING : Service Request,auto
124,125,11671,Connceted,89,13.6V,226V,226V,226V,V,V,V,-,auto
125,126,17,Connceted,87,13.6V,217V,211V,211V,V,V,V,-,auto
126,127,21347,Connceted,60,12.7V,V,V,V,V,V,V,-,auto
127,128,1308,Connceted,59,13.6V,231V,229V,226V,V,V,V,WARNING : Service Request,auto
128,129,599,Connceted,76,13.8V,232V,233V,233V,V,V,V,-,auto
129,130,20600,Connceted,7,13.6V,229V,226V,224V,V,V,V,SHUTDOWN ALARM: Emergency Stop,stop
130,131,-,Not Connceted,92,-,-,-,-,-,-,-,-,-
131,132,2801,Connceted,50,13.6V,217V,218V,218V,V,V,V,WARNING : Service Request,auto
132,133,855,Connceted,93,13.8V,206V,221V,218V,V,V,V,-,auto
133,134,638,Connceted,51,13.7V,227,215V,237V,V,V,V,"WARNING : Service Request
SHUTDOWN ALARM: Fail to Start",auto
134,135,-,Not Connceted,47,-,-,-,-,-,-,-,-,-
135,136,45,Connceted,97,13.8V,225V,225V,225V,V,V,V,|SHUTDOWN ALARM: Low Oil Press. Switch,auto
136,137,1,Connceted,94,13.8V,223V,223V,220V,V,V,V,-,auto
137,138,23673,Connceted,98,13.3V,222V,219V,228V,V,V,V,-,auto
138,139,-,Not Connceted,99,-,-,-,-,-,-,-,-,-
139,140,10841,Connceted,100,13.8V,233V,230V,233V,V,V,V,-,auto
140,141,6166,Connceted,101,13.7V,220V,226V,228V,V,V,V,-,auto
141,142,-,Not Connceted,91,-,-,-,-,-,-,-,-,-
142,143,334,Connceted,102,13.7V,241V,241V,239V,V,V,V,-,auto
143,144,1,Connceted,103,13.7V,204V,204V,243V,V,V,V,-,auto
144,145,-,Not Connceted,105,-,-,-,-,-,-,-,-,-
145,146,33977,Connceted,74,12.8V,V,V,V,V,V,V,-,auto
146,147,-,Not Connceted,104,-,-,-,-,-,-,-,-,-
147,148,72,Connceted,106,13.2V,228V,231V,229V,V,V,V,-,auto
148,149,1106,Connceted,73,13.6V,232V,232V,194V,V,V,V,-,auto
149,150,-,Not Connceted,62,-,-,-,-,-,-,-,-,-
150,151,513,Connceted,107,13.7V,249V,250V,246V,V,V,V,-,auto
151,152,16682,Connceted,61,13.3V,214V,214V,217V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
152,153,926,Connceted,53,13.8V,213V,213V,213V,V,V,V,-,auto
