,Number/Click,Time,Connection Status,COM,Voltage,City_Volt_1,City_Volt_2,City_Volt_3,Gen_Volt_1,Gen_Volt_2,Gen_Volt_3,Alarm,Condition
118,119,7675,Connceted,72,13.4V,220V,226V,190V,V,V,V,WARNING : Service Request,auto
119,120,209,Connceted,86,13.3V,231V,223V,224V,V,V,V,-,auto
120,121,10508,Connceted,11,12.6V,V,V,V,V,V,V,WARNING : Service Request,auto
121,122,11134,Connceted,1,13.6V,211V,217V,211V,V,V,V,-,auto
122,123,3169,Connceted,3,12.6V,V,V,V,V,V,V,WARNING : Service Request,auto
123,124,9460,Connceted,52,13.8V,217V,217V,231V,V,V,V,WARNING : Service Request,auto
124,125,11671,Connceted,89,13.6V,220V,219V,220V,V,V,V,SHUTDOWN ALARM: Genset Low Voltage,auto
125,126,23,Connceted,87,13.6V,207V,212V,212V,V,V,V,-,auto
126,127,21426,Connceted,60,14.3V,V,V,V,235V,227V,229V,-,auto
127,128,1308,Connceted,59,13.6V,229V,225V,216V,V,V,V,WARNING : Service Request,auto
128,129,609,Connceted,76,13.8V,223V,225V,225V,V,V,V,-,auto
129,130,20600,Connceted,7,12.5V,V,V,V,V,V,V,|SHUTDOWN ALARM: Emergency Stop,stop
130,131,-,Not Connceted,92,-,-,-,-,-,-,-,-,-
131,132,2827,Connceted,50,14.7V,V,V,V,225V,233V,227V,WARNING : Service Request,auto
132,133,855,Connceted,93,13.8V,222V,219V,206V,V,V,V,-,auto
133,134,639,Connceted,51,13.7V,228V,219V,229V,V,V,V,WARNING : Service Request,auto
134,135,-,Not Connceted,47,-,-,-,-,-,-,-,-,-
135,136,53,Connceted,97,13.8V,221V,222V,221V,V,V,V,|SHUTDOWN ALARM: Low Oil Press. Switch,auto
136,137,10,Connceted,94,13.9V,217V,217V,215V,V,V,V,-,auto
137,138,23700,Connceted,98,13.3V,217V,220V,224V,V,V,V,-,auto
138,139,1173,Connceted,99,13.8V,228V,223V,213V,V,V,V,WARNING : Service Request,auto
139,140,10841,Connceted,100,13.7V,231V,225V,229V,V,V,V,-,auto
140,141,6166,Connceted,101,13.7V,220V,227V,228V,V,V,V,-,auto
141,142,-,Not Connceted,91,-,-,-,-,-,-,-,-,-
142,143,334,Connceted,102,13.7V,240V,239V,238V,V,V,V,-,auto
143,144,1,Connceted,103,13.6V,217V,217V,232V,V,V,V,-,auto
144,145,-,Not Connceted,105,-,-,-,-,-,-,-,-,-
145,146,34047,Connceted,74,14.5V,5V,V,V,234V,241V,235V,-,auto
146,147,-,Not Connceted,104,-,-,-,-,-,-,-,-,-
147,148,72,Connceted,106,13.1V,227,230V,228V,V,V,V,-,auto
148,149,-,Connceted,73,-,-,-,-,-,-,-,-,-
149,150,-,Not Connceted,62,-,-,-,-,-,-,-,-,-
150,151,514,Connceted,107,13.7V,251V,251V,251V,V,V,V,-,auto
151,152,16682,Connceted,61,13.3V,219V,219V,214V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
152,153,928,Connceted,53,13.8V,211V,211V,212V,V,V,V,-,auto
