,Number/Click,Time,Connection Status,COM,Voltage,City_Volt_1,City_Volt_2,City_Volt_3,Gen_Volt_1,Gen_Volt_2,Gen_Volt_3,Alarm,Condition
126,127,197,Connceted,141,13.4V,213V,213V,213V,V,V,V,-,stop
127,128,415,Connceted,142,14.8V,57V,55V,56V,225V,233V,224V,-,auto
128,129,2320,Connceted,4,13.5V,196V,195V,195V,V,V,V,-,auto
129,130,8424,Connceted,143,13.4V,218V,210V,216V,V,V,V,-,auto
130,131,73,Connceted,144,13.8V,214V,229V,215V,V,V,V,-,auto
131,132,610,Connceted,145,13.6V,244,221V,241V,V,V,V,-,auto
132,133,5,Connceted,146,13.3V,243V,243V,243V,V,V,V,-,auto
133,134,-,Not Connceted,147,-,-,-,-,-,-,-,-,-
134,135,1141,Connceted,148,13.6V,237V,243V,240V,V,V,V,-,auto
135,136,1455,Connceted,149,13.7V,232V,231V,231V,V,V,V,-,auto
136,137,5288,Connceted,150,13.6V,231V,232V,232V,V,V,V,-,auto
137,138,18770,Connceted,151,13.6V,216V,233V,212V,V,V,V,-,auto
138,139,9475,Connceted,152,13.7V,231V,232V,228V,V,V,V,-,auto
139,140,14316,Connceted,88,13.9V,210V,210V,210V,V,V,V,WARNING : Service Request,auto
140,141,-,Not Connceted,85,-,-,-,-,-,-,-,-,-
141,142,1302,Connceted,6,14.7V,8V,V,V,220V,220V,220V,-,auto
142,143,1320,Connceted,40,13.5V,215V,221V,216V,V,V,V,-,auto
143,144,526,Connceted,81,13.8V,212V,213V,207V,V,V,V,-,auto
144,145,798,Connceted,35,13.7V,234V,234V,234V,V,V,V,-,auto
145,146,-,Not Connceted,95,-,-,-,-,-,-,-,-,-
146,147,1125,Connceted,120,13.7V,204V,204V,204V,V,V,V,-,auto
147,148,5083,Connceted,124,13.5V,233V,227V,233V,V,V,V,-,auto
148,149,-,Not Connceted,153,-,-,-,-,-,-,-,-,-
149,150,-,Not Connceted,154,-,-,-,-,-,-,-,-,-
150,151,-,Not Connceted,155,-,-,-,-,-,-,-,-,-
151,152,-,Not Connceted,156,-,-,-,-,-,-,-,-,-
152,153,-,Not Connceted,18,-,-,-,-,-,-,-,-,-
