,Number/Click,Time,Connection Status,COM,Voltage,City_Volt_1,City_Volt_2,City_Volt_3,Gen_Volt_1,Gen_Volt_2,Gen_Volt_3,Alarm,Condition
50,51,1142,Connceted,120,13.7V,207V,207V,207V,V,V,V,-,auto
51,52,527,Connceted,81,13.8V,205V,208V,204V,V,V,V,-,auto
52,53,1320,Connceted,40,13.5V,219V,224V,219V,V,V,V,-,auto
53,54,1542,Connceted,6,14.7V,7V,V,V,220V,220V,220V,-,auto
54,55,14318,Connceted,88,13.9V,208V,209V,208V,V,V,V,WARNING : Service Request,auto
55,56,9475,Connceted,152,13.7V,231V,233V,228V,V,V,V,-,auto
56,57,-,Not Connceted,156,-,-,-,-,-,-,-,-,-
57,58,5295,Connceted,150,13.6V,203V,217V,217V,V,V,V,-,auto
58,59,18777,Connceted,151,13.6V,218V,235V,215V,V,V,V,-,auto
59,60,1152,Connceted,148,13.6V,240V,242V,238V,V,V,V,-,auto
60,61,1457,Connceted,149,13.7V,231V,232V,233V,V,V,V,-,auto
61,62,6,Connceted,146,13.3V,242,242V,242V,V,V,V,-,auto
62,63,2163,Connceted,147,13.7V,234V,235V,234V,V,V,V,WARNING : Service Request,auto
63,64,614,Connceted,145,13.7V,243V,222V,239V,V,V,V,-,auto
64,65,74,Connceted,144,13.8V,218V,233V,216V,V,V,V,-,auto
65,66,197,Connceted,141,13.4V,221V,221V,221V,V,V,V,-,stop
66,67,8426,Connceted,143,13.3V,214V,214V,204V,V,V,V,-,auto
67,68,624,Connceted,142,12.6V,V,V,V,V,V,V,-,auto
68,69,383,Connceted,140,13.5V,223V,227V,223V,V,V,V,-,auto
69,70,-,Not Connceted,139,-,-,-,-,-,-,-,-,-
70,71,2376,Connceted,4,13.5V,203V,202V,202V,V,V,V,-,auto
71,72,365,Connceted,138,13.6V,227,228V,223V,V,V,V,-,auto
72,73,10884,Connceted,136,13.5V,205V,205V,205V,V,V,V,-,auto
73,74,-,Not Connceted,137,-,-,-,-,-,-,-,-,-
74,75,186,Connceted,133,13.1V,241V,241V,241V,V,V,V,-,auto
75,76,123,Connceted,131,13.8V,215V,217V,218V,V,V,V,-,auto
76,77,-,Connceted,135,-,-,-,-,-,-,-,-,-
77,78,873,Connceted,132,13.6V,223V,217V,234V,V,V,V,-,auto
78,79,17,Connceted,129,13.5V,202V,220V,217V,V,V,V,-,auto
79,80,88,Connceted,134,14.5V,228V,228V,230V,V,V,V,-,auto
80,81,-,Not Connceted,154,-,-,-,-,-,-,-,-,-
81,82,-,Not Connceted,153,-,-,-,-,-,-,-,-,-
82,83,156,Connceted,130,13.7V,218V,218V,218V,V,V,V,-,auto
83,84,217,Connceted,128,13.6V,232V,236V,218V,V,V,V,-,auto
84,85,2372,Connceted,126,13.9V,200V,200V,200V,V,V,V,-,auto
85,86,152,Connceted,127,13.4V,222V,213V,242V,V,V,V,-,auto
86,87,4334,Connceted,125,13.6V,222V,222V,222V,V,V,V,-,auto
87,88,68,Connceted,121,13.3V,231V,204V,221V,V,V,V,-,stop
88,89,103,Connceted,123,13.7V,223V,230V,230V,V,V,V,-,auto
89,90,-,Connceted,122,-,-,-,-,-,-,-,-,-
90,91,2569,Connceted,119,13.4V,216V,214V,200V,V,V,V,-,auto
91,92,236,Connceted,118,13.5V,209V,209V,203V,V,V,V,-,auto
92,93,1679,Connceted,116,13.8V,234V,244V,230V,V,V,V,-,auto
93,94,-,Connceted,113,-,-,-,-,-,-,-,-,-
94,95,33,Connceted,117,13.7V,226V,215V,247V,V,V,V,-,auto
95,96,22825,Connceted,115,13.7V,221V,228V,227V,V,V,V,-,auto
96,97,1812,Connceted,114,13.7V,229V,234V,238V,V,V,V,-,auto
97,98,23,Connceted,112,13.5V,232V,224V,242V,V,V,V,-,auto
98,99,30,Connceted,111,13.6V,244,200V,223V,V,V,V,-,auto
99,100,1411,Connceted,109,13.7V,223V,225V,231V,V,V,V,-,auto
100,101,99,Connceted,110,13.8V,232V,230V,229V,V,V,V,-,auto
101,102,-,Connceted,77,-,-,-,-,-,-,-,-,-
102,103,1350,Connceted,108,13.2V,218V,213V,218V,V,V,V,ISHUTDOWN ALARM: Low Oil Press. Sender,auto
103,104,-,Not Connceted,75,-,-,-,-,-,-,-,-,-
104,105,1708,Connceted,79,14.3V,141V,146V,143V,226V,242V,236V,WARNING : Service Request,auto
105,106,2712,Connceted,68,13.7V,233V,238V,231V,V,V,V,-,auto
106,107,12,Connceted,65,13.7V,218V,237V,225V,V,V,V,-,auto
107,108,99,Connceted,78,13.8V,216V,218V,218V,V,V,V,-,auto
108,109,27957,Connceted,67,13.4V,248V,245V,245V,V,V,V,-,auto
109,110,10495,Connceted,63,14.5V,5V,V,V,226V,219V,221V,-,auto
110,111,1255,Connceted,64,13.8V,224V,222V,222V,V,V,V,-,auto
111,112,-,Not Connceted,66,-,-,-,-,-,-,-,-,-
112,113,938,Connceted,69,13.6V,219V,204V,226V,V,V,V,-,auto
113,114,11798,Connceted,83,13.3V,226V,234V,235V,V,V,V,-,auto
114,115,1001,Connceted,71,14.6V,V,V,V,237V,235V,228V,-,auto
115,116,463,Connceted,70,13.3V,207V,207V,208V,V,V,V,-,auto
116,117,17334,Connceted,84,14.5V,V,49V,48V,229V,231V,232V,-,auto
117,118,1095,Connceted,82,13.7V,223V,225V,223V,V,V,V,-,auto
118,119,7676,Connceted,72,13.4V,215V,225V,195V,V,V,V,WARNING : Service Request,auto
119,120,215,Connceted,86,13.3V,231V,221V,223V,V,V,V,-,auto
120,121,10590,Connceted,11,12.5V,V,V,V,V,V,V,-,auto
121,122,11144,Connceted,1,13.6V,209V,216V,209V,V,V,V,-,auto
122,123,3313,Connceted,3,12.7V,V,V,V,V,V,V,-,auto
123,124,9468,Connceted,52,13.8V,213V,213V,237V,V,V,V,WARNING : Service Request,auto
124,125,11671,Connceted,89,13.6V,218V,218V,218V,V,V,V,|SHUTDOWN ALARM: Emergency Stop,stop
125,126,26,Connceted,87,13.6V,214V,203V,203V,V,V,V,-,auto
126,127,21572,Connceted,60,12.7V,V,V,V,V,V,V,-,auto
127,128,1308,Connceted,59,13.6V,227,225V,221V,V,V,V,WARNING : Service Request,auto
128,129,609,Connceted,76,13.8V,224V,225V,226V,V,V,V,-,auto
129,130,20600,Connceted,7,13.6V,234V,224V,231V,V,V,V,|SHUTDOWN ALARM: Emergency Stop,stop
130,131,-,Not Connceted,92,-,-,-,-,-,-,-,-,-
131,132,2829,Connceted,50,13.6V,220V,222V,222V,V,V,V,WARNING : Service Request,auto
132,133,858,Connceted,93,13.8V,221V,219V,210V,V,V,V,-,auto
133,134,639,Connceted,51,13.7V,225V,213V,235V,V,V,V,WARNING : Service Request,auto
134,135,-,Not Connceted,47,-,-,-,-,-,-,-,-,-
135,136,60,Connceted,97,13.9V,226V,227V,227V,V,V,V,|SHUTDOWN ALARM: Low Oil Press. Switch,auto
136,137,10,Connceted,94,13.9V,218V,218V,215V,V,V,V,-,auto
137,138,23700,Connceted,98,13.3V,218V,218V,223V,V,V,V,-,auto
138,139,1184,Connceted,99,13.7V,226V,217V,217V,V,V,V,WARNING : Service Request,auto
139,140,10842,Connceted,100,13.7V,229V,225V,222V,V,V,V,-,auto
140,141,6166,Connceted,101,13.7V,221V,226V,227V,V,V,V,-,auto
141,142,959,Connceted,91,13.5V,229V,232V,240V,V,V,V,-,auto
142,143,441,Connceted,102,13.7V,238V,238V,236V,V,V,V,-,auto
143,144,0,Connceted,103,13.8V,203V,203V,228V,V,V,V,-,auto
144,145,-,Not Connceted,105,-,-,-,-,-,-,-,-,-
145,146,34172,Connceted,74,14.6V,5V,V,V,233V,241V,236V,-,auto
146,147,-,Not Connceted,104,-,-,-,-,-,-,-,-,-
147,148,72,Connceted,106,13.2V,224V,226V,225V,V,V,V,-,auto
148,149,1128,Connceted,73,13.5V,225V,233V,192V,V,V,V,-,auto
149,150,-,Not Connceted,62,-,-,-,-,-,-,-,-,-
150,151,17,Connceted,107,13.7V,249V,249V,249V,V,V,V,-,auto
151,152,16682,Connceted,61,13.3V,220V,220V,223V,V,V,V,SHUTDOWN ALARM: Fail to Start,stop
152,153,928,Connceted,53,13.8V,206V,207V,207V,V,V,V,-,auto
153,154,-,Not Connceted,85,-,-,-,-,-,-,-,-,-
154,155,-,Not Connceted,90,-,-,-,-,-,-,-,-,-
