,Number/Click,Time,Connection Status,COM,Voltage,City_Volt_1,City_Volt_2,City_Volt_3,Gen_Volt_1,Gen_Volt_2,Gen_Volt_3,Alarm,Condition
131,132,610,Connceted,145,13.6V,239V,225V,241V,V,V,V,-,auto
132,133,5,Connceted,146,13.3V,243V,243V,243V,V,V,V,-,auto
133,134,2151,Connceted,147,13.7V,236V,237V,237V,V,V,V,WARNING : Service Request,auto
134,135,1141,Connceted,148,13.7V,237V,243V,239V,V,V,V,-,auto
135,136,1455,Connceted,149,13.7V,233V,233V,233V,V,V,V,-,auto
136,137,5282,Connceted,150,13.6V,221V,236V,236V,V,V,V,-,auto
137,138,18770,Connceted,151,13.6V,218V,227V,214V,V,V,V,-,auto
138,139,9475,Connceted,152,13.7V,232V,232V,228V,V,V,V,-,auto
139,140,14316,Connceted,88,13.9V,201V,201V,200V,V,V,V,WARNING : Service Request,auto
140,141,-,Not Connceted,85,-,-,-,-,-,-,-,-,-
141,142,1294,Connceted,6,12.8V,V,V,V,V,V,V,-,auto
142,143,1320,Connceted,40,13.6V,217V,222V,217V,V,V,V,-,auto
143,144,526,Connceted,81,13.8V,209V,209V,205V,V,V,V,-,auto
144,145,798,Connceted,35,13.7V,240V,240V,239V,V,V,V,-,auto
145,146,-,Not Connceted,95,-,-,-,-,-,-,-,-,-
146,147,1125,Connceted,120,13.6V,215V,215V,215V,V,V,V,-,auto
147,148,5083,Connceted,124,13.5V,236V,227V,237V,V,V,V,-,auto
148,149,-,Not Connceted,153,-,-,-,-,-,-,-,-,-
149,150,-,Not Connceted,154,-,-,-,-,-,-,-,-,-
150,151,-,Not Connceted,155,-,-,-,-,-,-,-,-,-
151,152,-,Not Connceted,156,-,-,-,-,-,-,-,-,-
152,153,-,Not Connceted,18,-,-,-,-,-,-,-,-,-
