,Number/Click,Time,Connection Status,COM,Voltage,City_Volt_1,City_Volt_2,City_Volt_3,Gen_Volt_1,Gen_Volt_2,Gen_Volt_3,Alarm,Condition
130,131,291,Connceted,142,14.8V,56V,55V,56V,225V,234V,224V,-,auto
131,132,2319,Connceted,4,13.5V,188V,188V,188V,V,V,V,-,auto
132,133,8424,Connceted,143,13.4V,222V,209V,213V,V,V,V,-,auto
133,134,72,Connceted,144,13.8V,219V,228V,215V,V,V,V,-,auto
134,135,610,Connceted,145,13.6V,240V,215V,253V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
135,136,1,Connceted,146,13.3V,238V,238V,238V,V,V,V,-,auto
136,137,2148,Connceted,147,13.7V,224V,225V,224V,V,V,V,WARNING : Service Request,auto
137,138,1136,Connceted,148,13.6V,233V,239V,236V,V,V,V,-,auto
138,139,1451,Connceted,149,13.6V,232V,232V,233V,V,V,V,-,auto
139,140,5281,Connceted,150,13.6V,225V,216V,216V,V,V,V,-,auto
140,141,18770,Connceted,151,13.6V,215V,232V,211V,V,V,V,-,auto
141,142,9474,Connceted,152,13.7V,233V,232V,230V,V,V,V,-,auto
142,143,14313,Connceted,88,13.8V,207V,207V,206V,V,V,V,WARNING : Service Request,auto
143,144,-,Not Connceted,85,-,-,-,-,-,-,-,-,-
144,145,1169,Connceted,6,14.4V,8V,V,V,220V,220V,220V,-,auto
145,146,1231,Connceted,40,14.6V,V,V,V,231V,234V,232V,-,auto
146,147,24,Connceted,81,13.8V,208V,209V,205V,V,V,V,-,auto
147,148,798,Connceted,35,13.7V,241V,241V,241V,V,V,V,-,auto
148,149,-,Not Connceted,95,-,-,-,-,-,-,-,-,-
149,150,1123,Connceted,120,13.7V,204V,204V,204V,V,V,V,-,auto
150,151,5083,Connceted,124,13.5V,227,224V,228V,V,V,V,-,auto
151,152,-,Not Connceted,153,-,-,-,-,-,-,-,-,-
152,153,-,Not Connceted,154,-,-,-,-,-,-,-,-,-
153,154,-,Not Connceted,155,-,-,-,-,-,-,-,-,-
154,155,-,Not Connceted,156,-,-,-,-,-,-,-,-,-
