,Number/Click,Time,Connection Status,COM,Voltage,City_Volt_1,City_Volt_2,City_Volt_3,Gen_Volt_1,Gen_Volt_2,Gen_Volt_3,Alarm,Condition
114,115,217,Connceted,86,13.3V,232V,221V,224V,V,V,V,-,auto
115,116,10677,Connceted,11,12.6V,V,V,V,V,V,V,-,auto
116,117,11157,Connceted,1,13.6V,210V,224V,210V,V,V,V,-,auto
117,118,3458,Connceted,3,14.6V,V,V,V,230V,232V,229V,-,auto
118,119,9505,Connceted,52,13.8V,214V,214V,241V,V,V,V,WARNING : Service Request,auto
119,120,11671,Connceted,89,13.6V,220V,220V,221V,V,V,V,|SHUTDOWN ALARM: Emergency Stop,stop
120,121,40,Connceted,87,13.6V,206V,205V,205V,V,V,V,-,auto
121,122,21717,Connceted,60,14.4V,V,V,V,235V,226V,230V,-,auto
122,123,1322,Connceted,59,13.6V,234V,226V,212V,V,V,V,WARNING : Service Request,auto
123,124,609,Connceted,76,13.8V,230V,231V,234V,V,V,V,-,auto
124,125,20600,Connceted,7,12.4V,V,V,V,V,V,V,|SHUTDOWN ALARM: Emergency Stop,stop
125,126,-,Not Connceted,92,-,-,-,-,-,-,-,-,-
126,127,2840,Connceted,50,13.6V,215V,217V,216V,V,V,V,WARNING : Service Request,auto
127,128,876,Connceted,93,13.8V,209V,216V,212V,V,V,V,-,auto
128,129,667,Connceted,51,13.7V,229V,215V,234V,V,V,V,WARNING : Service Request,auto
129,130,-,Not Connceted,47,-,-,-,-,-,-,-,-,-
130,131,60,Connceted,97,13.9V,221V,222V,221V,V,V,V,-,stop
131,132,10,Connceted,94,13.9V,220V,221V,219V,V,V,V,-,auto
132,133,23700,Connceted,98,13.3V,217V,217V,224V,V,V,V,-,auto
133,134,1184,Connceted,99,13.8V,224V,221V,216V,V,V,V,WARNING : Service Request,auto
134,135,10844,Connceted,100,13.8V,233V,227V,224V,V,V,V,-,auto
135,136,6166,Connceted,101,13.8V,221V,228V,228V,V,V,V,-,auto
136,137,959,Connceted,91,13.5V,231V,236V,239V,V,V,V,-,auto
137,138,445,Connceted,102,13.7V,242,238V,240V,V,V,V,-,auto
138,139,0,Connceted,103,13.8V,202V,202V,236V,V,V,V,-,auto
139,140,155,Connceted,105,13.5V,209V,208V,208V,V,V,V,-,auto
140,141,34300,Connceted,74,14.6V,5V,V,V,233V,242V,236V,-,auto
141,142,1247,Connceted,104,13.7V,187V,191V,206V,V,V,V,-,auto
142,143,103,Connceted,106,13.2V,226V,230V,228V,V,V,V,-,auto
143,144,1134,Connceted,73,13.4V,219V,213V,223V,V,V,V,-,auto
144,145,-,Not Connceted,62,-,-,-,-,-,-,-,-,-
145,146,517,Connceted,107,13.7V,248V,248V,244V,V,V,V,-,auto
146,147,16682,Connceted,61,13.3V,222V,222V,210V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
147,148,942,Connceted,53,13.8V,220V,221V,221V,V,V,V,-,auto
148,149,5890,Connceted,85,13.7V,238V,235V,242V,V,V,V,-,auto
149,150,-,Not Connceted,90,-,-,-,-,-,-,-,-,-
150,151,27,Connceted,96,13.7V,225V,216V,226V,V,V,V,-,auto
151,152,4845,Connceted,157,13.7V,248V,248V,249V,V,V,V,-,auto
152,153,-,Not Connceted,18,-,-,-,-,-,-,-,-,-
153,154,7118,Connceted,155,14.4V,215V,248V,249V,232V,233V,233V,-,auto
154,155,296,Connceted,156,13.3V,210V,210V,242V,V,V,V,-,auto
155,156,177,Connceted,153,13.7V,234V,232V,231V,V,V,V,-,auto
156,157,18435,Connceted,154,13.5V,233V,233V,231V,V,V,V,-,auto
157,158,1849,Connceted,158,13.6V,219V,231V,233V,V,V,V,-,auto
158,159,171,Connceted,159,13.7V,211V,211V,211V,V,V,V,-,auto
159,160,2309,Connceted,160,13.6V,238V,245V,237V,V,V,V,-,auto
