,Number/Click,Time,Connection Status,COM,Voltage,City_Volt_1,City_Volt_2,City_Volt_3,Gen_Volt_1,Gen_Volt_2,Gen_Volt_3,Alarm,Condition
44,45,1833,Connceted,80,13.6V,242,225V,214V,V,V,V,-,auto
45,46,303,Connceted,95,14.7V,V,V,V,229V,228V,231V,-,auto
46,47,5086,Connceted,124,13.5V,231V,223V,234V,V,V,V,-,auto
47,48,798,Connceted,35,12.7V,V,V,V,V,V,V,-,auto
48,49,1144,Connceted,120,13.7V,216V,216V,215V,V,V,V,-,auto
49,50,560,Connceted,81,15.3V,V,V,V,232V,232V,229V,-,auto
50,51,1343,Connceted,40,14.6V,V,V,V,230V,235V,232V,WARNING : Service Request,auto
51,52,1648,Connceted,6,12.8V,V,V,V,V,V,V,-,auto
52,53,14356,Connceted,88,14.4V,V,V,V,V,V,V,WARNING : Service Request,auto
53,54,9476,Connceted,152,13.7V,236V,237V,233V,V,V,V,-,auto
54,55,5296,Connceted,150,13.6V,220V,224V,224V,V,V,V,-,auto
55,56,18778,Connceted,151,13.6V,223V,237V,218V,V,V,V,-,auto
56,57,1153,Connceted,148,13.7V,238V,240V,236V,V,V,V,-,auto
57,58,1457,Connceted,149,13.7V,231V,231V,231V,V,V,V,-,auto
58,59,6,Connceted,146,13.3V,241V,241V,241V,V,V,V,-,auto
59,60,-,Not Connceted,147,-,-,-,-,-,-,-,-,-
60,61,632,Connceted,145,13.6V,246V,227V,256V,V,V,V,WARNING : Service Request,auto
61,62,77,Connceted,144,13.8V,223V,235V,222V,V,V,V,-,auto
62,63,197,Connceted,141,13.4V,216V,216V,216V,V,V,V,-,stop
63,64,8428,Connceted,143,13.4V,218V,216V,220V,V,V,V,-,auto
64,65,722,Connceted,142,14.8V,57V,55V,56V,227,233V,227V,-,auto
65,66,384,Connceted,140,13.5V,223V,228V,224V,V,V,V,-,auto
66,67,42,Connceted,139,13.3V,239V,239V,239V,V,V,V,-,auto
67,68,2377,Connceted,4,13.5V,211V,211V,210V,V,V,V,-,auto
68,69,376,Connceted,138,13.6V,238V,239V,235V,V,V,V,-,auto
69,70,10884,Connceted,136,13.5V,224V,224V,223V,V,V,V,"WARNING : High Temp. Sender
SHUTDOWN ALARM: High Temp. Sender",auto
70,71,1943,Connceted,137,13.8V,231V,230V,230V,V,V,V,WARNING : Service Request,auto
71,72,196,Connceted,133,13.1V,244,244V,244V,V,V,V,-,auto
72,73,130,Connceted,131,13.8V,224V,225V,226V,V,V,V,-,auto
73,74,-,Connceted,135,-,-,-,-,-,-,-,-,-
74,75,877,Connceted,132,13.6V,233V,226V,245V,V,V,V,-,auto
75,76,35,Connceted,129,13.5V,224V,241V,234V,V,V,V,-,auto
76,77,102,Connceted,134,14.5V,242,241V,237V,V,V,V,-,auto
77,78,160,Connceted,130,13.7V,219V,218V,219V,V,V,V,-,auto
78,79,217,Connceted,128,13.6V,230V,242V,225V,V,V,V,-,auto
79,80,2372,Connceted,126,13.9V,209V,208V,208V,V,V,V,-,auto
80,81,158,Connceted,127,13.4V,232V,221V,248V,V,V,V,-,auto
81,82,4338,Connceted,125,13.6V,222V,222V,222V,V,V,V,-,auto
82,83,72,Connceted,121,13.4V,244,223V,234V,V,V,V,-,auto
83,84,106,Connceted,123,13.7V,231V,235V,237V,V,V,V,-,auto
84,85,-,Connceted,122,-,-,-,-,-,-,-,-,-
85,86,2570,Connceted,119,13.4V,213V,218V,214V,V,V,V,-,auto
86,87,239,Connceted,118,13.5V,208V,208V,186V,V,V,V,-,auto
87,88,1692,Connceted,116,13.8V,241V,249V,236V,V,V,V,-,auto
88,89,-,Connceted,113,-,-,-,-,-,-,-,-,-
89,90,36,Connceted,117,13.7V,224V,217V,244V,V,V,V,-,auto
90,91,22847,Connceted,115,13.7V,229V,235V,239V,V,V,V,-,auto
91,92,1812,Connceted,114,13.7V,235V,240V,240V,V,V,V,-,auto
92,93,25,Connceted,112,13.5V,240V,233V,254V,V,V,V,-,auto
93,94,34,Connceted,111,13.6V,251V,210V,224V,V,V,V,-,auto
94,95,1411,Connceted,109,13.7V,233V,235V,241V,V,V,V,-,auto
95,96,105,Connceted,110,13.8V,243V,242V,241V,V,V,V,-,auto
96,97,1920,Connceted,77,13.7V,231V,224V,211V,V,V,V,-,auto
97,98,1361,Connceted,108,13.2V,216V,230V,216V,V,V,V,"WARNING : Low Battery Voltage
SHUTDOWN ALARM: Low Oil Press. Sender",auto
98,99,-,Not Connceted,75,-,-,-,-,-,-,-,-,-
99,100,1857,Connceted,79,14.4V,144V,149V,146V,227,242V,237V,-,auto
100,101,2712,Connceted,68,13.7V,238V,243V,237V,V,V,V,-,auto
101,102,12,Connceted,65,13.7V,218V,241V,231V,V,V,V,-,auto
102,103,105,Connceted,78,13.8V,219V,221V,221V,V,V,V,-,auto
103,104,27969,Connceted,67,13.4V,249V,244V,244V,V,V,V,-,auto
104,105,10602,Connceted,63,12.8V,V,V,V,V,V,V,-,auto
105,106,1260,Connceted,64,13.9V,229V,229V,229V,V,V,V,-,auto
106,107,-,Not Connceted,66,-,-,-,-,-,-,-,-,-
107,108,938,Connceted,69,13.5V,229V,192V,235V,V,V,V,-,auto
108,109,11809,Connceted,83,13.4V,235V,244V,244V,V,V,V,-,auto
109,110,1006,Connceted,71,13.6V,237V,226V,235V,V,V,V,-,auto
110,111,463,Connceted,70,13.3V,214V,214V,214V,V,V,V,-,auto
111,112,17479,Connceted,84,14.5V,V,V,8V,230V,232V,228V,WARNING : Service Request,auto
112,113,1137,Connceted,82,14.6V,V,V,V,226V,226V,226V,-,auto
113,114,7676,Connceted,72,13.4V,224V,233V,199V,V,V,V,WARNING : Service Request,auto
114,115,217,Connceted,86,13.3V,234V,225V,227V,V,V,V,-,auto
115,116,10667,Connceted,11,12.8V,V,V,V,V,V,V,-,auto
116,117,11157,Connceted,1,13.6V,216V,230V,216V,V,V,V,-,auto
117,118,3437,Connceted,3,14.5V,V,V,V,231V,234V,231V,-,auto
118,119,9503,Connceted,52,14.8V,V,V,V,235V,233V,243V,WARNING : Service Request,auto
119,120,11671,Connceted,89,13.6V,226V,226V,226V,V,V,V,|SHUTDOWN ALARM: Emergency Stop,stop
120,121,32,Connceted,87,14.5V,V,V,V,232V,232V,232V,-,auto
121,122,21697,Connceted,60,12.6V,V,V,V,V,V,V,-,auto
122,123,1317,Connceted,59,14.5V,V,V,V,231V,229V,220V,WARNING : Service Request,auto
123,124,609,Connceted,76,13.8V,236V,236V,238V,V,V,V,-,auto
124,125,20600,Connceted,7,13.5V,233V,224V,231V,V,V,V,|SHUTDOWN ALARM: Emergency Stop,stop
125,126,-,Not Connceted,92,-,-,-,-,-,-,-,-,-
126,127,2835,Connceted,50,13.6V,223V,225V,225V,V,V,V,WARNING : Service Request,auto
127,128,876,Connceted,93,13.8V,227,227V,208V,V,V,V,-,auto
128,129,645,Connceted,51,13.6V,V,V,V,V,V,V,WARNING : Service Request,auto
129,130,-,Not Connceted,47,-,-,-,-,-,-,-,-,-
130,131,60,Connceted,97,13.9V,241V,203V,203V,V,V,V,-,stop
131,132,10,Connceted,94,13.9V,222V,223V,220V,V,V,V,-,auto
132,133,23700,Connceted,98,13.3V,225V,227V,231V,V,V,V,-,auto
133,134,1184,Connceted,99,13.8V,228V,225V,227V,V,V,V,WARNING : Service Request,auto
134,135,10844,Connceted,100,13.8V,234V,228V,233V,V,V,V,-,auto
135,136,6166,Connceted,101,13.8V,227,234V,234V,V,V,V,-,auto
136,137,959,Connceted,91,13.5V,238V,240V,248V,V,V,V,-,auto
137,138,445,Connceted,102,13.7V,244,241V,241V,V,V,V,-,auto
138,139,0,Connceted,103,13.7V,215V,215V,241V,V,V,V,-,auto
139,140,155,Connceted,105,13.6V,206V,205V,206V,V,V,V,-,auto
140,141,34282,Connceted,74,14.6V,5V,V,V,233V,241V,235V,-,auto
141,142,1247,Connceted,104,13.7V,192V,197V,210V,V,V,V,-,auto
142,143,97,Connceted,106,14.5V,V,109V,105V,236V,229V,233V,-,auto
143,144,1133,Connceted,73,13.5V,233V,237V,200V,V,V,V,-,auto
144,145,-,Not Connceted,62,-,-,-,-,-,-,-,-,-
145,146,517,Connceted,107,13.7V,250V,250V,247V,V,V,V,-,auto
146,147,16682,Connceted,61,13.3V,224V,223V,210V,V,V,V,SHUTDOWN ALARM: Fail to Start,stop
147,148,942,Connceted,53,13.8V,217V,217V,217V,V,V,V,-,auto
148,149,5889,Connceted,85,13.7V,242,240V,244V,V,V,V,-,auto
149,150,-,Not Connceted,90,-,-,-,-,-,-,-,-,-
150,151,27,Connceted,96,13.7V,226V,217V,226V,V,V,V,-,auto
151,152,4845,Connceted,157,13.7V,243V,244V,244V,V,V,V,-,auto
152,153,-,Not Connceted,18,-,-,-,-,-,-,-,-,-
153,154,7117,Connceted,155,13.5V,211V,255V,240V,V,V,V,-,auto
154,155,296,Connceted,156,13.3V,215V,216V,242V,V,V,V,-,auto
155,156,177,Connceted,153,13.7V,232V,230V,229V,V,V,V,-,auto
156,157,18421,Connceted,154,13.5V,209V,209V,242V,V,V,V,-,auto
157,158,1849,Connceted,158,13.6V,220V,242V,244V,V,V,V,-,auto
158,159,171,Connceted,159,13.7V,213V,213V,213V,V,V,V,-,auto
159,160,2309,Connceted,160,13.5V,237V,247V,237V,V,V,V,-,auto
