,Number/Click,Time,Connection Status,COM,Voltage,City_Volt_1,City_Volt_2,City_Volt_3,Gen_Volt_1,Gen_Volt_2,Gen_Volt_3,Alarm,Condition
58,59,18777,Connceted,151,13.6V,214V,231V,211V,V,V,V,-,auto
59,60,1152,Connceted,148,13.6V,239V,241V,238V,V,V,V,WARNING : Battery Charger Fail,auto
60,61,1457,Connceted,149,13.7V,226V,226V,227V,V,V,V,-,auto
61,62,5,Connceted,146,13.3V,243V,243V,243V,V,V,V,-,auto
62,63,2163,Connceted,147,13.7V,234V,235V,234V,V,V,V,WARNING : Service Request,auto
63,64,614,Connceted,145,13.7V,243V,230V,239V,V,V,V,-,auto
64,65,74,Connceted,144,13.8V,219V,233V,215V,V,V,V,-,auto
65,66,197,Connceted,141,13.4V,210V,210V,210V,V,V,V,-,stop
66,67,8426,Connceted,143,13.3V,221V,221V,217V,V,V,V,-,auto
67,68,616,Connceted,142,12.7V,V,V,V,V,V,V,-,auto
68,69,383,Connceted,140,13.5V,221V,225V,221V,V,V,V,-,auto
69,70,-,Not Connceted,139,-,-,-,-,-,-,-,-,-
70,71,2371,Connceted,4,14.5V,208V,208V,208V,230V,233V,238V,-,test
71,72,365,Connceted,138,13.6V,222V,222V,217V,V,V,V,-,auto
72,73,10884,Connceted,136,13.5V,213V,213V,212V,V,V,V,WARNING : High Temp. Sender,auto
73,74,-,Not Connceted,137,-,-,-,-,-,-,-,-,-
74,75,181,Connceted,133,13.1V,249V,249V,249V,V,V,V,-,auto
75,76,123,Connceted,131,13.8V,217V,218V,219V,V,V,V,-,auto
76,77,-,Connceted,135,-,-,-,-,-,-,-,-,-
77,78,873,Connceted,132,13.6V,224V,217V,235V,V,V,V,-,auto
78,79,17,Connceted,129,13.5V,208V,219V,214V,V,V,V,-,auto
79,80,88,Connceted,134,14.5V,226V,225V,229V,V,V,V,-,auto
80,81,-,Not Connceted,154,-,-,-,-,-,-,-,-,-
81,82,-,Not Connceted,153,-,-,-,-,-,-,-,-,-
82,83,156,Connceted,130,13.7V,220V,220V,220V,V,V,V,-,auto
83,84,217,Connceted,128,13.6V,230V,236V,221V,V,V,V,-,auto
84,85,2372,Connceted,126,13.9V,196V,195V,195V,V,V,V,-,auto
85,86,152,Connceted,127,13.4V,223V,216V,244V,V,V,V,-,auto
86,87,4334,Connceted,125,13.6V,223V,223V,223V,V,V,V,-,auto
87,88,68,Connceted,121,13.3V,234V,211V,226V,V,V,V,-,stop
88,89,103,Connceted,123,13.7V,224V,231V,229V,V,V,V,-,auto
89,90,-,Connceted,122,-,-,-,-,-,-,-,-,-
90,91,2569,Connceted,119,13.4V,209V,213V,210V,V,V,V,-,auto
91,92,236,Connceted,118,13.5V,213V,212V,194V,V,V,V,-,auto
92,93,1679,Connceted,116,13.8V,236V,245V,231V,V,V,V,-,auto
93,94,-,Connceted,113,-,-,-,-,-,-,-,-,-
94,95,33,Connceted,117,13.7V,226V,216V,246V,V,V,V,-,auto
95,96,22824,Connceted,115,13.7V,223V,222V,233V,V,V,V,-,auto
96,97,1812,Connceted,114,13.7V,229V,234V,238V,V,V,V,-,auto
97,98,23,Connceted,112,13.5V,235V,225V,244V,V,V,V,-,auto
98,99,30,Connceted,111,13.6V,249V,198V,220V,V,V,V,-,auto
99,100,1411,Connceted,109,13.7V,221V,223V,230V,V,V,V,-,auto
100,101,99,Connceted,110,13.8V,234V,233V,231V,V,V,V,-,auto
101,102,-,Connceted,77,-,-,-,-,-,-,-,-,-
102,103,1350,Connceted,108,13.2V,220V,218V,220V,V,V,V,-,auto
103,104,-,Not Connceted,75,-,-,-,-,-,-,-,-,-
104,105,1693,Connceted,79,12.7V,V,V,V,V,V,V,-,auto
105,106,2712,Connceted,68,13.7V,233V,238V,232V,V,V,V,-,auto
106,107,12,Connceted,65,13.7V,218V,235V,224V,V,V,V,-,auto
107,108,99,Connceted,78,13.8V,221V,217V,217V,V,V,V,-,auto
108,109,27957,Connceted,67,13.5V,248V,242V,243V,V,V,V,-,auto
109,110,10487,Connceted,63,12.9V,V,V,V,V,V,V,-,auto
110,111,1255,Connceted,64,13.9V,222V,224V,224V,V,V,V,-,auto
111,112,-,Not Connceted,66,-,-,-,-,-,-,-,-,-
112,113,938,Connceted,69,13.5V,228V,191V,232V,V,V,V,-,auto
113,114,11798,Connceted,83,13.3V,230V,238V,239V,V,V,V,-,auto
114,115,1001,Connceted,71,13.6V,233V,222V,232V,V,V,V,-,auto
115,116,463,Connceted,70,13.3V,207V,207V,208V,V,V,V,-,auto
116,117,17323,Connceted,84,12.7V,V,V,V,V,V,V,-,auto
117,118,1095,Connceted,82,13.7V,227,229V,228V,V,V,V,-,auto
118,119,7676,Connceted,72,13.3V,219V,228V,195V,V,V,V,WARNING : Service Request,auto
119,120,215,Connceted,86,13.3V,230V,220V,222V,V,V,V,-,auto
120,121,10587,Connceted,11,12.8V,V,V,V,V,V,V,-,auto
121,122,11144,Connceted,1,13.7V,208V,217V,208V,V,V,V,-,auto
122,123,3304,Connceted,3,14.6V,V,V,V,230V,231V,229V,-,auto
123,124,9468,Connceted,52,13.8V,222V,222V,218V,V,V,V,WARNING : Service Request,auto
124,125,11671,Connceted,89,13.6V,221V,221V,221V,V,V,V,|SHUTDOWN ALARM: Emergency Stop,stop
125,126,26,Connceted,87,13.6V,211V,217V,217V,V,V,V,-,auto
126,127,21563,Connceted,60,12.8V,V,V,V,V,V,V,-,auto
127,128,1308,Connceted,59,13.6V,230V,229V,214V,V,V,V,WARNING : Service Request,auto
128,129,609,Connceted,76,13.8V,222V,224V,225V,V,V,V,-,auto
129,130,20600,Connceted,7,12.5V,V,V,V,V,V,V,|SHUTDOWN ALARM: Emergency Stop,stop
130,131,-,Not Connceted,92,-,-,-,-,-,-,-,-,-
131,132,2829,Connceted,50,13.6V,221V,223V,222V,V,V,V,WARNING : Service Request,auto
132,133,858,Connceted,93,13.8V,204V,213V,222V,V,V,V,-,auto
133,134,639,Connceted,51,13.7V,227,215V,236V,V,V,V,"WARNING : Service Request
SHUTDOWN ALARM: Fail to Start",auto
134,135,-,Not Connceted,47,-,-,-,-,-,-,-,-,-
135,136,58,Connceted,97,12.6V,V,V,V,V,V,V,|SHUTDOWN ALARM: Low Oil Press. Switch,auto
136,137,10,Connceted,94,13.9V,218V,219V,217V,V,V,V,-,auto
137,138,23700,Connceted,98,13.3V,206V,215V,209V,V,V,V,-,auto
138,139,1184,Connceted,99,13.7V,224V,221V,219V,V,V,V,WARNING : Service Request,auto
139,140,10842,Connceted,100,13.8V,231V,231V,223V,V,V,V,-,auto
140,141,6166,Connceted,101,13.8V,221V,228V,228V,V,V,V,-,auto
141,142,-,Not Connceted,91,-,-,-,-,-,-,-,-,-
142,143,438,Connceted,102,13.7V,239V,238V,236V,V,V,V,-,auto
143,144,0,Connceted,103,13.7V,194V,194V,224V,V,V,V,-,auto
144,145,-,Not Connceted,105,-,-,-,-,-,-,-,-,-
145,146,34164,Connceted,74,14.5V,5V,V,V,233V,241V,236V,-,auto
146,147,-,Not Connceted,104,-,-,-,-,-,-,-,-,-
147,148,72,Connceted,106,13.2V,224V,227V,225V,V,V,V,-,auto
148,149,1128,Connceted,73,13.5V,228V,229V,193V,V,V,V,-,auto
149,150,-,Not Connceted,62,-,-,-,-,-,-,-,-,-
150,151,17,Connceted,107,13.7V,246V,246V,245V,V,V,V,-,auto
151,152,16682,Connceted,61,13.3V,230V,229V,203V,V,V,V,SHUTDOWN ALARM: Fail to Start,stop
152,153,928,Connceted,53,13.8V,209V,209V,210V,V,V,V,-,auto
153,154,-,Not Connceted,85,-,-,-,-,-,-,-,-,-
154,155,-,Not Connceted,90,-,-,-,-,-,-,-,-,-
