,Number/Click,Time,Connection Status,COM,Voltage,City_Volt_1,City_Volt_2,City_Volt_3,Gen_Volt_1,Gen_Volt_2,Gen_Volt_3,Alarm,Condition
71,72,1307,Connceted,59,13.6V,231V,228V,221V,V,V,V,WARNING : Service Request,auto
72,73,21082,Connceted,60,12.6V,V,V,V,V,V,V,-,auto
73,74,9445,Connceted,52,13.8V,218V,218V,234V,V,V,V,WARNING : Service Request,auto
74,75,11103,Connceted,1,12.6V,V,V,V,V,V,V,ISHUTDOWN ALARM: Low Oil Press. Sender,auto
75,76,2830,Connceted,3,14.6V,V,V,V,230V,231V,229V,-,auto
76,77,-,Not Connceted,89,-,-,-,-,-,-,-,-,-
77,78,5,Connceted,87,13.6V,214V,207V,207V,V,V,V,-,auto
78,79,187,Connceted,86,13.3V,229V,210V,228V,V,V,V,-,auto
79,80,10316,Connceted,11,12.6V,V,V,V,V,V,V,-,auto
80,81,1063,Connceted,82,12.7V,V,V,V,V,V,V,"WARNING : Service Request
SHUTDOWN ALARM: Fail to Start",auto
81,82,16769,Connceted,84,13.2V,V,V,V,V,V,V,-,auto
82,83,20600,Connceted,7,12.9V,V,V,V,V,V,V,|SHUTDOWN ALARM: Emergency Stop,stop
83,84,11691,Connceted,83,13.7V,V,V,V,232V,236V,236V,-,auto
84,85,7646,Connceted,72,13.4V,210V,222V,196V,V,V,1V,WARNING : Service Request,stop
85,86,960,Connceted,71,14.6V,V,V,V,236V,235V,228V,-,auto
86,87,-,Not Connceted,70,-,-,-,-,-,-,-,-,-
87,88,934,Connceted,69,13.6V,218V,213V,232V,V,V,V,-,auto
88,89,-,Not Connceted,66,-,-,-,-,-,-,-,-,-
89,90,-,Not Connceted,64,-,-,-,-,-,-,-,-,-
90,91,10062,Connceted,63,12.7V,V,V,V,V,V,V,-,auto
91,92,27939,Connceted,67,13.4V,251V,245V,244V,V,V,V,-,auto
92,93,-,Not Connceted,65,-,-,-,-,-,-,-,-,-
93,94,73,Connceted,78,14.5V,V,V,V,230V,236V,247V,WARNING : Service Request,auto
94,95,2635,Connceted,68,14.6V,V,V,V,227,231V,228V,-,auto
95,96,1134,Connceted,79,14.3V,146V,150V,147V,227,241V,237V,-,auto
96,97,-,Not Connceted,76,-,-,-,-,-,-,-,-,-
97,98,-,Not Connceted,75,-,-,-,-,-,-,-,-,-
98,99,-,Not Connceted,77,-,-,-,-,-,-,-,-,-
99,100,1338,Connceted,108,13.1V,216V,226V,216V,V,V,V,-,auto
100,101,-,Not Connceted,109,-,-,-,-,-,-,-,-,-
101,102,78,Connceted,110,14.9V,80V,242V,186V,229V,233V,224V,-,auto
102,103,-,Not Connceted,111,-,-,-,-,-,-,-,-,-
103,104,19,Connceted,112,13.5V,241V,234V,251V,V,V,V,-,auto
104,105,-,Connceted,113,-,-,-,-,-,-,-,-,-
105,106,-,Not Connceted,114,-,-,-,-,-,-,-,-,-
106,107,22793,Connceted,115,13.7V,223V,230V,236V,V,V,V,-,auto
107,108,1631,Connceted,116,14.4V,V,V,V,229V,234V,233V,-,auto
108,109,28,Connceted,117,13.7V,222V,217V,247V,V,V,V,-,auto
109,110,229,Connceted,118,13.5V,211V,211V,189V,V,V,V,-,auto
110,111,2533,Connceted,119,14.3V,V,V,V,229V,235V,231V,-,auto
111,112,49,Connceted,121,13.3V,238V,224V,224V,V,V,V,-,auto
112,113,-,Connceted,122,-,-,-,-,-,-,-,-,-
113,114,100,Connceted,123,13.7V,228V,234V,234V,V,V,V,WARNING : Genset High Frequency,auto
114,115,4300,Connceted,125,14.6V,V,V,V,229V,230V,226V,-,auto
115,116,2172,Connceted,126,14.6V,V,V,V,233V,230V,233V,WARNING : Service Request,auto
116,117,127,Connceted,127,14.5V,V,V,V,220V,226V,228V,-,auto
117,118,-,Not Connceted,128,-,-,-,-,-,-,-,-,-
118,119,16,Connceted,129,13.5V,218V,232V,230V,V,V,V,-,auto
119,120,143,Connceted,130,13.7V,220V,220V,220V,V,V,V,-,auto
120,121,80,Connceted,131,14.6V,V,V,V,231V,236V,233V,-,auto
121,122,868,Connceted,132,13.6V,227,222V,240V,V,V,V,-,auto
122,123,88,Connceted,134,14.5V,238V,238V,228V,V,V,V,-,auto
123,124,169,Connceted,133,13.1V,239V,239V,239V,V,V,V,-,auto
124,125,-,Connceted,135,-,-,-,-,-,-,-,-,-
125,126,10875,Connceted,136,13.5V,204V,204V,204V,V,V,V,-,auto
126,127,1930,Connceted,137,13.8V,236V,235V,235V,V,V,V,WARNING : Service Request,auto
127,128,363,Connceted,138,13.6V,235V,236V,229V,V,V,V,-,auto
128,129,20,Connceted,139,13.2V,231V,230V,231V,V,V,V,-,auto
129,130,381,Connceted,140,13.5V,221V,222V,218V,V,V,V,-,auto
130,131,-,Not Connceted,141,-,-,-,-,-,-,-,-,-
131,132,238,Connceted,142,14.8V,58V,56V,57V,227,233V,227V,-,auto
132,133,2319,Connceted,4,13.5V,189V,189V,188V,V,V,V,-,auto
133,134,8424,Connceted,143,13.5V,216V,218V,223V,V,V,V,-,auto
134,135,72,Connceted,144,13.8V,220V,232V,216V,V,V,V,-,auto
135,136,-,Not Connceted,145,-,-,-,-,-,-,-,-,-
136,137,1,Connceted,146,13.3V,241V,241V,241V,V,V,V,-,auto
137,138,2148,Connceted,147,13.7V,236V,235V,235V,V,V,V,WARNING : Service Request,auto
138,139,1136,Connceted,148,13.6V,235V,240V,238V,V,V,V,-,auto
139,140,1450,Connceted,149,13.7V,232V,232V,233V,V,V,V,-,auto
140,141,5278,Connceted,150,13.6V,223V,222V,222V,V,V,V,-,auto
141,142,18769,Connceted,151,14.4V,229V,231V,230V,236V,237V,231V,-,test
142,143,9474,Connceted,152,13.7V,233V,233V,230V,V,V,V,-,auto
143,144,14313,Connceted,88,13.9V,205V,205V,205V,V,V,V,WARNING : Service Request,auto
144,145,-,Not Connceted,85,-,-,-,-,-,-,-,-,-
145,146,1128,Connceted,6,13.7V,7V,V,V,219V,220V,220V,-,auto
146,147,1207,Connceted,40,13.6V,221V,228V,222V,V,V,V,-,auto
147,148,524,Connceted,81,13.8V,206V,208V,203V,V,V,V,-,auto
148,149,794,Connceted,35,15.5V,246V,246V,246V,144V,145V,144V,-,auto
149,150,-,Not Connceted,95,-,-,-,-,-,-,-,-,-
150,151,1119,Connceted,120,13.7V,211V,211V,210V,V,V,V,-,auto
151,152,5083,Connceted,124,13.4V,227,218V,226V,V,V,V,-,auto
152,153,-,Not Connceted,153,-,-,-,-,-,-,-,-,-
153,154,-,Not Connceted,154,-,-,-,-,-,-,-,-,-
154,155,-,Not Connceted,155,-,-,-,-,-,-,-,-,-
155,156,-,Not Connceted,156,-,-,-,-,-,-,-,-,-
