,Number/Click,Time,Connection Status,COM,Voltage,City_Volt_1,City_Volt_2,City_Volt_3,Gen_Volt_1,Gen_Volt_2,Gen_Volt_3,Alarm,Condition
50,51,500,Connceted,107,14.8V,V,V,V,231V,231V,231V,-,auto
51,52,71,Connceted,106,13.1V,230V,233V,230V,V,V,V,-,auto
52,53,-,Not Connceted,104,-,-,-,-,-,-,-,-,-
53,54,-,Not Connceted,105,-,-,-,-,-,-,-,-,-
54,55,1,Connceted,103,13.8V,229V,229V,223V,V,V,V,-,auto
55,56,258,Connceted,102,14.4V,V,V,V,233V,232V,233V,-,auto
56,57,-,Not Connceted,91,-,-,-,-,-,-,-,-,-
57,58,6166,Connceted,101,13.7V,220V,227V,228V,V,V,V,-,auto
58,59,10839,Connceted,100,13.7V,233V,230V,232V,V,V,V,-,auto
59,60,1170,Connceted,99,13.8V,232V,220V,223V,V,V,V,WARNING : Service Request,auto
60,61,23673,Connceted,98,13.3V,222V,218V,229V,V,V,V,-,auto
61,62,45,Connceted,97,13.8V,241V,191V,191V,V,V,V,-,auto
62,63,8424,Connceted,96,13.5V,210V,208V,206V,V,V,V,-,auto
63,64,1,Connceted,94,13.9V,219V,220V,215V,V,V,V,-,auto
64,65,-,Not Connceted,50,-,-,-,-,-,-,-,-,-
65,66,-,Not Connceted,51,-,-,-,-,-,-,-,-,-
66,67,847,Connceted,93,13.8V,221V,219V,208V,V,V,V,-,auto
67,68,-,Not Connceted,92,-,-,-,-,-,-,-,-,-
68,69,-,Not Connceted,47,-,-,-,-,-,-,-,-,-
69,70,1,Connceted,90,13.9V,219V,219V,216V,V,V,V,-,auto
70,71,-,Not Connceted,80,-,-,-,-,-,-,-,-,-
71,72,1307,Connceted,59,13.6V,230V,231V,222V,V,V,V,WARNING : Service Request,auto
72,73,21102,Connceted,60,12.8V,V,V,V,V,V,V,-,auto
73,74,9445,Connceted,52,13.8V,217V,217V,248V,V,V,V,WARNING : Service Request,auto
74,75,-,Not Connceted,1,-,-,-,-,-,-,-,-,-
75,76,2848,Connceted,3,12.7V,V,V,V,V,V,V,WARNING : Service Request,auto
76,77,11671,Connceted,89,13.6V,230V,229V,230V,V,V,V,-,stop
77,78,5,Connceted,87,13.6V,210V,223V,223V,V,V,V,-,auto
78,79,187,Connceted,86,13.3V,231V,212V,228V,V,V,V,-,auto
79,80,-,Not Connceted,11,-,-,-,-,-,-,-,-,-
80,81,1063,Connceted,82,13.7V,233V,225V,229V,V,V,V,"WARNING : Service Request
SHUTDOWN ALARM: Fail to Start",auto
81,82,16791,Connceted,84,14.5V,V,50V,49V,230V,230V,227V,-,auto
82,83,20600,Connceted,7,13.6V,230V,227V,225V,V,V,V,|SHUTDOWN ALARM: Emergency Stop,stop
83,84,11735,Connceted,83,13.8V,V,V,V,231V,236V,236V,-,test
84,85,7646,Connceted,72,13.4V,221V,225V,193V,V,V,1V,WARNING : Service Request,stop
85,86,962,Connceted,71,13.6V,228V,224V,236V,V,V,V,-,auto
86,87,-,Not Connceted,70,-,-,-,-,-,-,-,-,-
87,88,934,Connceted,69,13.6V,217V,208V,230V,V,V,V,-,auto
88,89,-,Not Connceted,66,-,-,-,-,-,-,-,-,-
89,90,-,Not Connceted,64,-,-,-,-,-,-,-,-,-
90,91,10077,Connceted,63,14.4V,5V,V,V,225V,220V,220V,-,test
91,92,27948,Connceted,67,13.5V,247,244V,243V,V,V,V,-,auto
92,93,103,Connceted,65,12.6V,V,V,V,V,V,V,-,auto
93,94,71,Connceted,78,13.8V,214V,226V,226V,V,V,V,WARNING : Service Request,auto
94,95,2668,Connceted,68,13.1V,V,V,V,V,V,V,-,auto
95,96,1159,Connceted,79,13.3V,V,V,V,V,V,V,-,auto
96,97,599,Connceted,76,13.8V,223V,225V,224V,V,V,V,-,auto
97,98,-,Not Connceted,75,-,-,-,-,-,-,-,-,-
98,99,-,Not Connceted,77,-,-,-,-,-,-,-,-,-
99,100,1338,Connceted,108,13.2V,218V,225V,218V,V,V,V,-,auto
100,101,-,Not Connceted,109,-,-,-,-,-,-,-,-,-
101,102,79,Connceted,110,13.8V,239V,238V,236V,V,V,V,-,auto
102,103,-,Not Connceted,111,-,-,-,-,-,-,-,-,-
103,104,20,Connceted,112,13.5V,239V,229V,251V,V,V,V,-,auto
104,105,-,Connceted,113,-,-,-,-,-,-,-,-,-
105,106,-,Not Connceted,114,-,-,-,-,-,-,-,-,-
106,107,22793,Connceted,115,13.7V,221V,227V,234V,V,V,V,-,auto
107,108,-,Not Connceted,116,-,-,-,-,-,-,-,-,-
108,109,28,Connceted,117,13.7V,224V,217V,246V,V,V,V,-,auto
109,110,229,Connceted,118,13.5V,214V,213V,188V,V,V,V,-,auto
110,111,2538,Connceted,119,13.4V,212V,215V,213V,V,V,V,-,auto
111,112,51,Connceted,121,13.3V,237V,223V,224V,V,V,V,-,auto
112,113,-,Connceted,122,-,-,-,-,-,-,-,-,-
113,114,100,Connceted,123,13.7V,227,232V,234V,V,V,V,WARNING : Genset High Frequency,auto
114,115,4332,Connceted,125,13.6V,222V,222V,222V,V,V,V,"WARNING : Service Request
SHUTDOWN ALARM: Low Oil Press. Sender",auto
115,116,2220,Connceted,126,14.6V,V,V,V,234V,230V,234V,WARNING : Service Request,auto
116,117,134,Connceted,127,13.4V,228V,223V,217V,V,V,V,-,auto
117,118,-,Not Connceted,128,-,-,-,-,-,-,-,-,-
118,119,17,Connceted,129,13.5V,201V,232V,218V,V,V,V,-,auto
119,120,146,Connceted,130,13.7V,221V,220V,220V,V,V,V,-,auto
120,121,-,Not Connceted,131,-,-,-,-,-,-,-,-,-
121,122,868,Connceted,132,13.6V,226V,221V,237V,V,V,V,-,auto
122,123,88,Connceted,134,14.5V,231V,231V,231V,V,V,V,-,auto
123,124,169,Connceted,133,13.1V,236V,236V,236V,V,V,V,-,auto
124,125,-,Connceted,135,-,-,-,-,-,-,-,-,-
125,126,10875,Connceted,136,13.5V,201V,201V,201V,V,V,V,-,auto
126,127,-,Not Connceted,137,-,-,-,-,-,-,-,-,-
127,128,363,Connceted,138,13.6V,238V,238V,219V,V,V,V,-,auto
128,129,-,Not Connceted,139,-,-,-,-,-,-,-,-,-
129,130,381,Connceted,140,13.5V,220V,222V,220V,V,V,V,-,auto
130,131,-,Not Connceted,141,-,-,-,-,-,-,-,-,-
131,132,261,Connceted,142,14.8V,58V,56V,57V,228V,233V,227V,-,auto
132,133,2319,Connceted,4,13.5V,188V,188V,188V,V,V,V,-,auto
133,134,8424,Connceted,143,13.5V,212V,210V,212V,V,V,V,-,auto
134,135,72,Connceted,144,13.8V,220V,228V,215V,V,V,V,-,auto
135,136,610,Connceted,145,13.6V,239V,228V,248V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
136,137,1,Connceted,146,13.3V,242,242V,242V,V,V,V,-,auto
137,138,2148,Connceted,147,13.7V,236V,236V,236V,V,V,V,WARNING : Service Request,auto
138,139,1136,Connceted,148,13.7V,237V,241V,239V,V,V,V,-,auto
139,140,1450,Connceted,149,13.7V,229V,229V,230V,V,V,V,-,auto
140,141,5281,Connceted,150,13.6V,232V,218V,218V,V,V,V,-,auto
141,142,18770,Connceted,151,13.6V,219V,236V,216V,V,V,V,-,auto
142,143,9474,Connceted,152,13.7V,234V,234V,230V,V,V,V,-,auto
143,144,14313,Connceted,88,13.9V,206V,207V,206V,V,V,V,WARNING : Service Request,auto
144,145,-,Not Connceted,85,-,-,-,-,-,-,-,-,-
145,146,1145,Connceted,6,12.8V,V,V,V,V,V,V,-,auto
146,147,1208,Connceted,40,13.5V,220V,227V,221V,V,V,V,-,auto
147,148,524,Connceted,81,13.8V,205V,205V,201V,V,V,V,-,auto
148,149,798,Connceted,35,13.8V,240V,240V,239V,V,V,V,-,auto
149,150,-,Not Connceted,95,-,-,-,-,-,-,-,-,-
150,151,1119,Connceted,120,13.7V,208V,208V,208V,V,V,V,-,auto
151,152,5083,Connceted,124,13.5V,229V,224V,231V,V,V,V,-,auto
152,153,-,Not Connceted,153,-,-,-,-,-,-,-,-,-
153,154,-,Not Connceted,154,-,-,-,-,-,-,-,-,-
154,155,-,Not Connceted,155,-,-,-,-,-,-,-,-,-
155,156,-,Not Connceted,156,-,-,-,-,-,-,-,-,-
