,Number/Click,Time,Connection Status,COM,Voltage,City_Volt_1,City_Volt_2,City_Volt_3,Gen_Volt_1,Gen_Volt_2,Gen_Volt_3,Alarm,Condition
51,52,527,Connceted,81,13.8V,204V,205V,200V,V,V,V,-,auto
52,53,1320,Connceted,40,13.5V,217V,222V,217V,V,V,V,-,auto
53,54,1461,Connceted,6,12.8V,V,V,V,V,V,V,-,auto
54,55,14318,Connceted,88,13.8V,202V,202V,201V,V,V,V,WARNING : Service Request,auto
55,56,9475,Connceted,152,13.7V,234V,235V,233V,V,V,V,-,auto
56,57,-,Not Connceted,156,-,-,-,-,-,-,-,-,-
57,58,294,Connceted,150,13.6V,205V,221V,221V,V,V,V,-,auto
58,59,18777,Connceted,151,13.6V,220V,236V,217V,V,V,V,-,auto
59,60,1145,Connceted,148,13.7V,239V,240V,238V,V,V,V,-,auto
60,61,1457,Connceted,149,13.7V,228V,228V,229V,V,V,V,-,auto
61,62,5,Connceted,146,13.3V,242,242V,242V,V,V,V,-,auto
62,63,2155,Connceted,147,13.7V,236V,236V,235V,V,V,V,WARNING : Service Request,auto
63,64,-,Not Connceted,145,-,-,-,-,-,-,-,-,-
64,65,74,Connceted,144,13.8V,220V,234V,218V,V,V,V,-,auto
65,66,197,Connceted,141,13.4V,224V,224V,223V,V,V,V,-,stop
66,67,8426,Connceted,143,13.5V,223V,226V,222V,V,V,V,-,auto
67,68,552,Connceted,142,13.2V,V,V,V,V,V,V,-,auto
68,69,383,Connceted,140,13.5V,224V,227V,225V,V,V,V,-,auto
69,70,-,Not Connceted,139,-,-,-,-,-,-,-,-,-
70,71,2328,Connceted,4,13.5V,185V,185V,185V,V,V,V,-,stop
71,72,364,Connceted,138,13.6V,232V,233V,225V,V,V,V,-,auto
72,73,10879,Connceted,136,13.5V,214V,214V,214V,V,V,V,-,auto
73,74,-,Not Connceted,137,-,-,-,-,-,-,-,-,-
74,75,179,Connceted,133,13.1V,245V,245V,245V,V,V,V,-,auto
75,76,119,Connceted,131,13.8V,221V,222V,222V,V,V,V,-,auto
76,77,-,Connceted,135,-,-,-,-,-,-,-,-,-
77,78,872,Connceted,132,13.6V,225V,218V,237V,V,V,V,-,auto
78,79,17,Connceted,129,13.5V,203V,224V,219V,V,V,V,-,auto
79,80,88,Connceted,134,14.5V,231V,231V,230V,V,V,V,-,auto
80,81,-,Not Connceted,154,-,-,-,-,-,-,-,-,-
81,82,-,Not Connceted,153,-,-,-,-,-,-,-,-,-
82,83,155,Connceted,130,13.7V,220V,219V,219V,V,V,V,-,auto
83,84,217,Connceted,128,13.6V,229V,238V,218V,V,V,V,-,auto
84,85,2368,Connceted,126,13.9V,202V,201V,202V,V,V,V,-,auto
85,86,149,Connceted,127,13.4V,225V,218V,243V,V,V,V,-,auto
86,87,4332,Connceted,125,13.6V,223V,223V,223V,V,V,V,"WARNING : Service Request
‘SHUTDOWN ALARM: Low Oil Press. Sender",stop
87,88,66,Connceted,121,13.3V,235V,212V,228V,V,V,V,-,auto
88,89,103,Connceted,123,13.6V,225V,230V,232V,V,V,V,-,auto
89,90,-,Connceted,122,-,-,-,-,-,-,-,-,-
90,91,2568,Connceted,119,13.4V,210V,214V,211V,V,V,V,-,auto
91,92,236,Connceted,118,13.5V,201V,200V,203V,V,V,V,-,auto
92,93,1659,Connceted,116,13.8V,238V,249V,233V,V,V,V,-,auto
93,94,-,Connceted,113,-,-,-,-,-,-,-,-,-
94,95,33,Connceted,117,13.7V,224V,212V,247V,V,V,V,-,auto
95,96,22817,Connceted,115,13.8V,220V,230V,232V,V,V,V,-,auto
96,97,1811,Connceted,114,13.8V,225V,229V,234V,V,V,V,-,auto
97,98,211,Connceted,112,13.5V,240V,224V,246V,V,V,V,-,auto
98,99,30,Connceted,111,13.6V,243V,226V,219V,V,V,V,-,auto
99,100,1410,Connceted,109,13.7V,220V,218V,229V,V,V,V,SHUTDOWN ALARM: Fail to Start,stop
100,101,99,Connceted,110,13.8V,236V,238V,236V,V,V,V,-,auto
101,102,1912,Connceted,77,13.6V,225V,217V,208V,V,V,V,WARNING : Service Request,auto
102,103,1344,Connceted,108,13.1V,208V,228V,208V,V,V,V,-,auto
103,104,-,Not Connceted,75,-,-,-,-,-,-,-,-,-
104,105,1601,Connceted,79,13.1V,V,V,V,V,V,V,-,auto
105,106,2709,Connceted,68,13.7V,234V,236V,235V,V,V,V,-,auto
106,107,12,Connceted,65,13.7V,218V,235V,226V,V,V,V,-,auto
107,108,99,Connceted,78,13.8V,215V,223V,222V,V,V,V,-,auto
108,109,27949,Connceted,67,13.5V,247,244V,245V,V,V,V,-,auto
109,110,10413,Connceted,63,13.1V,V,V,V,V,V,V,-,auto
110,111,1249,Connceted,64,13.8V,232V,216V,216V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
111,112,-,Not Connceted,66,-,-,-,-,-,-,-,-,-
112,113,937,Connceted,69,13.6V,223V,206V,225V,V,V,V,-,auto
113,114,11793,Connceted,83,13.3V,231V,238V,239V,V,V,V,-,auto
114,115,1000,Connceted,71,13.6V,224V,226V,236V,V,V,V,-,auto
115,116,463,Connceted,70,13.3V,203V,203V,203V,V,V,V,-,auto
116,117,17229,Connceted,84,14.5V,V,51V,50V,230V,229V,227V,-,auto
117,118,1092,Connceted,82,13.7V,230V,227V,228V,V,V,V,-,auto
118,119,7676,Connceted,72,13.3V,220V,219V,197V,V,V,V,WARNING : Service Request,auto
119,120,209,Connceted,86,13.3V,231V,223V,223V,V,V,V,-,auto
120,121,10536,Connceted,11,12.7V,V,V,V,V,V,V,WARNING : Service Request,auto
121,122,11144,Connceted,1,13.6V,213V,219V,213V,V,V,V,-,auto
122,123,3217,Connceted,3,14.5V,V,V,V,231V,232V,228V,WARNING : Service Request,auto
123,124,9468,Connceted,52,13.8V,214V,214V,239V,V,V,V,WARNING : Service Request,auto
124,125,11671,Connceted,89,13.6V,224V,223V,224V,V,V,V,SHUTDOWN ALARM: Genset Low Voltage,auto
125,126,23,Connceted,87,13.6V,209V,214V,214V,V,V,V,-,auto
126,127,21475,Connceted,60,14.4V,5V,V,V,234V,227V,229V,-,auto
127,128,1308,Connceted,59,13.6V,230V,224V,219V,V,V,V,WARNING : Service Request,auto
128,129,609,Connceted,76,13.8V,225V,226V,226V,V,V,V,-,auto
129,130,-,Not Connceted,7,-,-,-,-,-,-,-,-,-
130,131,-,Not Connceted,92,-,-,-,-,-,-,-,-,-
131,132,2828,Connceted,50,14.6V,V,V,V,229V,232V,229V,WARNING : Service Request,auto
132,133,855,Connceted,93,13.8V,209V,224V,206V,V,V,V,-,auto
133,134,639,Connceted,51,13.7V,224V,210V,229V,V,V,V,WARNING : Service Request,auto
134,135,-,Not Connceted,47,-,-,-,-,-,-,-,-,-
135,136,53,Connceted,97,13.9V,220V,221V,220V,V,V,V,|SHUTDOWN ALARM: Low Oil Press. Switch,auto
136,137,10,Connceted,94,13.9V,217V,218V,215V,V,V,V,-,auto
137,138,23700,Connceted,98,13.3V,212V,227V,218V,V,V,V,-,auto
138,139,1173,Connceted,99,13.7V,228V,218V,221V,V,V,V,"WARNING : Service Request
SHUTDOWN ALARM: Fail to Start",auto
139,140,10841,Connceted,100,13.7V,231V,229V,230V,V,V,V,-,auto
140,141,6166,Connceted,101,13.8V,222V,229V,229V,V,V,V,-,auto
141,142,-,Not Connceted,91,-,-,-,-,-,-,-,-,-
142,143,339,Connceted,102,13.7V,240V,240V,238V,V,V,V,-,auto
143,144,0,Connceted,103,13.8V,226V,225V,231V,V,V,V,-,auto
144,145,-,Not Connceted,105,-,-,-,-,-,-,-,-,-
145,146,34089,Connceted,74,14.6V,5V,V,V,233V,242V,235V,-,auto
146,147,-,Not Connceted,104,-,-,-,-,-,-,-,-,-
147,148,72,Connceted,106,13.1V,227,231V,229V,V,V,V,-,auto
148,149,1125,Connceted,73,13.6V,231V,225V,197V,V,V,V,-,auto
149,150,-,Not Connceted,62,-,-,-,-,-,-,-,-,-
150,151,514,Connceted,107,13.7V,252V,252V,251V,V,V,V,-,auto
151,152,16682,Connceted,61,13.3V,218V,217V,218V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
152,153,928,Connceted,53,13.8V,213V,214V,214V,V,V,V,-,auto
