,Number/Click,Time,Connection Status,COM,Voltage,City_Volt_1,City_Volt_2,City_Volt_3,Gen_Volt_1,Gen_Volt_2,Gen_Volt_3,Alarm,Condition
32,33,439,Connceted,41,14.5V,V,V,V,230V,232V,230V,-,auto
33,34,19808,Connceted,42,12.8V,V,V,V,V,V,V,-,auto
34,35,21740,Connceted,43,13.5V,213V,213V,213V,V,V,V,-,auto
35,36,1423,Connceted,44,12.7V,V,V,V,V,V,V,WARNING : Service Request,stop
36,37,10860,Connceted,45,13.7V,V,V,V,V,V,V,-,auto
37,38,-,Not Connceted,46,-,-,-,-,-,-,-,-,-
38,39,7514,Connceted,48,14.4V,5V,6V,7V,224V,237V,234V,-,auto
39,40,-,Not Connceted,49,-,-,-,-,-,-,-,-,-
40,41,-,Not Connceted,53,-,-,-,-,-,-,-,-,-
41,42,26687,Connceted,54,13.4V,217V,223V,223V,V,V,V,-,auto
42,43,-,Not Connceted,55,-,-,-,-,-,-,-,-,-
43,44,386,Connceted,56,13.4V,208V,208V,208V,V,V,V,-,auto
44,45,213,Connceted,57,13.7V,192V,225V,225V,V,V,V,-,auto
45,46,755,Connceted,58,13.6V,210V,203V,210V,V,V,V,-,auto
46,47,16682,Connceted,61,13.3V,212V,212V,227V,V,V,V,-,auto
47,48,455,Connceted,62,13.8V,209V,209V,209V,V,V,V,-,stop
48,49,1089,Connceted,73,13.7V,216V,237V,197V,V,V,V,-,auto
49,50,33730,Connceted,74,14.5V,5V,V,V,233V,241V,235V,-,auto
50,51,411,Connceted,107,13.7V,241V,242V,238V,V,V,V,-,auto
51,52,62,Connceted,106,13.2V,226V,228V,226V,V,V,V,-,auto
52,53,-,Not Connceted,104,-,-,-,-,-,-,-,-,-
53,54,143,Connceted,105,13.5V,204V,203V,204V,V,V,V,-,auto
54,55,1,Connceted,103,13.8V,238V,238V,191V,V,V,V,-,auto
55,56,84,Connceted,102,13.7V,237V,239V,235V,V,V,V,-,auto
56,57,-,Not Connceted,91,-,-,-,-,-,-,-,-,-
57,58,6147,Connceted,101,13.7V,227,232V,233V,V,V,V,-,auto
58,59,10801,Connceted,100,13.8V,232V,227V,224V,V,V,V,-,auto
59,60,1136,Connceted,99,13.8V,228V,221V,214V,V,V,V,WARNING : Service Request,auto
60,61,23673,Connceted,98,13.3V,218V,218V,224V,V,V,V,-,auto
61,62,43,Connceted,97,13.8V,237V,193V,193V,V,V,V,-,auto
62,63,8424,Connceted,96,13.5V,228V,220V,219V,V,V,V,-,auto
63,64,0,Connceted,94,13.9V,216V,216V,212V,V,V,V,-,auto
64,65,2789,Connceted,50,13.6V,226V,228V,228V,V,V,V,WARNING : Service Request,auto
65,66,621,Connceted,51,13.7V,216V,203V,220V,V,V,V,WARNING : Service Request,auto
66,67,830,Connceted,93,13.8V,229V,223V,215V,V,V,V,-,auto
67,68,-,Not Connceted,35,-,-,-,-,-,-,-,-,-
68,69,-,Not Connceted,92,-,-,-,-,-,-,-,-,-
69,70,-,Not Connceted,47,-,-,-,-,-,-,-,-,-
70,71,0,Connceted,90,13.9V,216V,216V,212V,V,V,V,-,auto
71,72,-,Not Connceted,80,-,-,-,-,-,-,-,-,-
72,73,1307,Connceted,59,13.6V,226V,223V,218V,V,V,V,WARNING : Service Request,auto
73,74,21023,Connceted,60,12.8V,V,V,V,V,V,V,-,auto
74,75,9431,Connceted,52,13.8V,214V,214V,244V,V,V,V,WARNING : Service Request,auto
75,76,11065,Connceted,1,14.4V,V,V,V,232V,230V,230V,-,auto
76,77,2772,Connceted,3,12.7V,V,V,V,V,V,V,-,auto
77,78,11669,Connceted,89,13.6V,221V,220V,221V,V,V,V,-,auto
78,79,0,Connceted,87,13.6V,207V,206V,206V,V,V,V,-,auto
79,80,184,Connceted,86,13.3V,227,205V,225V,V,V,V,-,auto
80,81,-,Not Connceted,81,-,-,-,-,-,-,-,-,-
81,82,10254,Connceted,11,12.9V,V,V,V,V,V,V,-,auto
82,83,-,Not Connceted,85,-,-,-,-,-,-,-,-,-
83,84,-,Not Connceted,40,-,-,-,-,-,-,-,-,-
84,85,-,Not Connceted,6,-,-,-,-,-,-,-,-,-
85,86,1058,Connceted,82,14.6V,V,V,V,226V,225V,226V,WARNING : Service Request,auto
86,87,16701,Connceted,84,14.5V,V,49V,48V,231V,230V,226V,-,auto
87,88,20600,Connceted,7,13.6V,228V,228V,224V,V,V,V,SHUTDOWN ALARM: Emergency Stop,stop
88,89,11640,Connceted,83,12.7V,V,V,V,V,V,V,ISHUTDOWN ALARM: Low Oil Press. Sender,auto
89,90,7603,Connceted,72,14.8V,217V,217V,190V,232V,V,10V,WARNING : Fail to Stop,auto
90,91,936,Connceted,71,13.6V,233V,216V,231V,V,V,V,-,auto
91,92,458,Connceted,70,13.3V,207V,207V,207V,V,V,V,-,auto
92,93,930,Connceted,69,13.6V,223V,211V,228V,V,V,V,-,auto
93,94,-,Not Connceted,66,-,-,-,-,-,-,-,-,-
94,95,1219,Connceted,64,13.9V,225V,220V,220V,V,V,V,-,auto
95,96,10014,Connceted,63,12.9V,V,V,V,V,V,V,-,auto
96,97,27939,Connceted,67,13.4V,246V,242V,241V,V,V,V,-,stop
97,98,38,Connceted,65,14.3V,V,V,V,228V,236V,228V,-,auto
98,99,46,Connceted,78,13.8V,215V,223V,223V,V,V,V,-,auto
99,100,2570,Connceted,68,13.7V,231V,235V,231V,V,V,V,-,auto
100,101,1063,Connceted,79,14.4V,144V,149V,146V,229V,238V,235V,WARNING : Service Request,auto
101,102,599,Connceted,76,13.8V,225V,226V,224V,V,V,V,-,auto
102,103,-,Not Connceted,75,-,-,-,-,-,-,-,-,-
103,104,-,Not Connceted,77,-,-,-,-,-,-,-,-,-
104,105,1338,Connceted,108,13.2V,203V,224V,203V,V,V,V,-,auto
105,106,-,Not Connceted,109,-,-,-,-,-,-,-,-,-
106,107,60,Connceted,110,13.8V,235V,234V,232V,V,V,V,-,auto
107,108,-,Not Connceted,111,-,-,-,-,-,-,-,-,-
108,109,18,Connceted,112,13.5V,236V,225V,242V,V,V,V,-,auto
109,110,-,Not Connceted,113,-,-,-,-,-,-,-,-,-
110,111,1546,Connceted,114,13.8V,229V,234V,237V,V,V,V,-,auto
111,112,22785,Connceted,115,14.5V,V,V,V,234V,233V,241V,-,auto
112,113,1562,Connceted,116,14.4V,V,V,V,229V,234V,233V,-,auto
113,114,28,Connceted,117,13.7V,215V,211V,251V,V,V,V,-,auto
114,115,229,Connceted,118,13.5V,211V,210V,205V,V,V,V,-,auto
115,116,2485,Connceted,119,13.4V,209V,215V,210V,V,V,V,-,auto
116,117,49,Connceted,121,13.3V,234V,219V,222V,V,V,V,-,auto
117,118,-,Connceted,122,-,-,-,-,-,-,-,-,-
118,119,74,Connceted,123,14.5V,V,V,V,228V,230V,231V,-,auto
119,120,4177,Connceted,125,14.6V,V,V,V,229V,230V,227V,-,auto
120,121,2063,Connceted,126,14.6V,V,V,V,233V,230V,233V,-,auto
121,122,73,Connceted,127,14.5V,V,V,V,220V,226V,228V,-,auto
122,123,217,Connceted,128,13.6V,223V,231V,218V,V,V,V,-,auto
123,124,12,Connceted,129,13.5V,206V,226V,217V,V,V,V,-,auto
124,125,141,Connceted,130,13.7V,217V,217V,217V,V,V,V,-,auto
125,126,28,Connceted,131,13.8V,220V,221V,219V,V,V,V,-,auto
126,127,866,Connceted,132,13.6V,224V,219V,237V,V,V,V,-,auto
127,128,88,Connceted,134,14.5V,234V,233V,229V,V,V,V,-,auto
128,129,164,Connceted,133,14.6V,V,V,V,229V,232V,231V,-,auto
129,130,-,Connceted,135,-,-,-,-,-,-,-,-,-
130,131,10871,Connceted,136,14.4V,V,V,V,230V,220V,228V,-,auto
131,132,1929,Connceted,137,13.7V,218V,217V,217V,V,V,V,WARNING : Service Request,auto
132,133,362,Connceted,138,13.6V,241V,242V,228V,V,V,V,-,auto
133,134,20,Connceted,139,13.2V,223V,223V,223V,V,V,V,-,auto
134,135,380,Connceted,140,13.5V,222V,220V,218V,V,V,V,-,stop
135,136,197,Connceted,141,12.7V,V,V,V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
136,137,180,Connceted,142,12.9V,V,V,V,V,V,V,-,auto
137,138,2315,Connceted,4,13.5V,184V,184V,184V,V,V,V,-,auto
138,139,8424,Connceted,143,13.5V,227,223V,221V,V,V,V,-,auto
139,140,65,Connceted,144,13.8V,215V,230V,213V,V,V,V,-,auto
140,141,610,Connceted,145,13.6V,239V,222V,241V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
141,142,1,Connceted,146,13.3V,238V,238V,238V,V,V,V,-,auto
142,143,2123,Connceted,147,13.7V,235V,235V,234V,V,V,V,-,auto
143,144,1135,Connceted,148,13.6V,231V,237V,234V,V,V,V,-,auto
144,145,1450,Connceted,149,13.6V,232V,231V,232V,V,V,V,-,auto
145,146,5268,Connceted,150,13.6V,218V,219V,219V,V,V,V,-,auto
146,147,18758,Connceted,151,13.6V,214V,230V,210V,V,V,V,-,auto
147,148,9471,Connceted,152,13.7V,231V,232V,228V,V,V,V,-,auto
148,149,14281,Connceted,88,13.9V,213V,213V,212V,V,V,V,WARNING : Service Request,auto
