,Number/Click,Time,Connection Status,COM,Voltage,City_Volt_1,City_Volt_2,City_Volt_3,Gen_Volt_1,Gen_Volt_2,Gen_Volt_3,Alarm,Condition
69,70,-,Not Connceted,139,-,-,-,-,-,-,-,-,-
70,71,2323,Connceted,4,13.5V,184V,184V,183V,V,V,V,-,auto
71,72,364,Connceted,138,13.6V,233V,233V,220V,V,V,V,-,auto
72,73,10879,Connceted,136,13.5V,215V,215V,215V,V,V,V,-,auto
73,74,-,Not Connceted,137,-,-,-,-,-,-,-,-,-
74,75,179,Connceted,133,13.1V,246V,246V,246V,V,V,V,-,auto
75,76,119,Connceted,131,13.8V,221V,222V,223V,V,V,V,-,auto
76,77,-,Connceted,135,-,-,-,-,-,-,-,-,-
77,78,872,Connceted,132,13.6V,226V,219V,237V,V,V,V,-,auto
78,79,17,Connceted,129,13.5V,204V,223V,223V,V,V,V,-,auto
79,80,88,Connceted,134,14.5V,231V,230V,234V,V,V,V,-,auto
80,81,-,Not Connceted,154,-,-,-,-,-,-,-,-,-
81,82,-,Not Connceted,153,-,-,-,-,-,-,-,-,-
82,83,155,Connceted,130,13.7V,219V,218V,218V,V,V,V,-,auto
83,84,217,Connceted,128,13.6V,229V,239V,220V,V,V,V,-,auto
84,85,2368,Connceted,126,13.9V,192V,192V,192V,V,V,V,-,auto
85,86,149,Connceted,127,13.4V,225V,217V,243V,V,V,V,-,auto
86,87,4332,Connceted,125,13.6V,222V,222V,222V,V,V,V,"WARNING : Service Request
‘SHUTDOWN ALARM: Low Oil Press. Sender",stop
87,88,66,Connceted,121,13.3V,235V,213V,228V,V,V,V,-,auto
88,89,103,Connceted,123,13.6V,224V,228V,232V,V,V,V,-,auto
89,90,-,Connceted,122,-,-,-,-,-,-,-,-,-
90,91,2568,Connceted,119,13.4V,208V,213V,211V,V,V,V,-,auto
91,92,236,Connceted,118,13.5V,208V,208V,180V,V,V,V,-,auto
92,93,1659,Connceted,116,13.8V,239V,248V,233V,V,V,V,-,auto
93,94,-,Connceted,113,-,-,-,-,-,-,-,-,-
94,95,33,Connceted,117,13.7V,221V,212V,251V,V,V,V,-,auto
95,96,22817,Connceted,115,13.7V,219V,228V,232V,V,V,V,-,auto
96,97,1811,Connceted,114,13.7V,226V,230V,233V,V,V,V,-,auto
97,98,211,Connceted,112,13.5V,237V,230V,247V,V,V,V,-,auto
98,99,30,Connceted,111,13.6V,245V,232V,208V,V,V,V,-,auto
99,100,-,Not Connceted,109,-,-,-,-,-,-,-,-,-
100,101,99,Connceted,110,13.8V,237V,236V,235V,V,V,V,-,auto
101,102,-,Not Connceted,77,-,-,-,-,-,-,-,-,-
102,103,1344,Connceted,108,13.1V,210V,223V,211V,V,V,V,-,auto
103,104,-,Not Connceted,75,-,-,-,-,-,-,-,-,-
104,105,1560,Connceted,79,14.3V,145V,150V,147V,228V,239V,236V,-,auto
105,106,2709,Connceted,68,13.7V,233V,235V,235V,V,V,V,-,auto
106,107,12,Connceted,65,13.7V,218V,235V,225V,V,V,V,-,auto
107,108,98,Connceted,78,13.8V,220V,221V,221V,V,V,V,-,auto
108,109,27949,Connceted,67,13.5V,246V,243V,243V,V,V,V,-,auto
109,110,10388,Connceted,63,14.5V,5V,V,V,226V,219V,221V,-,auto
110,111,1249,Connceted,64,13.9V,238V,218V,218V,V,V,V,-,auto
111,112,-,Not Connceted,66,-,-,-,-,-,-,-,-,-
112,113,937,Connceted,69,13.5V,225V,193V,232V,V,V,V,-,auto
113,114,11793,Connceted,83,13.4V,231V,239V,239V,V,V,V,-,auto
114,115,1000,Connceted,71,13.6V,236V,217V,237V,V,V,V,-,auto
115,116,463,Connceted,70,13.3V,205V,205V,206V,V,V,V,-,auto
116,117,17196,Connceted,84,13V,V,V,V,V,V,V,-,auto
117,118,1092,Connceted,82,13.7V,235V,219V,227V,V,V,V,-,auto
118,119,7676,Connceted,72,13.3V,221V,231V,184V,V,V,V,WARNING : Service Request,auto
119,120,209,Connceted,86,13.3V,231V,222V,224V,V,V,V,-,auto
120,121,10518,Connceted,11,12.6V,V,V,V,V,V,V,WARNING : Service Request,auto
121,122,11134,Connceted,1,13.6V,212V,219V,212V,V,V,V,-,auto
122,123,3189,Connceted,3,12.7V,V,V,V,V,V,V,WARNING : Service Request,auto
123,124,9467,Connceted,52,13.8V,212V,212V,239V,V,V,V,WARNING : Service Request,auto
124,125,11671,Connceted,89,13.6V,220V,220V,220V,V,V,V,-,auto
125,126,23,Connceted,87,13.6V,208V,207V,208V,V,V,V,-,auto
126,127,21445,Connceted,60,12.7V,V,V,V,V,V,V,-,auto
127,128,1308,Connceted,59,13.6V,229V,224V,209V,V,V,V,WARNING : Service Request,auto
128,129,609,Connceted,76,13.8V,220V,223V,225V,V,V,V,-,auto
129,130,-,Not Connceted,7,-,-,-,-,-,-,-,-,-
130,131,-,Not Connceted,92,-,-,-,-,-,-,-,-,-
131,132,2828,Connceted,50,13.6V,205V,207V,207V,V,V,V,WARNING : Service Request,auto
132,133,855,Connceted,93,13.8V,206V,226V,214V,V,V,V,-,auto
133,134,639,Connceted,51,13.7V,217V,207V,224V,V,V,V,WARNING : Service Request,auto
134,135,-,Not Connceted,47,-,-,-,-,-,-,-,-,-
135,136,53,Connceted,97,13.8V,221V,221V,221V,V,V,V,|SHUTDOWN ALARM: Low Oil Press. Switch,auto
136,137,10,Connceted,94,13.9V,217V,219V,214V,V,V,V,-,auto
137,138,23700,Connceted,98,13.3V,215V,213V,223V,V,V,V,-,auto
138,139,1173,Connceted,99,13.8V,229V,224V,217V,V,V,V,WARNING : Service Request,auto
139,140,10841,Connceted,100,13.8V,231V,230V,230V,V,V,V,-,auto
140,141,6166,Connceted,101,13.7V,220V,227V,228V,V,V,V,-,auto
141,142,-,Not Connceted,91,-,-,-,-,-,-,-,-,-
142,143,338,Connceted,102,13.7V,239V,239V,237V,V,V,V,-,auto
143,144,0,Connceted,103,13.8V,209V,208V,219V,V,V,V,-,auto
144,145,-,Not Connceted,105,-,-,-,-,-,-,-,-,-
145,146,34063,Connceted,74,14.5V,5V,V,V,233V,241V,236V,-,auto
146,147,-,Not Connceted,104,-,-,-,-,-,-,-,-,-
147,148,72,Connceted,106,13.1V,226V,229V,228V,V,V,V,-,auto
148,149,1124,Connceted,73,13.5V,218V,217V,225V,V,V,V,-,auto
149,150,-,Not Connceted,62,-,-,-,-,-,-,-,-,-
150,151,514,Connceted,107,13.7V,254V,253V,249V,V,V,V,-,auto
151,152,16682,Connceted,61,13.3V,220V,220V,212V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
152,153,928,Connceted,53,13.8V,211V,211V,211V,V,V,V,-,auto
