,Number/Click,Time,Connection Status,COM,Voltage,City_Volt_1,City_Volt_2,City_Volt_3,Gen_Volt_1,Gen_Volt_2,Gen_Volt_3,Alarm,Condition
26,27,1931,Connceted,34,13.3V,234V,234V,233V,V,V,V,-,auto
27,28,798,Connceted,36,12.7V,V,V,V,V,V,V,-,auto
28,29,1254,Connceted,37,13.6V,217V,218V,218V,V,V,V,-,auto
29,30,3228,Connceted,38,12.7V,V,V,V,V,V,V,-,auto
30,31,1638,Connceted,39,13.6V,227,235V,229V,V,V,V,-,auto
31,32,552,Connceted,41,13.8V,229V,229V,229V,V,V,V,-,auto
32,33,19955,Connceted,42,14.7V,48V,43V,41V,227,238V,235V,-,auto
33,34,21742,Connceted,43,13.6V,221V,221V,221V,V,V,V,-,auto
34,35,-,Not Connceted,44,-,-,-,-,-,-,-,-,-
35,36,11043,Connceted,45,14.6V,V,V,V,229V,235V,228V,-,auto
36,37,158,Connceted,46,14.4V,240V,240V,235V,V,V,V,-,auto
37,38,7662,Connceted,48,12.9V,V,V,V,V,V,V,-,auto
38,39,-,Not Connceted,49,-,-,-,-,-,-,-,-,-
39,40,-,Not Connceted,53,-,-,-,-,-,-,-,-,-
40,41,-,Not Connceted,54,-,-,-,-,-,-,-,-,-
41,42,-,Not Connceted,55,-,-,-,-,-,-,-,-,-
42,43,445,Connceted,56,10.7V,224V,224V,224V,V,V,V,-,auto
43,44,213,Connceted,57,13.7V,189V,222V,222V,V,V,V,-,auto
44,45,760,Connceted,58,13.6V,225V,219V,224V,V,V,V,-,auto
45,46,16682,Connceted,61,13.3V,215V,215V,226V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
46,47,455,Connceted,62,13.8V,212V,212V,212V,V,V,V,-,stop
47,48,1105,Connceted,73,13.5V,220V,219V,228V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
48,49,33849,Connceted,74,14.6V,5V,V,V,234V,241V,236V,-,auto
49,50,13,Connceted,107,13.7V,250V,249V,250V,V,V,V,-,auto
50,51,71,Connceted,106,13.1V,229V,233V,231V,V,V,V,-,auto
51,52,-,Not Connceted,104,-,-,-,-,-,-,-,-,-
52,53,-,Not Connceted,105,-,-,-,-,-,-,-,-,-
53,54,1,Connceted,103,13.8V,219V,219V,214V,V,V,V,-,auto
54,55,332,Connceted,102,13.7V,240V,240V,238V,V,V,V,-,auto
55,56,-,Not Connceted,91,-,-,-,-,-,-,-,-,-
56,57,6166,Connceted,101,13.8V,222V,228V,229V,V,V,V,-,auto
57,58,10839,Connceted,100,13.8V,232V,230V,225V,V,V,V,-,auto
58,59,-,Not Connceted,99,-,-,-,-,-,-,-,-,-
59,60,23673,Connceted,98,13.3V,221V,218V,226V,V,V,V,-,auto
60,61,45,Connceted,97,13.8V,222V,223V,222V,V,V,V,|SHUTDOWN ALARM: Low Oil Press. Switch,auto
61,62,1,Connceted,94,13.9V,223V,223V,220V,V,V,V,-,auto
62,63,2801,Connceted,50,13.6V,218V,219V,219V,V,V,V,WARNING : Service Request,auto
63,64,638,Connceted,51,13.7V,227,215V,239V,V,V,V,WARNING : Service Request,auto
64,65,854,Connceted,93,13.8V,220V,213V,211V,V,V,V,-,auto
65,66,-,Not Connceted,92,-,-,-,-,-,-,-,-,-
66,67,-,Not Connceted,47,-,-,-,-,-,-,-,-,-
67,68,1307,Connceted,59,13.5V,232V,233V,226V,V,V,V,WARNING : Service Request,auto
68,69,21200,Connceted,60,12.7V,V,V,V,V,V,V,-,auto
69,70,9445,Connceted,52,13.8V,216V,216V,250V,V,V,V,WARNING : Service Request,auto
70,71,11127,Connceted,1,13.6V,214V,221V,214V,V,V,V,-,auto
71,72,2944,Connceted,3,14.6V,V,V,V,230V,230V,230V,-,auto
72,73,11671,Connceted,89,13.6V,229V,229V,229V,V,V,V,-,auto
73,74,61,Connceted,87,13.6V,225V,211V,211V,V,V,V,-,auto
74,75,190,Connceted,86,13.3V,233V,214V,231V,V,V,V,-,auto
75,76,10382,Connceted,11,13.1V,V,V,V,V,V,V,-,auto
76,77,1063,Connceted,82,13.7V,240V,215V,228V,V,V,V,"WARNING : Service Request
SHUTDOWN ALARM: Fail to Start",auto
77,78,16911,Connceted,84,13.2V,V,V,V,V,V,V,-,auto
78,79,20600,Connceted,7,12.9V,V,V,V,V,V,V,SHUTDOWN ALARM: Emergency Stop,stop
79,80,11765,Connceted,83,13.1V,232V,239V,240V,V,V,V,-,auto
80,81,7646,Connceted,72,13.3V,220V,241V,189V,V,V,1V,WARNING : Service Request,auto
81,82,962,Connceted,71,13.6V,230V,223V,238V,V,V,V,-,auto
82,83,-,Not Connceted,70,-,-,-,-,-,-,-,-,-
83,84,937,Connceted,69,13.6V,222V,209V,220V,V,V,V,-,auto
84,85,-,Not Connceted,66,-,-,-,-,-,-,-,-,-
85,86,-,Not Connceted,64,-,-,-,-,-,-,-,-,-
86,87,10173,Connceted,63,12.8V,V,V,V,V,V,V,-,auto
87,88,-,Not Connceted,67,-,-,-,-,-,-,-,-,-
88,89,104,Connceted,65,13.7V,218V,235V,227V,V,V,V,-,auto
89,90,77,Connceted,78,13.8V,220V,220V,220V,V,V,V,WARNING : Service Request,auto
90,91,2709,Connceted,68,13.7V,236V,241V,235V,V,V,V,-,auto
91,92,1279,Connceted,79,13.2V,V,V,V,V,V,V,-,auto
92,93,599,Connceted,76,13.8V,234V,235V,237V,V,V,V,-,auto
93,94,-,Not Connceted,75,-,-,-,-,-,-,-,-,-
94,95,-,Not Connceted,77,-,-,-,-,-,-,-,-,-
95,96,1338,Connceted,108,13.2V,218V,226V,218V,V,V,V,-,auto
96,97,-,Not Connceted,109,-,-,-,-,-,-,-,-,-
97,98,79,Connceted,110,13.8V,239V,238V,237V,V,V,V,-,auto
98,99,-,Not Connceted,111,-,-,-,-,-,-,-,-,-
99,100,20,Connceted,112,13.5V,240V,233V,250V,V,V,V,-,auto
100,101,-,Not Connceted,113,-,-,-,-,-,-,-,-,-
101,102,1811,Connceted,114,13.7V,231V,237V,240V,V,V,V,WARNING : Service Request,auto
102,103,22795,Connceted,115,13.8V,221V,228V,228V,V,V,V,-,auto
103,104,1639,Connceted,116,13.8V,240V,246V,233V,V,V,V,-,auto
104,105,30,Connceted,117,13.7V,223V,218V,245V,V,V,V,-,auto
105,106,233,Connceted,118,13.5V,196V,195V,211V,V,V,V,-,auto
106,107,2543,Connceted,119,13.4V,211V,216V,212V,V,V,V,-,auto
107,108,51,Connceted,121,13.3V,236V,223V,224V,V,V,V,-,auto
108,109,-,Connceted,122,-,-,-,-,-,-,-,-,-
109,110,100,Connceted,123,13.6V,228V,235V,234V,V,V,V,-,auto
110,111,-,Not Connceted,125,-,-,-,-,-,-,-,-,-
111,112,2238,Connceted,126,13.9V,204V,203V,203V,V,V,V,-,auto
112,113,134,Connceted,127,13.4V,224V,221V,251V,V,V,V,-,auto
113,114,217,Connceted,128,13.6V,221V,241V,221V,V,V,V,-,auto
114,115,17,Connceted,129,13.5V,211V,223V,216V,V,V,V,-,auto
115,116,148,Connceted,130,13.7V,218V,218V,218V,V,V,V,-,auto
116,117,118,Connceted,131,13.8V,222V,223V,223V,V,V,V,-,auto
117,118,868,Connceted,132,13.6V,225V,221V,238V,V,V,V,-,auto
118,119,88,Connceted,134,14.5V,233V,232V,233V,V,V,V,-,auto
119,120,169,Connceted,133,13.1V,233V,233V,233V,V,V,V,-,auto
120,121,-,Connceted,135,-,-,-,-,-,-,-,-,-
121,122,10877,Connceted,136,13.5V,201V,201V,201V,V,V,V,-,auto
122,123,-,Not Connceted,137,-,-,-,-,-,-,-,-,-
123,124,363,Connceted,138,13.6V,242,243V,211V,V,V,V,-,auto
124,125,-,Not Connceted,139,-,-,-,-,-,-,-,-,-
125,126,381,Connceted,140,13.5V,222V,226V,223V,V,V,V,-,auto
126,127,197,Connceted,141,13.4V,213V,213V,212V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
127,128,336,Connceted,142,14.6V,59V,58V,59V,229V,232V,230V,-,auto
128,129,2320,Connceted,4,13.5V,200V,200V,200V,V,V,V,-,auto
129,130,8424,Connceted,143,13.5V,229V,200V,216V,V,V,V,-,auto
130,131,73,Connceted,144,13.8V,221V,233V,220V,V,V,V,-,auto
131,132,610,Connceted,145,13.7V,244,214V,248V,V,V,V,-,auto
132,133,5,Connceted,146,13.3V,241V,242V,242V,V,V,V,-,auto
133,134,2151,Connceted,147,13.7V,234V,234V,235V,V,V,V,WARNING : Service Request,auto
134,135,1141,Connceted,148,13.7V,236V,242V,239V,V,V,V,-,auto
135,136,1453,Connceted,149,13.7V,235V,235V,236V,V,V,V,-,auto
136,137,5282,Connceted,150,13.6V,221V,239V,239V,V,V,V,-,auto
137,138,18770,Connceted,151,13.6V,220V,236V,218V,V,V,V,-,auto
138,139,9474,Connceted,152,13.7V,234V,234V,231V,V,V,V,-,auto
139,140,14314,Connceted,88,13.9V,201V,201V,201V,V,V,V,WARNING : Service Request,auto
140,141,-,Not Connceted,85,-,-,-,-,-,-,-,-,-
141,142,1226,Connceted,6,12.8V,V,V,V,V,V,V,-,auto
142,143,1320,Connceted,40,13.6V,213V,219V,214V,V,V,V,-,auto
143,144,526,Connceted,81,13.8V,205V,207V,203V,V,V,V,-,auto
144,145,798,Connceted,35,13.7V,240V,240V,240V,V,V,V,-,auto
145,146,-,Not Connceted,95,-,-,-,-,-,-,-,-,-
146,147,1124,Connceted,120,13.7V,214V,214V,213V,V,V,V,-,auto
147,148,5083,Connceted,124,13.5V,222V,216V,222V,V,V,V,-,auto
148,149,-,Not Connceted,153,-,-,-,-,-,-,-,-,-
149,150,-,Not Connceted,154,-,-,-,-,-,-,-,-,-
150,151,-,Not Connceted,155,-,-,-,-,-,-,-,-,-
151,152,-,Not Connceted,156,-,-,-,-,-,-,-,-,-
152,153,-,Not Connceted,18,-,-,-,-,-,-,-,-,-
